equipmentID,zoneID,equipmentType,status,powerRating
E0619,Z116,SoundSystem,Running,192.0
E0620,Z116,AirPurifier,Running,172.0
E0621,Z116,NetworkSwitch,Off,139.0
E0622,Z116,FireSafety,Running,100.0
E0623,Z116,SoundSystem,Running,225.0
E0624,Z117,NetworkSwitch,Off,72.0
E0625,Z117,SoundSystem,Running,147.0
E0626,Z117,HVACUnit,Running,3545.0
E0627,Z117,AirPurifier,Running,133.0
E0628,Z117,FireSafety,Running,262.0
E0629,Z118,AirPurifier,Off,93.0
E0630,Z118,CoffeeMachine,Running,1008.0
E0631,Z118,AirPurifier,Running,85.0
E0632,Z119,UPS,Running,1843.0
E0633,Z119,SmartThermostat,Off,6.0
E0634,Z119,AccessControl,Running,35.0
E0635,Z119,AccessControl,Maintenance,33.0
E0636,Z119,ProjectorSystem,Running,228.0
E0637,Z120,ProjectorSystem,Running,372.0
E0638,Z120,FireSafety,Running,141.0
E0639,Z120,AccessControl,Running,48.0
E0640,Z121,ProjectorSystem,Running,446.0
E0641,Z121,SecurityCam,Off,33.0
E0642,Z121,Lighting,Maintenance,327.0
E0643,Z122,SecurityCam,Off,23.0
E0644,Z122,AccessControl,Running,53.0
E0645,Z122,FireSafety,Running,128.0
E0646,Z122,CoffeeMachine,Off,898.0
E0647,Z122,SmartThermostat,Running,8.0
E0648,Z123,CoffeeMachine,Running,1479.0
E0649,Z123,Lighting,Running,480.0
E0650,Z123,ProjectorSystem,Running,691.0
E0651,Z123,UPS,Running,1561.0
E0652,Z123,Lighting,Running,127.0
E0653,Z123,FireSafety,Off,271.0
E0654,Z123,FireSafety,Running,202.0
E0655,Z124,AccessControl,Running,81.0
E0656,Z124,AirPurifier,Running,83.0
E0657,Z124,ProjectorSystem,Maintenance,459.0
E0658,Z124,AirPurifier,Off,102.0
E0659,Z125,SecurityCam,Off,32.0
E0660,Z125,FireSafety,Running,154.0
E0661,Z125,FireSafety,Running,199.0
E0662,Z125,NetworkSwitch,Off,30.0
E0663,Z125,SoundSystem,Off,52.0
E0664,Z125,FireSafety,Running,215.0
E0665,Z125,UPS,Maintenance,561.0
E0666,Z126,SoundSystem,Running,217.0
E0667,Z126,FireSafety,Running,283.0
E0668,Z126,SoundSystem,Off,274.0
E0669,Z127,HVACUnit,Maintenance,3852.0
E0670,Z127,FireSafety,Maintenance,265.0
E0671,Z127,Lighting,Running,70.0
E0672,Z127,CoffeeMachine,Running,851.0
E0673,Z127,FireSafety,Off,171.0
E0674,Z127,SecurityCam,Maintenance,25.0
E0675,Z127,HVACUnit,Off,4517.0
E0676,Z127,UPS,Running,1891.0
E0677,Z128,UPS,Running,602.0
E0678,Z128,HVACUnit,Off,3746.0
E0679,Z128,NetworkSwitch,Running,109.0
E0680,Z128,FireSafety,Running,163.0
E0681,Z128,CoffeeMachine,Off,1479.0
E0682,Z129,SoundSystem,Running,255.0
E0683,Z129,SmartThermostat,Running,14.0
E0684,Z129,ProjectorSystem,Running,559.0
E0685,Z129,NetworkSwitch,Running,109.0
E0686,Z129,CoffeeMachine,Running,1301.0
E0687,Z129,AccessControl,Running,42.0
E0688,Z130,HVACUnit,Running,5551.0
E0689,Z130,ProjectorSystem,Running,309.0
E0690,Z130,AccessControl,Off,54.0
E0691,Z130,CoffeeMachine,Maintenance,901.0
E0692,Z130,SmartThermostat,Running,8.0
E0693,Z130,UPS,Running,1550.0
E0694,Z130,NetworkSwitch,Maintenance,133.0
E0695,Z131,HVACUnit,Running,4210.0
E0696,Z131,SmartThermostat,Running,11.0
E0697,Z131,UPS,Running,1819.0
E0698,Z131,FireSafety,Running,102.0
E0699,Z131,SmartThermostat,Running,12.0
E0700,Z132,ProjectorSystem,Running,264.0
E0701,Z132,HVACUnit,Running,7537.0
E0702,Z132,CoffeeMachine,Maintenance,1329.0
E0703,Z132,AirPurifier,Running,192.0
E0704,Z132,ProjectorSystem,Running,668.0
E0705,Z132,FireSafety,Maintenance,134.0
E0706,Z132,SoundSystem,Running,157.0
E0707,Z133,SecurityCam,Running,32.0
E0708,Z133,SmartThermostat,Running,14.0
E0709,Z133,ProjectorSystem,Running,522.0
E0710,Z133,CoffeeMachine,Off,1332.0
E0711,Z133,HVACUnit,Off,5406.0
E0712,Z133,SecurityCam,Off,49.0
E0713,Z133,AccessControl,Running,90.0
E0714,Z134,UPS,Off,1475.0
E0715,Z134,SmartThermostat,Maintenance,13.0
E0716,Z134,CoffeeMachine,Off,1083.0
E0717,Z134,SoundSystem,Maintenance,234.0
E0718,Z134,ProjectorSystem,Running,576.0
E0719,Z135,SoundSystem,Off,277.0
E0720,Z135,SmartThermostat,Running,7.0
E0721,Z135,SmartThermostat,Maintenance,14.0
E0722,Z136,HVACUnit,Off,4586.0
E0723,Z136,UPS,Off,1977.0
E0724,Z136,AccessControl,Off,50.0
E0725,Z136,UPS,Off,935.0
E0726,Z136,SoundSystem,Running,177.0
E0727,Z136,HVACUnit,Running,3759.0
E0728,Z136,AirPurifier,Maintenance,144.0
E0729,Z137,AccessControl,Running,46.0
E0730,Z137,UPS,Maintenance,1023.0
E0731,Z137,SoundSystem,Running,283.0
E0732,Z137,SoundSystem,Off,111.0
E0733,Z138,HVACUnit,Running,4811.0
E0734,Z138,NetworkSwitch,Maintenance,66.0
E0735,Z138,FireSafety,Off,287.0
E0736,Z138,UPS,Running,859.0
E0737,Z138,HVACUnit,Off,7965.0
E0738,Z138,AirPurifier,Running,92.0
E0739,Z138,Lighting,Running,148.0
E0740,Z139,NetworkSwitch,Running,64.0
E0741,Z139,CoffeeMachine,Running,954.0
E0742,Z139,ProjectorSystem,Maintenance,250.0
E0743,Z139,UPS,Off,1424.0
E0744,Z140,UPS,Off,981.0
E0745,Z140,NetworkSwitch,Off,44.0
E0746,Z140,AccessControl,Off,36.0
E0747,Z140,UPS,Off,1349.0
E0748,Z141,Lighting,Running,316.0
E0749,Z141,AccessControl,Running,71.0
E0750,Z141,HVACUnit,Maintenance,5409.0
E0751,Z141,SmartThermostat,Off,9.0
E0752,Z141,HVACUnit,Running,6454.0
E0753,Z141,CoffeeMachine,Running,1308.0
E0754,Z142,Lighting,Running,417.0
E0755,Z142,Lighting,Running,342.0
E0756,Z142,AirPurifier,Maintenance,116.0
E0757,Z142,HVACUnit,Maintenance,5397.0
E0758,Z142,UPS,Off,1477.0
E0759,Z142,ProjectorSystem,Running,721.0
E0760,Z143,NetworkSwitch,Running,82.0
E0761,Z143,SecurityCam,Off,42.0
E0762,Z143,HVACUnit,Running,5945.0
E0763,Z143,AirPurifier,Running,156.0
E0764,Z144,SmartThermostat,Off,11.0
E0765,Z144,NetworkSwitch,Running,100.0
E0766,Z144,NetworkSwitch,Maintenance,30.0
E0767,Z144,HVACUnit,Running,3731.0
E0768,Z144,ProjectorSystem,Running,366.0
E0769,Z145,NetworkSwitch,Running,107.0
E0770,Z145,AccessControl,Off,85.0
E0771,Z145,AccessControl,Running,67.0
E0772,Z145,Lighting,Running,85.0
E0773,Z145,SecurityCam,Running,25.0
E0774,Z145,AccessControl,Running,43.0
E0775,Z146,SmartThermostat,Running,7.0
E0776,Z146,HVACUnit,Off,3741.0
E0777,Z146,AccessControl,Running,32.0
E0778,Z146,UPS,Running,1415.0
E0779,Z146,Lighting,Off,357.0
E0780,Z146,CoffeeMachine,Running,1355.0
E0781,Z146,NetworkSwitch,Running,53.0
E0782,Z146,Lighting,Off,108.0
E0783,Z147,UPS,Off,1256.0
E0784,Z147,ProjectorSystem,Running,609.0
E0785,Z147,ProjectorSystem,Running,673.0
E0786,Z147,HVACUnit,Running,4759.0
E0787,Z147,SmartThermostat,Running,15.0
E0788,Z148,NetworkSwitch,Running,111.0
E0789,Z148,SmartThermostat,Off,6.0
E0790,Z148,Lighting,Maintenance,169.0
E0791,Z148,CoffeeMachine,Running,1161.0
E0792,Z149,FireSafety,Running,136.0
E0793,Z149,SoundSystem,Off,127.0
E0794,Z149,UPS,Running,1333.0
E0795,Z150,SmartThermostat,Running,8.0
E0796,Z150,AirPurifier,Running,163.0
E0797,Z150,AccessControl,Running,82.0
E0798,Z150,SoundSystem,Running,200.0
E0799,Z150,AirPurifier,Running,119.0
E0800,Z150,AirPurifier,Running,107.0
E0801,Z150,UPS,Running,1088.0
E0802,Z150,FireSafety,Running,143.0
E0803,Z151,Lighting,Running,321.0
E0804,Z151,SmartThermostat,Running,14.0
E0805,Z151,ProjectorSystem,Running,385.0
E0806,Z151,Lighting,Running,453.0
E0807,Z151,AirPurifier,Running,158.0
E0808,Z151,ProjectorSystem,Running,650.0
E0809,Z151,CoffeeMachine,Off,1486.0
E0810,Z152,SoundSystem,Running,179.0
E0811,Z152,CoffeeMachine,Running,1378.0
E0812,Z152,UPS,Maintenance,595.0
E0813,Z152,UPS,Running,1511.0
E0814,Z152,AirPurifier,Running,134.0
E0815,Z152,AirPurifier,Running,123.0
E0816,Z152,CoffeeMachine,Running,1074.0
E0817,Z152,SmartThermostat,Running,9.0
E0818,Z153,SmartThermostat,Maintenance,12.0
E0819,Z153,UPS,Off,968.0
E0820,Z153,AirPurifier,Running,156.0
E0821,Z153,SecurityCam,Running,28.0
E0822,Z153,ProjectorSystem,Off,249.0
E0823,Z153,HVACUnit,Running,4713.0
E0824,Z153,SmartThermostat,Running,14.0
E0825,Z154,UPS,Off,854.0
E0826,Z154,AccessControl,Running,95.0
E0827,Z154,ProjectorSystem,Running,602.0
E0828,Z154,SecurityCam,Off,37.0
E0829,Z154,FireSafety,Running,152.0
E0830,Z155,SecurityCam,Running,29.0
E0831,Z155,CoffeeMachine,Running,1474.0
E0832,Z155,FireSafety,Running,155.0
E0833,Z156,SmartThermostat,Maintenance,8.0
E0834,Z156,Lighting,Running,354.0
E0835,Z156,SecurityCam,Running,32.0
E0836,Z156,SoundSystem,Running,190.0
E0837,Z156,SmartThermostat,Running,6.0
E0838,Z156,HVACUnit,Running,3368.0
E0839,Z156,NetworkSwitch,Off,27.0
E0840,Z157,FireSafety,Running,286.0
E0841,Z157,NetworkSwitch,Maintenance,150.0
E0842,Z157,UPS,Running,1870.0
E0843,Z157,Lighting,Running,328.0
E0844,Z157,SecurityCam,Maintenance,23.0
E0845,Z157,SecurityCam,Off,40.0
E0846,Z157,NetworkSwitch,Off,122.0
E0847,Z158,FireSafety,Maintenance,219.0
E0848,Z158,Lighting,Running,62.0
E0849,Z158,ProjectorSystem,Running,479.0
E0850,Z158,SecurityCam,Off,46.0
E0851,Z158,Lighting,Running,466.0
E0852,Z158,AirPurifier,Off,176.0
E0853,Z158,Lighting,Running,197.0
E0854,Z159,ProjectorSystem,Running,326.0
E0855,Z159,SecurityCam,Running,32.0
E0856,Z159,AccessControl,Running,77.0
E0857,Z159,ProjectorSystem,Running,707.0
E0858,Z159,NetworkSwitch,Running,134.0
E0859,Z159,AirPurifier,Running,158.0
E0860,Z159,HVACUnit,Running,7828.0
E0861,Z159,UPS,Off,1782.0
E0862,Z160,Lighting,Running,354.0
E0863,Z160,CoffeeMachine,Running,899.0
E0864,Z160,ProjectorSystem,Running,225.0
E0865,Z161,HVACUnit,Off,5017.0
E0866,Z161,Lighting,Running,413.0
E0867,Z161,SecurityCam,Running,34.0
E0868,Z161,SecurityCam,Running,37.0
E0869,Z161,FireSafety,Running,154.0
E0870,Z162,Lighting,Off,451.0
E0871,Z162,SmartThermostat,Running,14.0
E0872,Z162,FireSafety,Maintenance,270.0
E0873,Z163,SmartThermostat,Running,9.0
E0874,Z163,CoffeeMachine,Running,1226.0
E0875,Z163,SmartThermostat,Running,14.0
E0876,Z164,ProjectorSystem,Running,645.0
E0877,Z164,UPS,Running,1044.0
E0878,Z164,SoundSystem,Running,71.0
E0879,Z164,SoundSystem,Running,199.0
E0880,Z165,SecurityCam,Running,26.0
E0881,Z165,UPS,Running,1717.0
E0882,Z165,UPS,Running,511.0
E0883,Z165,SecurityCam,Running,48.0
E0884,Z165,SecurityCam,Maintenance,21.0
E0885,Z165,SmartThermostat,Off,14.0
E0886,Z166,NetworkSwitch,Running,128.0
E0887,Z166,UPS,Running,1955.0
E0888,Z166,Lighting,Off,319.0
E0889,Z167,SmartThermostat,Running,10.0
E0890,Z167,SecurityCam,Running,34.0
E0891,Z167,SoundSystem,Running,76.0
E0892,Z168,SecurityCam,Running,20.0
E0893,Z168,SoundSystem,Running,278.0
E0894,Z168,AccessControl,Running,72.0
E0895,Z168,ProjectorSystem,Running,360.0
E0896,Z168,SoundSystem,Maintenance,136.0
E0897,Z168,SecurityCam,Running,32.0
E0898,Z169,CoffeeMachine,Running,1353.0
E0899,Z169,HVACUnit,Running,7425.0
E0900,Z169,UPS,Maintenance,1747.0
E0901,Z169,AccessControl,Running,86.0
E0902,Z169,FireSafety,Off,145.0
E0903,Z170,FireSafety,Running,200.0
E0904,Z170,ProjectorSystem,Running,705.0
E0905,Z170,SmartThermostat,Maintenance,9.0
E0906,Z170,FireSafety,Off,295.0
E0907,Z171,AirPurifier,Running,184.0
E0908,Z171,SmartThermostat,Running,11.0
E0909,Z171,SecurityCam,Running,28.0
E0910,Z171,AirPurifier,Running,101.0
E0911,Z171,NetworkSwitch,Running,123.0
E0912,Z171,Lighting,Running,162.0
E0913,Z171,SecurityCam,Running,23.0
E0914,Z172,FireSafety,Off,110.0
E0915,Z172,NetworkSwitch,Running,127.0
E0916,Z172,CoffeeMachine,Running,807.0
E0917,Z172,CoffeeMachine,Running,950.0
E0918,Z172,NetworkSwitch,Off,80.0
E0919,Z172,SmartThermostat,Running,9.0
E0920,Z172,SmartThermostat,Off,7.0
E0921,Z172,CoffeeMachine,Off,953.0
E0922,Z173,AirPurifier,Running,115.0
E0923,Z173,AccessControl,Running,70.0
E0924,Z173,ProjectorSystem,Running,778.0
E0925,Z173,AirPurifier,Maintenance,172.0
E0926,Z173,Lighting,Running,194.0
E0927,Z173,SecurityCam,Running,18.0
E0928,Z173,HVACUnit,Running,5723.0
E0929,Z173,HVACUnit,Running,3142.0
E0930,Z174,NetworkSwitch,Running,99.0
E0931,Z174,SoundSystem,Running,97.0
E0932,Z174,AccessControl,Running,89.0
E0933,Z175,CoffeeMachine,Off,1283.0
E0934,Z175,SmartThermostat,Off,7.0
E0935,Z175,SecurityCam,Running,16.0
E0936,Z175,Lighting,Maintenance,62.0
E0937,Z175,AirPurifier,Off,198.0
E0938,Z175,UPS,Running,742.0
E0939,Z175,NetworkSwitch,Off,137.0
E0940,Z175,Lighting,Running,174.0
E0941,Z176,UPS,Off,1354.0
E0942,Z176,Lighting,Off,218.0
E0943,Z176,HVACUnit,Off,5076.0
E0944,Z176,SoundSystem,Running,145.0
E0945,Z176,UPS,Off,1021.0
E0946,Z176,SmartThermostat,Off,9.0
E0947,Z177,Lighting,Running,387.0
E0948,Z177,FireSafety,Running,277.0
E0949,Z177,NetworkSwitch,Running,121.0
E0950,Z177,HVACUnit,Running,4645.0
E0951,Z177,FireSafety,Running,289.0
E0952,Z177,SmartThermostat,Off,12.0
E0953,Z177,Lighting,Running,258.0
E0954,Z178,SecurityCam,Running,32.0
E0955,Z178,SecurityCam,Running,22.0
E0956,Z178,AirPurifier,Running,113.0
E0957,Z178,Lighting,Running,199.0
E0958,Z178,AccessControl,Running,67.0
E0959,Z178,UPS,Off,552.0
E0960,Z178,HVACUnit,Running,4405.0
E0961,Z178,AirPurifier,Maintenance,193.0
E0962,Z179,AirPurifier,Maintenance,193.0
E0963,Z179,SoundSystem,Maintenance,61.0
E0964,Z179,SecurityCam,Running,47.0
E0965,Z179,SecurityCam,Off,44.0
E0966,Z179,UPS,Running,1467.0
E0967,Z179,SoundSystem,Off,129.0
E0968,Z179,ProjectorSystem,Maintenance,597.0
E0969,Z179,HVACUnit,Off,3712.0
E0970,Z180,Lighting,Running,289.0
E0971,Z180,AirPurifier,Running,179.0
E0972,Z180,SoundSystem,Running,186.0
E0973,Z180,HVACUnit,Running,3705.0
E0974,Z180,CoffeeMachine,Running,1241.0
E0975,Z180,AccessControl,Running,52.0
E0976,Z180,AccessControl,Running,91.0
E0977,Z181,CoffeeMachine,Running,1203.0
E0978,Z181,HVACUnit,Running,4419.0
E0979,Z181,SecurityCam,Off,36.0
E0980,Z181,HVACUnit,Running,5568.0
E0981,Z181,AccessControl,Running,49.0
E0982,Z182,UPS,Off,627.0
E0983,Z182,ProjectorSystem,Running,423.0
E0984,Z182,SmartThermostat,Off,11.0
E0985,Z182,UPS,Running,1495.0
E0986,Z182,SecurityCam,Maintenance,37.0
E0987,Z182,SmartThermostat,Running,9.0
E0988,Z182,FireSafety,Off,180.0
E0989,Z183,AirPurifier,Off,178.0
E0990,Z183,SecurityCam,Running,33.0
E0991,Z183,ProjectorSystem,Off,788.0
E0992,Z183,SoundSystem,Running,170.0
E0993,Z184,HVACUnit,Off,7551.0
E0994,Z184,CoffeeMachine,Off,1029.0
E0995,Z184,CoffeeMachine,Running,1441.0
E0996,Z185,AccessControl,Running,69.0
E0997,Z185,UPS,Maintenance,1611.0
E0998,Z185,HVACUnit,Maintenance,5510.0
E0999,Z185,UPS,Off,995.0
E1000,Z186,SmartThermostat,Running,12.0
E1001,Z186,NetworkSwitch,Off,52.0
E1002,Z186,HVACUnit,Maintenance,3727.0
E1003,Z186,CoffeeMachine,Running,1089.0
E1004,Z187,ProjectorSystem,Running,794.0
E1005,Z187,AirPurifier,Off,130.0
E1006,Z187,AirPurifier,Running,177.0
E1007,Z187,FireSafety,Running,141.0
E1008,Z187,AccessControl,Running,89.0
E1009,Z187,AccessControl,Running,32.0
E1010,Z187,SmartThermostat,Running,9.0
E1011,Z187,FireSafety,Maintenance,186.0
E1012,Z188,ProjectorSystem,Running,456.0
E1013,Z188,FireSafety,Off,136.0
E1014,Z188,CoffeeMachine,Off,895.0
E1015,Z188,HVACUnit,Running,4408.0
E1016,Z188,SoundSystem,Running,236.0
E1017,Z188,UPS,Running,937.0
E1018,Z188,HVACUnit,Off,5663.0
E1019,Z189,AirPurifier,Maintenance,159.0
E1020,Z189,FireSafety,Running,150.0
E1021,Z189,NetworkSwitch,Running,149.0
E1022,Z189,SecurityCam,Running,43.0
E1023,Z189,SmartThermostat,Off,11.0
E1024,Z189,CoffeeMachine,Running,1442.0
E1025,Z189,UPS,Off,860.0
E1026,Z189,CoffeeMachine,Running,1222.0
E1027,Z190,CoffeeMachine,Off,974.0
E1028,Z190,HVACUnit,Running,4004.0
E1029,Z190,NetworkSwitch,Running,103.0
E1030,Z191,SoundSystem,Running,66.0
E1031,Z191,SecurityCam,Off,18.0
E1032,Z191,FireSafety,Running,235.0
E1033,Z191,SmartThermostat,Off,7.0
E1034,Z191,SmartThermostat,Off,11.0
E1035,Z191,SoundSystem,Off,130.0
E1036,Z191,SoundSystem,Running,150.0
E1037,Z192,SoundSystem,Off,294.0
E1038,Z192,AccessControl,Running,84.0
E1039,Z192,Lighting,Running,75.0
E1040,Z192,SecurityCam,Running,45.0
E1041,Z192,SoundSystem,Maintenance,149.0
E1042,Z192,ProjectorSystem,Maintenance,493.0
E1043,Z192,UPS,Running,1603.0
E1044,Z193,NetworkSwitch,Maintenance,37.0
E1045,Z193,HVACUnit,Running,7218.0
E1046,Z193,Lighting,Running,255.0
E1047,Z193,SecurityCam,Running,38.0
E1048,Z193,FireSafety,Running,252.0
E1049,Z193,SoundSystem,Running,281.0
E1050,Z194,NetworkSwitch,Running,42.0
E1051,Z194,AirPurifier,Maintenance,195.0
E1052,Z194,NetworkSwitch,Running,113.0
E1053,Z194,Lighting,Maintenance,122.0
E1054,Z194,SoundSystem,Running,120.0
E1055,Z194,HVACUnit,Off,3669.0
E1056,Z195,FireSafety,Running,113.0
E1057,Z195,SmartThermostat,Off,5.0
E1058,Z195,AirPurifier,Maintenance,160.0
E1059,Z195,AccessControl,Running,67.0
E1060,Z195,UPS,Maintenance,1945.0
E1061,Z196,CoffeeMachine,Off,828.0
E1062,Z196,ProjectorSystem,Maintenance,402.0
E1063,Z196,HVACUnit,Running,5671.0
E1064,Z196,SecurityCam,Running,17.0
E1065,Z196,AccessControl,Running,95.0
E1066,Z196,SmartThermostat,Running,15.0
E1067,Z197,SoundSystem,Running,295.0
E1068,Z197,AirPurifier,Off,117.0
E1069,Z197,ProjectorSystem,Running,231.0
E1070,Z197,AccessControl,Running,79.0
E1071,Z198,SecurityCam,Running,21.0
E1072,Z198,AccessControl,Running,93.0
E1073,Z198,Lighting,Running,194.0
E1074,Z198,AirPurifier,Running,145.0
E1075,Z198,HVACUnit,Running,7711.0
E1076,Z198,UPS,Running,699.0
E1077,Z198,ProjectorSystem,Running,547.0
E1078,Z198,FireSafety,Off,217.0
E1079,Z199,AccessControl,Running,56.0
E1080,Z199,SoundSystem,Off,130.0
E1081,Z199,SmartThermostat,Off,13.0
E1082,Z199,UPS,Maintenance,1937.0
E1083,Z199,AccessControl,Running,73.0
E1084,Z199,SoundSystem,Off,178.0
E1085,Z199,AccessControl,Running,72.0
E1086,Z199,CoffeeMachine,Running,805.0
E1087,Z200,CoffeeMachine,Running,921.0
E1088,Z200,UPS,Running,1812.0
E1089,Z200,SoundSystem,Off,97.0
E1090,Z200,AirPurifier,Running,131.0
E1091,Z201,AccessControl,Running,40.0
E1092,Z201,FireSafety,Off,112.0
E1093,Z201,AccessControl,Maintenance,32.0
E1094,Z201,AccessControl,Running,27.0
E1095,Z202,SmartThermostat,Running,13.0
E1096,Z202,AirPurifier,Running,175.0
E1097,Z202,SecurityCam,Running,46.0
E1098,Z202,HVACUnit,Maintenance,4707.0
E1099,Z202,AccessControl,Off,92.0
E1100,Z202,NetworkSwitch,Running,112.0
E1101,Z202,CoffeeMachine,Running,885.0
E1102,Z202,UPS,Running,1278.0
E1103,Z203,SecurityCam,Running,22.0
E1104,Z203,SecurityCam,Running,20.0
E1105,Z203,UPS,Running,1146.0
E1106,Z203,NetworkSwitch,Running,119.0
E1107,Z203,FireSafety,Running,218.0
E1108,Z204,ProjectorSystem,Maintenance,201.0
E1109,Z204,UPS,Off,644.0
E1110,Z204,ProjectorSystem,Running,717.0
E1111,Z204,FireSafety,Running,214.0
E1112,Z204,UPS,Running,1841.0
E1113,Z204,SoundSystem,Running,89.0
E1114,Z204,NetworkSwitch,Running,46.0
E1115,Z205,HVACUnit,Running,7076.0
E1116,Z205,SoundSystem,Running,267.0
E1117,Z205,UPS,Running,617.0
E1118,Z205,HVACUnit,Off,3890.0
E1119,Z205,NetworkSwitch,Running,90.0
E1120,Z205,SoundSystem,Running,295.0
E1121,Z205,NetworkSwitch,Running,84.0
E1122,Z205,FireSafety,Off,112.0
E1123,Z206,SoundSystem,Running,194.0
E1124,Z206,SmartThermostat,Off,14.0
E1125,Z206,ProjectorSystem,Running,446.0
E1126,Z206,HVACUnit,Maintenance,6593.0
E1127,Z206,FireSafety,Off,204.0
E1128,Z207,CoffeeMachine,Off,1053.0
E1129,Z207,SecurityCam,Off,49.0
E1130,Z207,Lighting,Running,70.0
E1131,Z207,SecurityCam,Running,29.0
E1132,Z207,FireSafety,Off,117.0
E1133,Z207,NetworkSwitch,Running,31.0
E1134,Z207,ProjectorSystem,Running,638.0
E1135,Z208,AirPurifier,Running,192.0
E1136,Z208,AirPurifier,Off,98.0
E1137,Z208,HVACUnit,Running,6944.0
E1138,Z208,HVACUnit,Running,7986.0
E1139,Z208,HVACUnit,Maintenance,7072.0
E1140,Z208,AccessControl,Running,46.0
E1141,Z208,SmartThermostat,Running,11.0
E1142,Z208,SmartThermostat,Off,15.0
E1143,Z209,FireSafety,Off,123.0
E1144,Z209,SecurityCam,Off,17.0
E1145,Z209,SecurityCam,Off,38.0
E1146,Z209,CoffeeMachine,Running,1118.0
E1147,Z210,SoundSystem,Running,80.0
E1148,Z210,UPS,Running,1656.0
E1149,Z210,SecurityCam,Maintenance,16.0
E1150,Z210,FireSafety,Running,141.0
E1151,Z210,AccessControl,Off,46.0
E1152,Z210,ProjectorSystem,Running,784.0
E1153,Z211,CoffeeMachine,Running,888.0
E1154,Z211,Lighting,Running,216.0
E1155,Z211,SoundSystem,Running,265.0
E1156,Z211,SoundSystem,Off,172.0
E1157,Z211,AirPurifier,Off,153.0
E1158,Z211,CoffeeMachine,Running,1227.0
E1159,Z212,ProjectorSystem,Off,752.0
E1160,Z212,AccessControl,Running,63.0
E1161,Z212,NetworkSwitch,Running,134.0
E1162,Z212,AirPurifier,Running,149.0
E1163,Z212,CoffeeMachine,Running,1388.0
E1164,Z212,CoffeeMachine,Running,1254.0
E1165,Z213,CoffeeMachine,Running,1287.0
E1166,Z213,ProjectorSystem,Running,353.0
E1167,Z213,AirPurifier,Running,91.0
E1168,Z214,CoffeeMachine,Off,1259.0
E1169,Z214,HVACUnit,Off,7648.0
E1170,Z214,NetworkSwitch,Running,47.0
E1171,Z214,Lighting,Running,303.0
E1172,Z215,UPS,Running,704.0
E1173,Z215,HVACUnit,Running,3556.0
E1174,Z215,CoffeeMachine,Running,1425.0
E1175,Z215,CoffeeMachine,Running,1418.0
E1176,Z215,UPS,Running,863.0
E1177,Z215,SmartThermostat,Off,14.0
E1178,Z216,SoundSystem,Running,74.0
E1179,Z216,ProjectorSystem,Maintenance,754.0
E1180,Z216,SoundSystem,Running,141.0
E1181,Z216,HVACUnit,Running,7848.0
E1182,Z216,SoundSystem,Running,167.0
E1183,Z217,ProjectorSystem,Maintenance,796.0
E1184,Z217,SoundSystem,Running,259.0
E1185,Z217,NetworkSwitch,Maintenance,103.0
E1186,Z217,SoundSystem,Running,247.0
E1187,Z217,SecurityCam,Off,27.0
E1188,Z217,SecurityCam,Off,38.0
E1189,Z217,HVACUnit,Running,4402.0
E1190,Z218,AirPurifier,Running,122.0
E1191,Z218,UPS,Running,1166.0
E1192,Z218,FireSafety,Off,286.0
E1193,Z219,SmartThermostat,Running,13.0
E1194,Z219,HVACUnit,Maintenance,7063.0
E1195,Z219,AccessControl,Running,79.0
E1196,Z219,NetworkSwitch,Off,135.0
E1197,Z220,AccessControl,Running,54.0
E1198,Z220,SoundSystem,Running,194.0
E1199,Z220,SmartThermostat,Running,6.0
E1200,Z220,SoundSystem,Running,236.0
E1201,Z220,AccessControl,Running,66.0
E1202,Z220,NetworkSwitch,Maintenance,36.0
E1203,Z220,SoundSystem,Maintenance,67.0
E1204,Z220,SmartThermostat,Off,13.0
E1205,Z221,AirPurifier,Running,163.0
E1206,Z221,CoffeeMachine,Running,1186.0
E1207,Z221,SmartThermostat,Off,12.0
E1208,Z221,NetworkSwitch,Off,107.0
E1209,Z221,HVACUnit,Running,3968.0
E1210,Z221,AirPurifier,Running,171.0
