sensorID,zoneID,equipmentID,sensorType,currentReading,lastUpdateTime
S1761,Z504,,Occupancy,14.0,2025-07-01 01:09:28
S1762,Z504,,Smoke,8.3,2025-07-01 04:50:56
S1763,Z505,,Motion,1.0,2025-07-01 11:30:09
S1764,Z505,,Pressure,30.0,2025-06-29 11:20:08
S1765,Z506,,AirQuality,87.6,2025-07-01 04:59:54
S1766,Z506,,CO2,521.9,2025-07-01 19:32:39
S1767,Z506,E3613,Vibration,80.8,2025-07-01 07:08:16
S1768,Z506,,Temperature,68.6,2025-07-01 10:16:24
S1769,Z506,,Vibration,13.8,2025-07-01 10:30:20
S1770,Z507,,Light,759.4,2025-07-01 03:00:57
S1771,Z507,,Pressure,30.3,2025-07-01 08:56:39
S1772,Z507,,Smoke,7.5,2025-06-29 15:02:58
S1773,Z508,,Temperature,73.5,2025-07-01 21:27:17
S1774,Z508,,Sound,63.9,2025-07-01 23:14:01
S1775,Z509,,Light,439.3,2025-07-01 19:32:31
S1776,Z509,E1409,AirQuality,78.2,2025-07-01 13:25:31
S1777,Z509,,Pressure,29.5,2025-07-01 21:40:57
S1778,Z510,,Humidity,57.7,2025-06-30 01:39:49
S1779,Z510,,Temperature,67.8,2025-07-01 05:15:13
S1780,Z511,,Pressure,30.3,2025-07-01 10:16:35
S1781,Z511,E3976,Occupancy,14.0,2025-07-01 01:12:42
S1782,Z511,E3705,Light,93.5,2025-07-01 03:51:41
S1783,Z512,,Motion,1.0,2025-07-01 17:55:19
S1784,Z512,,AirQuality,21.0,2025-07-01 23:16:20
S1785,Z512,,Motion,1.0,2025-07-01 02:05:59
S1786,Z512,,Motion,0.0,2025-06-30 05:52:45
S1787,Z513,,Temperature,76.2,2025-07-01 19:46:11
S1788,Z513,,Sound,45.7,2025-07-01 14:38:27
S1789,Z514,E2407,Vibration,54.8,2025-07-01 18:46:51
S1790,Z514,,CO2,859.7,2025-07-01 19:11:33
S1791,Z514,E3350,Smoke,6.2,2025-07-01 09:25:22
S1792,Z514,,Pressure,29.6,2025-07-01 05:33:52
S1793,Z514,E4224,CO2,575.2,2025-07-01 04:18:56
S1794,Z515,E2430,Humidity,53.3,2025-07-01 17:37:39
S1795,Z515,,AirQuality,27.8,2025-07-01 20:14:40
S1796,Z516,,Smoke,4.6,2025-07-01 03:58:48
S1797,Z516,,Pressure,30.0,2025-07-01 07:45:16
S1798,Z516,E4246,Light,243.6,2025-07-01 09:24:06
S1799,Z517,,Humidity,36.0,2025-07-01 03:40:19
S1800,Z517,,Sound,44.8,2025-07-01 21:43:00
S1801,Z517,E1969,Sound,35.1,2025-07-01 04:49:45
S1802,Z518,E4853,Sound,65.4,2025-06-30 14:59:15
S1803,Z518,E4647,Pressure,30.0,2025-07-01 10:07:52
S1804,Z518,,Light,466.1,2025-06-29 02:04:43
S1805,Z518,,Light,444.4,2025-06-29 07:26:36
S1806,Z518,,Pressure,30.3,2025-07-01 21:03:58
S1807,Z519,E2712,Occupancy,16.0,2025-06-29 17:07:32
S1808,Z519,,Motion,0.0,2025-07-01 22:29:58
S1809,Z520,,Pressure,30.3,2025-07-01 19:56:55
S1810,Z520,,AirQuality,15.2,2025-07-01 03:38:14
S1811,Z520,,Smoke,0.6,2025-07-01 07:36:59
S1812,Z521,,Smoke,0.1,2025-07-01 19:41:08
S1813,Z521,,Pressure,29.9,2025-06-29 22:14:29
S1814,Z521,,Sound,61.6,2025-07-01 04:16:14
S1815,Z521,,Temperature,81.8,2025-07-01 12:05:04
S1816,Z522,,AirQuality,59.5,2025-07-01 21:14:13
S1817,Z522,,Pressure,30.1,2025-07-01 12:19:55
S1818,Z523,,Occupancy,14.0,2025-06-29 05:09:53
S1819,Z523,,Smoke,9.4,2025-07-01 14:16:34
S1820,Z523,E1548,CO2,765.1,2025-07-01 03:07:06
S1821,Z523,E2606,Motion,1.0,2025-07-01 03:23:39
S1822,Z523,E3825,Pressure,30.3,2025-07-01 13:15:55
S1823,Z524,E2665,Sound,59.7,2025-07-01 05:34:01
S1824,Z524,E0727,CO2,759.3,2025-07-01 05:30:05
S1825,Z524,,Humidity,49.7,2025-07-01 21:21:06
S1826,Z524,,Smoke,9.5,2025-07-01 18:13:37
S1827,Z524,,AirQuality,67.8,2025-06-30 07:53:26
S1828,Z525,E2818,Occupancy,7.0,2025-06-29 00:51:59
S1829,Z525,,Humidity,62.2,2025-07-01 16:08:56
S1830,Z525,,AirQuality,93.4,2025-06-30 22:13:13
S1831,Z525,,Motion,0.0,2025-07-01 18:29:00
S1832,Z526,,Humidity,53.4,2025-07-01 13:00:05
S1833,Z526,E2960,AirQuality,50.9,2025-07-01 07:13:25
S1834,Z526,,Temperature,71.5,2025-06-30 10:49:20
S1835,Z526,,Occupancy,21.0,2025-07-01 03:45:37
S1836,Z527,,AirQuality,24.5,2025-07-01 03:01:08
S1837,Z527,,AirQuality,54.6,2025-07-01 23:20:18
S1838,Z528,,Light,944.2,2025-07-01 16:31:28
S1839,Z528,,AirQuality,49.8,2025-07-01 16:07:17
S1840,Z528,E2408,Vibration,97.8,2025-06-29 20:45:57
S1841,Z528,E4422,Sound,71.0,2025-06-30 19:45:12
S1842,Z528,E1191,Pressure,29.6,2025-06-29 14:00:03
S1843,Z529,E0559,Vibration,19.7,2025-06-30 18:01:11
S1844,Z529,,Light,284.5,2025-07-01 13:18:49
S1845,Z529,,Motion,0.0,2025-07-01 16:48:32
S1846,Z529,E3794,Humidity,31.4,2025-07-01 21:43:56
S1847,Z530,,Humidity,56.6,2025-07-01 18:36:54
S1848,Z530,,Vibration,62.9,2025-06-30 09:04:07
S1849,Z530,,Sound,64.9,2025-06-29 09:20:01
S1850,Z530,E3153,Motion,0.0,2025-07-01 06:02:11
S1851,Z531,E2744,Occupancy,14.0,2025-07-01 19:41:44
S1852,Z531,,Humidity,35.8,2025-07-01 20:02:32
S1853,Z531,E3831,Motion,1.0,2025-07-01 21:43:12
S1854,Z531,,Sound,69.9,2025-07-01 16:11:47
S1855,Z532,,Occupancy,3.0,2025-06-29 07:35:17
S1856,Z532,,Occupancy,15.0,2025-07-01 03:47:10
S1857,Z532,E2166,AirQuality,50.8,2025-07-01 03:30:01
S1858,Z532,,Temperature,76.2,2025-07-01 20:35:20
S1859,Z532,,Sound,57.0,2025-07-01 19:37:46
S1860,Z533,E3209,Sound,69.8,2025-07-01 03:03:15
S1861,Z533,,Vibration,17.1,2025-07-01 15:49:41
S1862,Z533,,Humidity,41.3,2025-06-30 17:18:33
S1863,Z534,E0963,Pressure,30.3,2025-07-01 10:33:03
S1864,Z534,,Sound,37.9,2025-07-01 21:56:59
S1865,Z534,,CO2,772.5,2025-06-30 03:20:58
S1866,Z534,,Pressure,29.8,2025-07-01 11:46:06
S1867,Z534,,Occupancy,6.0,2025-07-01 05:10:21
S1868,Z535,E0011,CO2,641.1,2025-07-01 23:32:39
S1869,Z535,E4137,Humidity,64.5,2025-07-01 09:18:16
S1870,Z535,E1841,Smoke,3.8,2025-07-01 01:36:08
S1871,Z535,,Vibration,50.3,2025-07-01 17:01:06
S1872,Z536,,Smoke,4.4,2025-06-30 16:19:43
S1873,Z536,,AirQuality,58.1,2025-07-01 12:21:03
S1874,Z536,,Sound,45.8,2025-07-01 02:07:16
S1875,Z536,E5258,Smoke,8.7,2025-07-01 20:51:01
S1876,Z537,,Humidity,32.3,2025-06-29 09:34:28
S1877,Z537,,Occupancy,13.0,2025-07-01 03:11:57
S1878,Z538,E1334,Light,560.4,2025-07-01 13:43:59
S1879,Z538,,Occupancy,1.0,2025-07-01 08:00:24
S1880,Z538,,CO2,669.4,2025-07-01 11:38:14
S1881,Z538,,Humidity,61.1,2025-07-01 21:47:55
S1882,Z538,E0380,AirQuality,59.0,2025-06-30 12:17:22
S1883,Z539,E4103,Occupancy,1.0,2025-07-01 14:26:37
S1884,Z539,,AirQuality,31.6,2025-07-01 15:15:33
S1885,Z539,,Occupancy,2.0,2025-07-01 20:45:07
S1886,Z539,E4167,Light,288.6,2025-06-29 01:11:31
S1887,Z540,,CO2,1070.9,2025-07-01 13:34:58
S1888,Z540,,Pressure,30.2,2025-06-30 18:32:36
S1889,Z540,,AirQuality,93.1,2025-07-01 19:18:26
S1890,Z540,,Light,676.7,2025-07-01 13:04:52
S1891,Z541,,AirQuality,57.8,2025-07-01 02:50:15
S1892,Z541,,Motion,0.0,2025-07-01 17:14:28
S1893,Z542,,Sound,67.0,2025-07-01 18:06:56
S1894,Z542,,Pressure,29.8,2025-06-30 14:19:50
S1895,Z542,,Humidity,70.0,2025-07-01 10:45:55
S1896,Z543,,Temperature,67.5,2025-07-01 04:12:47
S1897,Z543,,Pressure,29.6,2025-07-01 10:24:33
S1898,Z543,E5419,CO2,930.7,2025-07-01 16:28:26
S1899,Z544,E3330,Vibration,23.6,2025-06-30 06:11:14
S1900,Z544,,Pressure,29.6,2025-07-01 17:15:31
S1901,Z544,E4794,Vibration,26.1,2025-07-01 03:19:38
S1902,Z544,,Temperature,82.3,2025-07-01 03:34:56
S1903,Z545,,Temperature,83.8,2025-06-29 11:11:33
S1904,Z545,,CO2,362.7,2025-07-01 10:53:39
S1905,Z545,,Temperature,83.4,2025-07-01 00:36:18
S1906,Z546,,Temperature,72.7,2025-07-01 04:49:31
S1907,Z546,,Occupancy,11.0,2025-07-01 02:38:34
S1908,Z546,,Temperature,73.1,2025-07-01 13:00:26
S1909,Z547,E5268,Occupancy,14.0,2025-06-29 01:28:47
S1910,Z547,,Light,754.8,2025-07-01 18:33:13
S1911,Z547,,Pressure,29.8,2025-07-01 11:45:36
S1912,Z548,,Light,345.4,2025-07-01 16:39:08
S1913,Z548,,Light,292.3,2025-07-01 09:00:15
S1914,Z549,,Temperature,79.9,2025-07-01 05:01:23
S1915,Z549,,Temperature,71.1,2025-07-01 17:08:21
S1916,Z549,,Motion,0.0,2025-07-01 09:34:22
S1917,Z549,E1503,Occupancy,19.0,2025-07-01 20:00:54
S1918,Z550,E4495,Pressure,30.1,2025-07-01 06:34:17
S1919,Z550,E1902,Temperature,83.7,2025-07-01 20:15:50
S1920,Z550,,AirQuality,49.4,2025-07-01 06:06:51
S1921,Z550,,Occupancy,10.0,2025-07-01 06:32:57
S1922,Z550,E2539,Pressure,30.2,2025-06-30 17:24:33
S1923,Z551,,Humidity,48.3,2025-06-30 04:03:56
S1924,Z551,E3933,Temperature,71.0,2025-06-29 16:45:01
S1925,Z551,,AirQuality,90.8,2025-06-30 21:58:28
S1926,Z552,,Light,442.3,2025-07-01 20:39:34
S1927,Z552,,Pressure,30.0,2025-06-30 08:05:32
S1928,Z552,,Sound,62.7,2025-07-01 21:31:56
S1929,Z552,E2619,Humidity,42.4,2025-07-01 15:38:28
S1930,Z553,,CO2,310.5,2025-07-01 02:00:48
S1931,Z553,,Smoke,4.3,2025-07-01 06:13:14
S1932,Z554,,CO2,1040.7,2025-07-01 20:18:24
S1933,Z554,,Pressure,30.0,2025-07-01 05:19:51
S1934,Z554,,Occupancy,23.0,2025-07-01 07:33:08
S1935,Z554,E2411,Temperature,80.8,2025-07-01 22:42:30
S1936,Z555,,Light,905.6,2025-06-30 21:15:39
S1937,Z555,E3878,Pressure,29.8,2025-06-30 01:27:18
S1938,Z555,E0237,Light,151.6,2025-07-01 13:38:58
S1939,Z556,,Light,688.3,2025-07-01 19:47:07
S1940,Z556,,Light,589.5,2025-06-30 00:13:45
S1941,Z556,E2470,Sound,62.2,2025-06-30 11:16:02
S1942,Z556,,AirQuality,39.9,2025-07-01 03:50:15
S1943,Z556,,Vibration,37.2,2025-07-01 09:43:21
S1944,Z557,,Occupancy,7.0,2025-06-29 14:15:08
S1945,Z557,E3197,Humidity,38.2,2025-07-01 03:41:14
S1946,Z557,,Smoke,5.0,2025-07-01 22:55:12
S1947,Z558,,Humidity,49.3,2025-07-01 08:23:44
S1948,Z558,,Sound,49.8,2025-07-01 17:53:15
S1949,Z558,E3642,Sound,39.0,2025-07-01 07:45:52
S1950,Z558,E5083,Light,763.3,2025-07-01 13:02:59
S1951,Z558,E5417,Smoke,8.3,2025-07-01 09:33:21
S1952,Z559,E4190,Motion,1.0,2025-06-29 18:14:58
S1953,Z559,E4295,Occupancy,4.0,2025-07-01 16:55:49
S1954,Z560,,CO2,438.4,2025-07-01 21:02:09
S1955,Z560,,Sound,74.8,2025-07-01 00:50:38
S1956,Z561,,AirQuality,32.6,2025-07-01 21:34:29
S1957,Z561,,AirQuality,53.9,2025-07-01 10:35:04
S1958,Z561,E0340,Motion,1.0,2025-07-01 07:11:53
S1959,Z561,,CO2,335.0,2025-07-01 08:25:02
S1960,Z562,,Sound,75.8,2025-07-01 06:39:32
S1961,Z562,E2813,Smoke,4.2,2025-06-29 10:55:21
S1962,Z562,,Sound,51.0,2025-07-01 13:25:18
S1963,Z562,,Humidity,42.3,2025-07-01 03:26:15
S1964,Z563,,Motion,1.0,2025-07-01 21:06:31
S1965,Z563,,CO2,456.9,2025-07-01 10:25:31
S1966,Z563,,Occupancy,12.0,2025-07-01 19:31:39
S1967,Z563,,Temperature,82.7,2025-07-01 22:51:53
S1968,Z564,,Light,106.1,2025-06-30 19:48:06
S1969,Z564,,Smoke,8.8,2025-07-01 06:41:48
S1970,Z564,,Light,741.4,2025-07-01 14:47:24
S1971,Z564,,AirQuality,82.3,2025-07-01 13:33:15
S1972,Z565,E4002,Vibration,41.5,2025-07-01 11:06:36
S1973,Z565,,Vibration,97.2,2025-07-01 08:45:43
S1974,Z565,,Motion,0.0,2025-07-01 08:56:53
S1975,Z566,E4878,Motion,0.0,2025-07-01 11:20:03
S1976,Z566,,Smoke,0.1,2025-07-01 06:24:40
S1977,Z567,,Light,363.1,2025-07-01 13:21:52
S1978,Z567,,AirQuality,88.1,2025-07-01 01:41:07
S1979,Z567,,Sound,69.6,2025-07-01 02:37:54
S1980,Z568,,CO2,497.6,2025-07-01 17:46:36
S1981,Z568,E4037,AirQuality,43.4,2025-07-01 13:05:48
S1982,Z568,,Motion,1.0,2025-07-01 14:38:07
S1983,Z568,E3944,CO2,571.5,2025-07-01 05:54:03
S1984,Z569,,Pressure,30.3,2025-07-01 12:50:38
S1985,Z569,,CO2,530.5,2025-07-01 12:20:46
S1986,Z569,,Light,146.5,2025-06-30 10:36:30
S1987,Z569,,Light,523.0,2025-06-30 10:04:57
S1988,Z569,E2962,Occupancy,1.0,2025-07-01 14:25:55
S1989,Z570,,Humidity,62.1,2025-07-01 19:42:06
S1990,Z570,E4098,Occupancy,22.0,2025-06-30 17:36:20
S1991,Z570,E5276,Sound,55.6,2025-07-01 09:34:00
S1992,Z570,,Smoke,3.3,2025-06-30 13:07:36
S1993,Z571,,Occupancy,13.0,2025-07-01 09:13:13
S1994,Z571,E2795,CO2,356.2,2025-06-29 00:30:07
S1995,Z571,,CO2,782.0,2025-07-01 00:44:02
S1996,Z571,E5449,Humidity,41.3,2025-07-01 20:23:25
S1997,Z572,,Temperature,69.1,2025-07-01 05:35:23
S1998,Z572,,CO2,1009.6,2025-07-01 21:31:05
S1999,Z572,E2211,Occupancy,6.0,2025-07-01 08:37:41
S2000,Z572,,Light,277.6,2025-07-01 13:44:44
S2001,Z573,,Light,381.6,2025-07-01 16:18:27
S2002,Z573,E0272,Occupancy,17.0,2025-06-30 17:49:32
S2003,Z573,E1219,Humidity,42.9,2025-07-01 19:18:02
S2004,Z573,,Light,480.0,2025-07-01 18:01:48
S2005,Z574,E3208,CO2,744.0,2025-06-29 07:52:04
S2006,Z574,,AirQuality,46.7,2025-07-01 05:54:26
S2007,Z574,,Pressure,30.2,2025-07-01 17:10:20
S2008,Z574,E4657,AirQuality,89.1,2025-07-01 09:30:15
S2009,Z574,,Vibration,31.4,2025-07-01 00:37:17
S2010,Z575,E0803,Pressure,30.1,2025-07-01 08:50:35
S2011,Z575,,CO2,523.7,2025-07-01 02:20:25
S2012,Z575,,AirQuality,87.2,2025-06-29 04:40:59
S2013,Z575,,Smoke,5.1,2025-07-01 00:35:24
S2014,Z575,,Motion,0.0,2025-07-01 10:05:46
S2015,Z576,,Sound,59.9,2025-06-30 04:41:17
S2016,Z576,,Sound,75.2,2025-07-01 12:55:18
S2017,Z576,,Humidity,32.1,2025-06-29 01:24:09
S2018,Z577,,Sound,40.9,2025-07-01 04:17:00
S2019,Z577,E2257,Motion,1.0,2025-07-01 03:54:00
S2020,Z577,E5042,Sound,47.6,2025-07-01 09:56:41
S2021,Z577,,Humidity,59.8,2025-07-01 00:57:00
S2022,Z578,,Light,934.6,2025-06-29 05:20:47
S2023,Z578,,Pressure,30.3,2025-07-01 17:28:49
S2024,Z578,,AirQuality,30.2,2025-07-01 13:01:45
S2025,Z578,E2818,Light,343.9,2025-06-30 15:37:43
S2026,Z579,,Light,555.1,2025-07-01 16:45:02
S2027,Z579,,CO2,523.5,2025-07-01 04:54:44
S2028,Z579,,Light,167.6,2025-06-29 09:43:47
S2029,Z579,,Humidity,34.8,2025-07-01 05:07:56
S2030,Z579,,Smoke,0.6,2025-07-01 17:25:54
S2031,Z580,,Occupancy,14.0,2025-07-01 21:03:03
S2032,Z580,,Temperature,80.6,2025-07-01 16:48:32
S2033,Z580,E1783,Smoke,5.2,2025-07-01 13:16:33
S2034,Z580,E3823,Temperature,65.8,2025-06-30 20:19:10
S2035,Z581,,Temperature,72.4,2025-07-01 13:22:18
S2036,Z581,,CO2,960.1,2025-07-01 01:00:12
S2037,Z581,,Temperature,67.0,2025-07-01 02:23:14
S2038,Z581,,Temperature,78.3,2025-07-01 08:37:51
S2039,Z581,,Pressure,29.7,2025-07-01 02:32:22
S2040,Z582,,Smoke,8.1,2025-07-01 09:35:46
S2041,Z582,E4823,Occupancy,19.0,2025-06-29 21:24:11
S2042,Z583,,CO2,616.4,2025-07-01 05:41:59
S2043,Z583,E4583,Occupancy,9.0,2025-07-01 12:10:15
S2044,Z583,E4029,AirQuality,20.3,2025-07-01 05:48:51
S2045,Z583,E5506,Motion,1.0,2025-06-29 05:55:40
S2046,Z584,,Light,185.8,2025-07-01 04:11:33
S2047,Z584,,Sound,55.2,2025-06-30 04:14:23
S2048,Z584,,Occupancy,9.0,2025-07-01 07:19:50
S2049,Z584,,Temperature,81.2,2025-07-01 15:47:14
S2050,Z585,,CO2,840.1,2025-07-01 11:36:36
S2051,Z585,E5140,Light,462.1,2025-07-01 04:21:41
S2052,Z585,,Temperature,82.7,2025-07-01 02:12:25
S2053,Z586,E4492,Motion,0.0,2025-07-01 11:00:22
S2054,Z586,E3346,Smoke,5.9,2025-07-01 08:51:25
S2055,Z586,,Humidity,58.6,2025-07-01 03:13:36
S2056,Z587,E0020,Vibration,70.7,2025-07-01 13:07:12
S2057,Z587,E3477,Light,356.7,2025-07-01 15:26:40
S2058,Z587,E0883,AirQuality,63.9,2025-06-30 14:55:23
S2059,Z588,,CO2,852.2,2025-07-01 13:02:53
S2060,Z588,,Temperature,75.1,2025-07-01 20:51:31
S2061,Z588,,Occupancy,9.0,2025-07-01 21:19:02
S2062,Z589,,Pressure,29.9,2025-07-01 05:50:42
S2063,Z589,E5149,Sound,71.4,2025-07-01 05:34:59
S2064,Z590,E3393,Temperature,79.8,2025-07-01 23:15:42
S2065,Z590,E1025,Light,534.0,2025-06-29 18:29:09
S2066,Z590,E0485,Temperature,71.3,2025-06-30 08:31:40
S2067,Z590,,Sound,38.4,2025-06-29 11:56:49
S2068,Z590,,Light,121.4,2025-07-01 03:43:09
S2069,Z591,,Sound,44.2,2025-07-01 15:24:01
S2070,Z591,,Smoke,2.6,2025-07-01 21:42:10
S2071,Z591,,Vibration,2.8,2025-07-01 11:41:16
S2072,Z591,,Smoke,7.6,2025-07-01 01:34:42
S2073,Z591,,Smoke,4.4,2025-07-01 21:35:21
S2074,Z592,E3467,CO2,342.3,2025-06-29 03:33:10
S2075,Z592,,Sound,74.4,2025-07-01 16:49:56
S2076,Z592,,Motion,1.0,2025-07-01 19:40:05
S2077,Z592,E4754,Humidity,52.3,2025-06-30 20:19:16
S2078,Z593,,Pressure,29.5,2025-07-01 07:35:03
S2079,Z593,E1643,Temperature,73.7,2025-07-01 05:29:40
S2080,Z594,,Occupancy,4.0,2025-06-30 09:49:28
S2081,Z594,,Motion,0.0,2025-07-01 01:29:43
S2082,Z594,,Occupancy,6.0,2025-07-01 12:36:16
S2083,Z595,,Sound,75.0,2025-07-01 12:36:56
S2084,Z595,,Smoke,4.8,2025-07-01 07:31:00
S2085,Z595,E0148,Pressure,29.8,2025-06-29 13:44:38
S2086,Z596,,Smoke,8.6,2025-07-01 17:39:53
S2087,Z596,,Motion,0.0,2025-07-01 14:37:18
S2088,Z596,E0650,Vibration,67.8,2025-07-01 06:00:52
S2089,Z596,,Humidity,46.1,2025-07-01 06:59:57
S2090,Z597,,Light,256.5,2025-07-01 03:51:46
S2091,Z597,,Light,460.4,2025-06-29 12:25:33
S2092,Z597,E2509,AirQuality,33.1,2025-07-01 05:51:03
S2093,Z597,,Temperature,78.4,2025-07-01 01:35:46
S2094,Z597,E0443,Humidity,66.0,2025-07-01 15:51:13
S2095,Z598,E3478,Vibration,17.7,2025-07-01 06:37:06
S2096,Z598,,Pressure,29.8,2025-07-01 11:06:55
S2097,Z598,E4195,CO2,1129.1,2025-07-01 06:17:38
S2098,Z598,,Temperature,75.6,2025-07-01 23:10:35
S2099,Z598,,Humidity,66.2,2025-06-29 23:48:21
S2100,Z599,,Temperature,66.0,2025-07-01 03:50:49
S2101,Z599,E2026,Light,829.8,2025-07-01 14:30:24
S2102,Z600,,CO2,366.5,2025-07-01 19:37:17
S2103,Z600,E1541,Occupancy,24.0,2025-07-01 13:12:09
S2104,Z600,E1182,Light,605.3,2025-07-01 03:13:36
S2105,Z600,,AirQuality,52.4,2025-07-01 17:59:06
S2106,Z600,,CO2,625.7,2025-06-29 20:40:08
S2107,Z601,E1524,AirQuality,54.3,2025-06-30 09:19:35
S2108,Z601,,Vibration,4.3,2025-07-01 14:10:09
S2109,Z602,,Temperature,73.4,2025-07-01 13:07:13
S2110,Z602,E0426,Light,187.0,2025-07-01 06:05:33
S2111,Z602,E3119,Motion,1.0,2025-07-01 22:11:08
S2112,Z602,,AirQuality,64.1,2025-06-30 06:53:03
S2113,Z602,,Vibration,30.5,2025-07-01 15:39:57
S2114,Z603,E2813,Humidity,60.4,2025-07-01 14:18:49
S2115,Z603,,Sound,74.5,2025-07-01 06:47:19
S2116,Z603,E3273,Temperature,80.6,2025-07-01 22:41:15
S2117,Z603,,Occupancy,13.0,2025-07-01 13:34:42
S2118,Z603,E2822,Occupancy,2.0,2025-07-01 04:36:46
S2119,Z604,,Sound,55.7,2025-07-01 08:20:54
S2120,Z604,E3134,Humidity,48.6,2025-06-30 14:26:18
S2121,Z604,,Humidity,31.3,2025-07-01 13:21:00
S2122,Z604,,AirQuality,62.7,2025-07-01 10:46:30
S2123,Z605,,Vibration,98.1,2025-07-01 15:07:13
S2124,Z605,,Sound,36.3,2025-07-01 19:43:36
S2125,Z606,,Light,263.6,2025-07-01 20:20:13
S2126,Z606,,Pressure,29.6,2025-07-01 13:42:29
S2127,Z606,,Vibration,8.1,2025-07-01 03:26:04
S2128,Z607,,Smoke,3.4,2025-07-01 22:19:16
S2129,Z607,,Vibration,9.5,2025-06-30 07:44:23
S2130,Z607,,AirQuality,73.1,2025-07-01 08:04:25
S2131,Z607,,Sound,47.3,2025-07-01 16:07:48
S2132,Z607,,Occupancy,6.0,2025-07-01 22:41:21
S2133,Z608,,CO2,989.5,2025-07-01 18:34:25
S2134,Z608,,CO2,486.0,2025-07-01 11:27:38
S2135,Z609,,Occupancy,22.0,2025-07-01 08:54:24
S2136,Z609,E1917,Pressure,30.0,2025-07-01 22:30:19
S2137,Z610,,Light,371.0,2025-06-29 22:55:57
S2138,Z610,,Vibration,26.0,2025-07-01 22:16:45
S2139,Z610,,Vibration,59.8,2025-07-01 20:24:56
S2140,Z611,,Sound,54.4,2025-07-01 12:44:26
S2141,Z611,E5121,Humidity,43.3,2025-07-01 14:49:34
S2142,Z611,,AirQuality,42.9,2025-07-01 18:22:57
S2143,Z612,,CO2,660.4,2025-07-01 15:29:00
S2144,Z612,,Pressure,29.9,2025-07-01 11:02:46
S2145,Z612,E4025,Humidity,61.5,2025-07-01 03:55:12
S2146,Z613,,Occupancy,17.0,2025-07-01 11:58:20
S2147,Z613,,Motion,0.0,2025-06-29 09:10:09
S2148,Z614,E3875,Temperature,69.2,2025-07-01 01:29:43
S2149,Z614,E2666,Light,841.5,2025-07-01 11:34:05
S2150,Z614,,Humidity,64.7,2025-07-01 09:16:52
S2151,Z614,,Humidity,44.7,2025-07-01 06:06:41
S2152,Z614,,Occupancy,11.0,2025-07-01 21:23:34
S2153,Z615,,Pressure,30.1,2025-06-29 22:11:50
S2154,Z615,,AirQuality,71.0,2025-07-01 04:27:33
S2155,Z616,,AirQuality,32.4,2025-07-01 02:59:38
S2156,Z616,,Pressure,30.4,2025-07-01 22:57:48
S2157,Z616,E4383,CO2,938.0,2025-07-01 17:16:53
S2158,Z617,,Vibration,48.7,2025-07-01 15:41:53
S2159,Z617,,Occupancy,13.0,2025-07-01 14:45:25
S2160,Z618,,Temperature,67.3,2025-07-01 20:10:28
S2161,Z618,E1763,AirQuality,41.9,2025-07-01 12:15:42
S2162,Z618,,Smoke,8.1,2025-07-01 05:36:17
S2163,Z619,,Smoke,9.8,2025-07-01 04:38:35
S2164,Z619,,Vibration,82.3,2025-06-30 02:06:57
S2165,Z620,E0490,CO2,465.6,2025-07-01 06:33:58
S2166,Z620,,Pressure,30.3,2025-07-01 09:19:41
S2167,Z620,,Smoke,2.3,2025-07-01 10:09:59
S2168,Z621,,Light,407.0,2025-07-01 01:45:16
S2169,Z621,,CO2,528.8,2025-06-29 12:21:20
S2170,Z622,,Occupancy,7.0,2025-06-29 03:50:32
S2171,Z622,,Light,635.9,2025-07-01 21:54:56
S2172,Z623,E4229,Smoke,0.5,2025-07-01 00:34:58
S2173,Z623,E4994,AirQuality,63.4,2025-07-01 17:04:44
S2174,Z623,,Pressure,30.4,2025-07-01 03:21:20
S2175,Z623,,Occupancy,5.0,2025-07-01 13:38:07
S2176,Z624,,Vibration,6.0,2025-06-29 07:43:26
S2177,Z624,,Occupancy,19.0,2025-06-30 08:00:21
S2178,Z624,E3487,AirQuality,31.1,2025-07-01 19:07:09
S2179,Z624,E3507,Vibration,16.5,2025-07-01 05:34:32
S2180,Z624,,Light,726.1,2025-07-01 20:28:12
S2181,Z625,E4340,Light,194.5,2025-07-01 02:41:08
S2182,Z625,,Temperature,66.9,2025-07-01 11:34:59
S2183,Z625,,CO2,404.1,2025-07-01 10:33:04
S2184,Z625,,Sound,51.2,2025-07-01 11:35:48
S2185,Z626,,CO2,422.6,2025-06-29 04:03:24
S2186,Z626,,Smoke,4.1,2025-07-01 17:41:00
S2187,Z626,E4507,Sound,62.6,2025-07-01 13:38:29
S2188,Z626,E3453,Humidity,40.4,2025-07-01 07:43:37
S2189,Z626,E3035,AirQuality,21.9,2025-07-01 14:13:23
S2190,Z627,,Motion,0.0,2025-07-01 06:09:11
S2191,Z627,,Motion,1.0,2025-06-30 01:01:58
S2192,Z627,,CO2,772.3,2025-06-29 04:57:13
S2193,Z627,,Sound,59.8,2025-07-01 07:02:28
S2194,Z628,,Smoke,6.2,2025-07-01 10:11:02
S2195,Z628,E4555,Vibration,4.1,2025-06-29 14:53:05
S2196,Z628,,Temperature,74.1,2025-07-01 01:56:49
S2197,Z628,,Motion,1.0,2025-07-01 19:04:47
S2198,Z629,,Temperature,65.0,2025-07-01 12:41:25
S2199,Z629,E0647,Vibration,69.7,2025-07-01 08:20:10
S2200,Z629,,Vibration,70.4,2025-07-01 15:26:03
S2201,Z629,,Temperature,75.4,2025-07-01 23:11:37
