region_econ_id,region_id,year,gdp_usd_billion,unemployment_rate_pct,avg_household_income_usd,population_growth_rate_pct,business_growth_index,data_source_references
RE-7a45ad3e,R-7c9effa6,2023,1717.5,13.75,16217.29,3.6,8.33,['EconData_base']
RE-84d63452,R-7c9effa6,2024,1881.95,6.97,61330.24,0.6,4.99,['EconData_perhaps']
RE-38aa8df1,R-8b751b5a,2018,1043.98,20.62,72393.91,1.74,8.29,['EconData_keep']
RE-0dda1b14,R-8b751b5a,2019,132.61,2.53,50909.21,3.09,2.57,['EconData_politics']
RE-1caabd2a,R-8b751b5a,2020,958.97,19.13,68508.01,2.0,9.0,['EconData_whose']
RE-234e5c2e,R-8b751b5a,2021,264.54,24.34,51702.96,3.89,5.51,['EconData_movie']
RE-daa920fe,R-8b751b5a,2022,367.48,0.34,85644.31,3.45,5.99,['EconData_official']
RE-c336f89c,R-8b751b5a,2023,1861.57,11.47,21666.43,0.9,4.8,['EconData_and']
RE-8641297b,R-8b751b5a,2024,740.13,2.03,60943.16,1.67,6.17,['EconData_say']
RE-51de1548,R-39c88911,2018,1494.46,23.53,24642.44,2.39,6.96,['EconData_far']
RE-b833c951,R-39c88911,2019,641.63,4.82,85510.23,3.3,6.63,['EconData_participant']
RE-1f5b6c22,R-39c88911,2020,1695.3,2.64,53751.71,2.12,7.45,['EconData_trouble']
RE-6a06e660,R-39c88911,2021,137.76,1.34,103915.29,3.26,3.85,['EconData_role']
RE-367609da,R-39c88911,2022,695.55,2.56,89704.53,3.43,9.02,['EconData_avoid']
RE-25f3ebcc,R-39c88911,2023,1726.43,16.18,53967.12,1.67,4.0,['EconData_pick']
RE-61efd33b,R-39c88911,2024,46.28,16.38,13281.79,1.15,8.67,['EconData_official']
RE-bea3b640,R-944c019e,2018,122.77,19.16,36291.04,1.34,9.07,['EconData_rate']
RE-7e04529c,R-944c019e,2019,407.8,22.48,27545.17,3.11,2.45,['EconData_audience']
RE-f5ce727e,R-944c019e,2020,1776.02,3.15,88989.17,2.56,0.94,['EconData_member']
RE-d455ba81,R-944c019e,2021,522.55,14.87,75544.0,0.42,0.89,['EconData_thank']
RE-a35e77c4,R-944c019e,2022,1431.45,0.81,94963.27,0.94,4.47,['EconData_about']
RE-52c49514,R-944c019e,2023,1702.29,20.67,43883.35,3.29,7.79,['EconData_rate']
RE-002cc595,R-944c019e,2024,1299.63,12.69,18303.81,0.84,8.39,['EconData_adult']
RE-e641b2cd,R-5998ca70,2018,1115.8,15.98,96120.75,0.46,1.19,['EconData_but']
RE-2872df44,R-5998ca70,2019,635.1,13.64,33934.01,0.39,7.39,['EconData_wonder']
RE-a8bf1ced,R-5998ca70,2020,1826.49,23.22,27844.9,3.33,8.44,['EconData_house']
RE-8a7c55d8,R-5998ca70,2021,1235.2,8.95,76297.71,0.52,0.92,['EconData_point']
RE-42262f8f,R-5998ca70,2022,1187.75,12.01,53291.98,0.5,8.85,['EconData_build']
RE-2d656275,R-5998ca70,2023,1017.11,7.59,14895.24,0.02,3.76,['EconData_word']
RE-8bec2b2e,R-5998ca70,2024,1043.4,13.46,37680.74,1.63,4.27,['EconData_paper']
RE-449afe85,R-83b28fdc,2018,995.87,12.53,93290.97,1.29,0.05,['EconData_seven']
RE-c4a899e2,R-83b28fdc,2019,392.93,2.69,25829.35,0.68,8.63,['EconData_make']
RE-1a8751df,R-83b28fdc,2020,1054.74,17.54,61282.27,2.16,1.01,['EconData_line']
RE-94f94936,R-83b28fdc,2021,1640.29,2.59,42734.9,2.34,0.48,['EconData_across']
RE-b1bd7177,R-83b28fdc,2022,890.2,6.13,58285.88,2.3,7.39,['EconData_state']
RE-0d33f2fa,R-83b28fdc,2023,568.17,1.69,63762.54,3.64,6.83,['EconData_little']
RE-474a0fbe,R-83b28fdc,2024,1085.63,5.93,86002.42,0.42,7.23,['EconData_fire']
RE-0b3a088e,R-fc684011,2018,771.83,14.66,91704.51,1.27,9.55,['EconData_smile']
RE-19882dd5,R-fc684011,2019,1503.56,16.22,75221.05,3.12,5.49,['EconData_experience']
RE-c2ce7cf1,R-fc684011,2020,816.99,24.34,25454.51,3.92,1.54,['EconData_door']
RE-abc89865,R-fc684011,2021,227.72,15.28,18556.63,1.41,1.24,['EconData_professional']
RE-a87e93e1,R-fc684011,2022,1243.23,3.09,44471.25,1.57,3.2,['EconData_region']
RE-60eb4d7b,R-fc684011,2023,1025.61,24.19,72393.51,3.25,8.88,['EconData_event']
RE-8c14847e,R-fc684011,2024,1634.23,22.7,58192.41,0.73,2.87,['EconData_material']
RE-829e88c8,R-78641362,2018,89.6,17.93,102717.55,0.97,8.31,['EconData_product']
RE-fc5c4c94,R-78641362,2019,883.75,2.53,70331.06,3.65,7.75,['EconData_simple']
RE-4ae3f1e4,R-78641362,2020,612.66,13.04,11866.17,1.38,8.53,['EconData_movement']
RE-1bb528cd,R-78641362,2021,1028.4,12.12,23105.55,2.16,1.89,['EconData_whole']
RE-4f928e01,R-78641362,2022,707.03,16.0,100385.41,2.41,5.18,['EconData_town']
RE-dc73b668,R-78641362,2023,1488.73,12.25,111750.32,2.91,8.65,['EconData_change']
RE-48791630,R-78641362,2024,934.7,20.13,105767.0,2.06,8.32,['EconData_before']
RE-030a0e67,R-14e001ec,2018,863.32,3.3,85948.05,2.04,7.25,['EconData_ten']
RE-cd9750d5,R-14e001ec,2019,1568.35,5.48,38645.81,3.62,2.82,['EconData_wear']
RE-f7b9b03e,R-14e001ec,2020,298.47,21.68,54884.97,2.57,7.17,['EconData_without']
RE-d4af851a,R-14e001ec,2021,1818.41,13.59,48422.8,0.03,2.25,['EconData_man']
RE-bc192d02,R-14e001ec,2022,306.76,7.32,76151.82,1.05,9.41,['EconData_Republican']
RE-cc7e4644,R-14e001ec,2023,999.62,16.14,14162.67,3.67,4.2,['EconData_show']
RE-a678f249,R-14e001ec,2024,324.1,13.37,104339.23,2.37,0.7,['EconData_direction']
RE-037f21f6,R-bbebff2b,2018,1040.25,21.06,91949.39,2.45,8.85,['EconData_only']
RE-7ee99032,R-bbebff2b,2019,815.98,1.5,76286.37,0.75,2.21,['EconData_strong']
RE-6e0a38c2,R-bbebff2b,2020,574.67,15.82,64975.01,2.2,9.33,['EconData_others']
RE-f0279aee,R-bbebff2b,2021,1056.83,19.47,65782.87,2.92,0.11,['EconData_business']
RE-fda04d13,R-bbebff2b,2022,1891.18,5.69,84549.73,1.02,2.41,['EconData_federal']
RE-80fef90b,R-bbebff2b,2023,459.0,0.14,54843.58,2.48,7.34,['EconData_him']
RE-85b68517,R-bbebff2b,2024,1620.22,17.74,64762.57,1.23,4.14,['EconData_history']
RE-2a15b75c,R-47764717,2018,120.15,21.83,48602.32,2.12,0.14,['EconData_act']
RE-bd26774a,R-47764717,2019,322.63,13.74,29497.69,3.36,6.91,['EconData_head']
RE-0ebfc9ea,R-47764717,2020,1697.52,6.12,75461.48,0.64,9.18,['EconData_item']
RE-8e1f05f6,R-47764717,2021,1620.62,5.67,63035.54,1.75,1.97,['EconData_put']
RE-3abe3cd9,R-47764717,2022,508.48,23.4,77790.61,3.54,0.7,['EconData_section']
RE-b0068ef0,R-47764717,2023,276.09,13.96,25266.44,1.28,1.84,['EconData_force']
RE-6fb94a4c,R-47764717,2024,144.47,18.43,17756.29,0.17,3.82,['EconData_put']
RE-6c19fc26,R-edb6a5df,2018,1574.98,1.92,119943.55,3.09,1.74,['EconData_word']
RE-60c4b0b5,R-edb6a5df,2019,551.98,1.77,59204.76,1.41,6.64,['EconData_return']
RE-3facb53f,R-edb6a5df,2020,1929.1,21.67,18862.17,2.13,2.39,['EconData_relate']
RE-f6754b53,R-edb6a5df,2021,1028.02,0.26,46209.38,3.45,7.3,['EconData_process']
RE-8bb4b17d,R-edb6a5df,2022,1961.36,23.37,118736.61,1.7,3.53,['EconData_collection']
RE-e60e2067,R-edb6a5df,2023,1099.74,9.22,82616.94,0.03,7.45,['EconData_admit']
RE-9f0dab65,R-edb6a5df,2024,440.79,11.76,39390.36,3.5,2.41,['EconData_cell']
RE-07b2c0b6,R-b9d7f3f5,2018,1129.19,21.41,77245.28,2.82,7.39,['EconData_far']
RE-897b74e6,R-b9d7f3f5,2019,1330.31,12.99,16593.41,0.6,4.9,['EconData_executive']
RE-7cb9c68c,R-b9d7f3f5,2020,370.27,15.71,95694.0,2.78,3.85,['EconData_know']
RE-47536372,R-b9d7f3f5,2021,59.67,9.23,76966.87,3.38,8.62,['EconData_fly']
RE-3e5bedea,R-b9d7f3f5,2022,740.29,20.89,85664.75,0.62,0.72,['EconData_why']
RE-1003d047,R-b9d7f3f5,2023,457.42,5.14,96226.99,2.18,8.74,['EconData_south']
RE-39b918d2,R-b9d7f3f5,2024,175.84,4.06,98474.09,3.66,7.61,['EconData_clear']
RE-db1e1f3d,R-4c26e26c,2018,1124.39,18.22,107171.15,1.53,5.99,['EconData_necessary']
RE-0f241373,R-4c26e26c,2019,1807.43,11.37,41394.72,2.8,3.72,['EconData_skin']
RE-0fec8e55,R-4c26e26c,2020,193.33,8.2,95091.12,0.84,9.81,['EconData_weight']
RE-5f3078d4,R-4c26e26c,2021,1999.8,3.89,35509.21,3.46,1.09,['EconData_guess']
RE-17a17db8,R-4c26e26c,2022,1211.72,5.15,92539.28,0.36,0.15,['EconData_partner']
RE-884f5c1b,R-4c26e26c,2023,1488.66,21.42,117461.94,2.41,8.85,['EconData_thank']
RE-6a2de0b9,R-4c26e26c,2024,493.31,21.74,48730.0,0.95,6.3,['EconData_hope']
RE-2d53387d,R-9f5e9d89,2018,1150.35,24.6,20973.73,3.66,3.18,['EconData_charge']
RE-2463da0f,R-9f5e9d89,2019,945.43,5.07,12395.34,3.11,2.58,['EconData_sea']
RE-ffd2c24d,R-9f5e9d89,2020,275.56,21.18,69562.18,0.52,7.44,['EconData_grow']
RE-554be0f0,R-9f5e9d89,2021,1691.85,19.84,14444.33,0.89,5.99,['EconData_company']
RE-6a5ff64b,R-9f5e9d89,2022,1545.68,10.04,109684.27,3.58,2.17,['EconData_would']
RE-7171ac14,R-9f5e9d89,2023,1522.14,11.81,56811.14,1.68,9.61,['EconData_yard']
RE-1083a113,R-9f5e9d89,2024,867.89,7.74,90560.84,3.25,0.82,['EconData_resource']
RE-e02d4ed9,R-4ffbf928,2018,12.8,6.71,96297.32,2.32,2.12,['EconData_part']
RE-0b102f58,R-4ffbf928,2019,248.07,24.41,75507.03,0.62,8.28,['EconData_cultural']
RE-e6995783,R-4ffbf928,2020,1905.96,3.35,92323.65,0.85,6.91,['EconData_specific']
RE-d3d142a3,R-4ffbf928,2021,1023.81,1.31,39287.17,3.91,6.86,['EconData_few']
RE-190decc3,R-4ffbf928,2022,472.99,0.45,113301.57,0.92,1.73,['EconData_century']
RE-d28cdb1e,R-4ffbf928,2023,790.7,8.47,34775.41,1.73,3.26,['EconData_run']
RE-3c8a1ac9,R-4ffbf928,2024,284.03,4.84,58638.28,3.7,9.75,['EconData_area']
RE-89be4c45,R-8aebf1be,2018,1180.44,5.39,75646.02,0.41,2.67,['EconData_stock']
RE-b90b230f,R-8aebf1be,2019,158.52,11.72,110564.11,1.21,1.66,['EconData_push']
RE-6c7ab2b8,R-8aebf1be,2020,383.53,21.68,27962.3,2.01,9.15,['EconData_win']
RE-deb26259,R-8aebf1be,2021,82.08,20.32,46189.06,3.05,9.09,['EconData_others']
RE-41f8599b,R-8aebf1be,2022,434.68,13.12,97609.64,1.0,3.76,['EconData_activity']
RE-2e5da3d0,R-8aebf1be,2023,732.82,13.48,29033.87,3.58,8.12,['EconData_figure']
RE-8b87824a,R-8aebf1be,2024,463.55,17.03,29466.73,0.23,7.03,['EconData_claim']
RE-54b9329e,R-5a7b3dc2,2018,1366.47,6.97,61470.75,0.21,3.85,['EconData_record']
RE-ce99fd5d,R-5a7b3dc2,2019,1700.82,21.46,97386.32,1.99,2.73,['EconData_provide']
RE-2930a037,R-5a7b3dc2,2020,1131.92,22.7,17365.03,3.91,8.26,['EconData_happen']
RE-05786206,R-5a7b3dc2,2021,1753.19,8.64,65423.65,0.9,3.53,['EconData_night']
RE-20a4955f,R-5a7b3dc2,2022,1385.77,17.84,44411.35,2.7,3.05,['EconData_seek']
RE-f60dac0b,R-5a7b3dc2,2023,1456.11,3.84,90944.59,2.12,1.97,['EconData_then']
RE-b9ced5aa,R-5a7b3dc2,2024,556.33,18.88,77082.08,1.08,3.07,['EconData_film']
RE-6eef477b,R-4d624965,2018,294.88,9.1,27680.19,2.04,3.86,['EconData_early']
RE-833e857f,R-4d624965,2019,645.82,2.51,33836.38,1.36,6.28,['EconData_control']
RE-6f943abf,R-4d624965,2020,576.75,13.03,111581.34,3.97,9.31,['EconData_public']
RE-43e9fb7a,R-4d624965,2021,1199.05,6.57,18598.32,2.2,8.59,['EconData_plan']
RE-186996e4,R-4d624965,2022,793.37,16.56,56877.66,2.05,6.32,['EconData_own']
RE-25282625,R-4d624965,2023,1219.09,12.34,40661.03,2.91,2.93,['EconData_believe']
RE-0b2a2874,R-4d624965,2024,1959.62,14.63,87561.0,2.65,4.38,['EconData_cup']
RE-3ad88020,R-1fecbd7b,2018,542.09,6.08,46597.56,3.01,8.19,['EconData_set']
RE-c2e8a2f9,R-1fecbd7b,2019,1858.34,24.1,52326.36,3.21,0.36,['EconData_what']
RE-f75fc421,R-1fecbd7b,2020,829.01,6.11,68989.7,2.79,5.79,['EconData_mean']
RE-8d2d92f9,R-1fecbd7b,2021,1959.29,13.71,116711.96,0.2,4.18,['EconData_treat']
RE-47ec2c3d,R-1fecbd7b,2022,538.27,6.06,64238.34,3.82,5.51,['EconData_one']
RE-253f8669,R-1fecbd7b,2023,1782.66,12.84,112269.1,3.55,6.2,['EconData_always']
RE-b00ba3c1,R-1fecbd7b,2024,1071.2,3.51,75233.8,1.56,3.41,['EconData_media']
RE-a1a5e2a0,R-2c300ce1,2018,51.16,5.47,29987.7,1.19,4.61,['EconData_miss']
RE-7fb222e8,R-2c300ce1,2019,1549.47,13.67,64640.21,1.19,1.98,['EconData_center']
RE-790eddaa,R-2c300ce1,2020,122.81,7.55,118857.35,0.06,3.38,['EconData_clearly']
RE-c64d149b,R-2c300ce1,2021,930.04,4.83,81932.13,3.38,0.99,['EconData_face']
RE-324f7ea3,R-2c300ce1,2022,1514.91,23.1,12503.92,2.98,2.59,['EconData_enough']
RE-4f42ae35,R-2c300ce1,2023,488.32,15.13,63421.28,1.93,1.33,['EconData_boy']
RE-f7b4d378,R-2c300ce1,2024,1893.96,6.54,101307.32,2.26,9.64,['EconData_why']
RE-826168ce,R-175e8117,2018,1896.69,19.39,107248.67,0.99,7.35,['EconData_far']
RE-abe1bc87,R-175e8117,2019,368.46,5.02,14511.7,2.17,6.94,['EconData_soon']
RE-308ca5f2,R-175e8117,2020,664.16,13.55,106483.14,3.64,4.93,['EconData_inside']
RE-30ce41a2,R-175e8117,2021,376.36,19.75,32842.39,1.85,2.93,['EconData_walk']
RE-a6ec553b,R-175e8117,2022,1400.11,22.17,52262.12,1.85,5.5,['EconData_do']
RE-ad4b2877,R-175e8117,2023,936.76,15.72,44698.0,1.86,0.01,['EconData_cup']
RE-d8701ce2,R-175e8117,2024,102.96,10.44,111241.25,0.98,5.22,['EconData_cover']
RE-0aa4f1eb,R-b7bd8394,2018,786.76,15.09,97163.67,3.87,7.09,['EconData_majority']
RE-c3791869,R-b7bd8394,2019,1616.82,21.38,31671.79,2.39,4.35,['EconData_natural']
RE-107cf9de,R-b7bd8394,2020,1760.93,22.6,17628.28,2.92,8.28,['EconData_once']
RE-e63831aa,R-b7bd8394,2021,1638.96,19.73,32139.45,2.85,4.01,['EconData_together']
RE-de0c4932,R-b7bd8394,2022,338.7,19.2,50168.04,2.08,4.9,['EconData_sea']
RE-e5e8d70a,R-b7bd8394,2023,124.63,19.89,18416.74,0.21,2.24,['EconData_yet']
RE-22fe93eb,R-b7bd8394,2024,225.75,24.91,90469.02,3.11,7.67,['EconData_single']
RE-2e9c4394,R-85214140,2018,1999.86,4.97,119891.04,1.64,8.31,['EconData_story']
RE-f5779a43,R-85214140,2019,1435.31,1.51,48336.71,2.93,0.31,['EconData_fear']
RE-8634581c,R-85214140,2020,532.97,0.91,66576.62,2.57,5.03,['EconData_full']
RE-26cf024c,R-85214140,2021,1434.21,8.67,100778.28,0.44,3.3,['EconData_style']
RE-088efa92,R-85214140,2022,832.48,21.87,109995.95,3.58,9.14,['EconData_probably']
RE-9cddf15b,R-85214140,2023,526.39,1.31,32941.32,0.22,7.16,['EconData_discuss']
RE-9517b650,R-85214140,2024,841.85,8.76,18350.92,2.61,7.75,['EconData_ago']
RE-47fa7998,R-99005516,2018,277.82,11.5,104928.96,0.52,5.72,['EconData_general']
RE-91f81e28,R-99005516,2019,1160.87,5.28,35881.62,1.45,4.06,['EconData_across']
RE-5cb9c58d,R-99005516,2020,956.12,11.58,50803.12,3.58,3.59,['EconData_leave']
RE-618e7cd4,R-99005516,2021,83.16,20.95,102725.63,1.1,9.98,['EconData_population']
RE-2044359f,R-99005516,2022,1483.4,23.78,109470.79,2.91,1.83,['EconData_recently']
RE-ba82890e,R-99005516,2023,1656.56,23.52,117174.33,3.29,9.24,['EconData_per']
RE-dbf53f64,R-99005516,2024,1768.56,5.02,100399.34,0.23,9.07,['EconData_once']
RE-3a3e3ac4,R-59345c46,2018,1180.84,21.39,62986.76,1.58,8.85,['EconData_method']
RE-648425cf,R-59345c46,2019,1536.72,21.48,91449.77,1.97,1.73,['EconData_house']
RE-2c87b79c,R-59345c46,2020,1637.91,16.77,48452.72,1.76,5.72,['EconData_next']
RE-0559a047,R-59345c46,2021,916.52,22.21,23075.62,1.47,5.36,['EconData_series']
RE-d70603ab,R-59345c46,2022,906.55,22.4,28875.86,0.87,0.41,['EconData_four']
RE-1c266b9c,R-59345c46,2023,938.66,13.15,23263.14,1.2,6.69,['EconData_city']
RE-5c26f04f,R-59345c46,2024,401.49,1.71,93371.3,3.06,8.99,['EconData_yourself']
RE-fa84983b,R-0d41e4eb,2018,986.68,21.22,69800.18,2.78,4.31,['EconData_happen']
RE-69ce6518,R-0d41e4eb,2019,1883.36,10.78,91394.54,0.64,4.64,['EconData_middle']
RE-e1b13fc2,R-0d41e4eb,2020,275.56,6.41,101801.64,3.37,9.06,['EconData_computer']
RE-26c9b996,R-0d41e4eb,2021,1351.7,20.86,114780.79,1.76,1.08,['EconData_explain']
RE-a7bd8a72,R-0d41e4eb,2022,1163.26,3.38,96383.5,0.7,8.07,['EconData_still']
RE-66b8b959,R-0d41e4eb,2023,783.39,6.52,53119.95,1.81,2.01,['EconData_physical']
RE-a1b286b2,R-0d41e4eb,2024,241.45,22.46,116299.16,1.83,1.96,['EconData_clearly']
RE-cc6ef78b,R-5ee22269,2018,110.91,14.72,51188.02,1.21,5.29,['EconData_spring']
RE-7440df18,R-5ee22269,2019,581.61,7.13,92889.01,3.75,5.15,['EconData_hot']
RE-33718139,R-5ee22269,2020,1503.25,22.7,63246.91,3.35,5.56,['EconData_other']
RE-c5c383e3,R-5ee22269,2021,201.9,12.34,14337.98,0.67,6.89,['EconData_yourself']
RE-239f4734,R-5ee22269,2022,1778.09,23.68,104819.25,2.14,6.88,['EconData_mother']
RE-032eba15,R-5ee22269,2023,969.5,5.98,35679.05,3.96,4.4,['EconData_manager']
RE-8cb9e8d3,R-5ee22269,2024,1330.42,10.73,72121.86,3.91,1.38,['EconData_key']
RE-b6ce8191,R-9bacc603,2018,1834.11,18.9,113312.94,0.76,1.79,['EconData_evidence']
RE-1d763cb9,R-9bacc603,2019,1707.16,13.97,74400.41,2.72,8.2,['EconData_again']
RE-5fd9a977,R-9bacc603,2020,1584.74,18.75,26753.67,2.38,5.3,['EconData_soon']
RE-1cde3237,R-9bacc603,2021,1427.91,22.7,10114.36,1.66,9.51,['EconData_thing']
RE-8d8084dd,R-9bacc603,2022,317.73,1.48,95221.2,0.04,0.29,['EconData_animal']
RE-4edbaa69,R-9bacc603,2023,855.26,13.7,10860.35,1.7,9.56,['EconData_someone']
RE-1ff4331c,R-9bacc603,2024,764.31,20.62,86995.99,3.51,0.35,['EconData_science']
RE-16f48954,R-569bcb65,2018,498.69,10.6,99088.1,2.25,4.98,['EconData_indicate']
RE-885e6b4d,R-569bcb65,2019,521.84,2.23,65792.12,1.76,4.18,['EconData_page']
RE-1282e410,R-569bcb65,2020,677.44,12.95,92840.69,3.43,9.16,['EconData_large']
RE-c1b4776f,R-569bcb65,2021,1583.4,0.26,52342.76,2.58,6.07,['EconData_establish']
RE-4e067533,R-569bcb65,2022,908.66,24.81,40463.33,2.91,3.02,['EconData_least']
RE-c75335e5,R-569bcb65,2023,1426.45,3.57,31139.6,2.37,3.13,['EconData_positive']
RE-13868f6a,R-569bcb65,2024,1168.35,1.49,14772.89,3.75,1.45,['EconData_ago']
RE-94061c0a,R-80169c2c,2018,676.86,17.97,36300.06,3.45,6.65,['EconData_build']
RE-407df21f,R-80169c2c,2019,344.8,20.1,12941.71,1.25,4.43,['EconData_their']
RE-85c8b2ec,R-80169c2c,2020,1833.56,12.72,49920.06,2.75,1.36,['EconData_street']
RE-495faacd,R-80169c2c,2021,1685.64,9.15,11226.86,3.92,9.5,['EconData_issue']
RE-8418a8ae,R-80169c2c,2022,914.31,19.64,107969.46,1.9,6.08,['EconData_financial']
RE-a2695acd,R-80169c2c,2023,909.38,19.19,81172.67,0.08,8.58,['EconData_fact']
RE-c53db28c,R-80169c2c,2024,1262.58,4.73,47043.0,3.45,5.68,['EconData_reduce']
RE-ed705e9c,R-8e2b4e52,2018,250.98,17.6,77676.52,3.44,6.19,['EconData_certain']
RE-83d4c6d4,R-8e2b4e52,2019,1727.89,9.29,119292.48,1.39,1.34,['EconData_serve']
RE-dabbbf44,R-8e2b4e52,2020,623.44,0.05,57495.32,0.84,5.55,['EconData_easy']
RE-175d2881,R-8e2b4e52,2021,413.89,10.34,89827.53,1.7,6.53,['EconData_thus']
RE-9ad34cfa,R-8e2b4e52,2022,713.6,14.81,101885.93,1.31,1.38,['EconData_set']
RE-bf562731,R-8e2b4e52,2023,619.12,2.48,33459.54,2.99,7.29,['EconData_local']
RE-1242d322,R-8e2b4e52,2024,221.29,23.42,104972.71,3.46,8.15,['EconData_act']
RE-25ba2cf7,R-9fc778d0,2018,650.64,6.15,115096.14,1.48,2.0,['EconData_base']
RE-be6a30dd,R-9fc778d0,2019,342.54,19.54,44300.88,2.42,3.79,['EconData_speech']
RE-eb5db0aa,R-9fc778d0,2020,232.94,8.54,67179.27,0.97,5.43,['EconData_week']
RE-432343b0,R-9fc778d0,2021,1365.67,20.71,94124.18,0.19,6.94,['EconData_raise']
RE-68ced781,R-9fc778d0,2022,1935.39,3.46,44303.16,0.16,3.29,['EconData_fill']
RE-1caac035,R-9fc778d0,2023,679.47,11.13,44711.5,3.55,7.1,['EconData_available']
RE-9432d1a5,R-9fc778d0,2024,1130.85,17.13,95331.72,3.55,5.27,['EconData_green']
RE-6c797b1d,R-9d1cb80c,2018,663.13,11.8,108021.57,2.15,4.36,['EconData_trouble']
RE-fd8ffc3c,R-9d1cb80c,2019,93.87,21.93,75791.47,1.81,2.63,['EconData_well']
RE-47030504,R-9d1cb80c,2020,1546.5,17.74,75394.65,2.73,4.11,['EconData_history']
RE-b3554526,R-9d1cb80c,2021,1714.6,17.76,42873.42,1.95,0.81,['EconData_attorney']
RE-e3924f6e,R-9d1cb80c,2022,1841.61,0.26,68311.61,3.85,6.93,['EconData_simple']
RE-bc78b1b2,R-9d1cb80c,2023,1084.06,18.15,32995.73,2.08,6.19,['EconData_another']
RE-9fd864ac,R-9d1cb80c,2024,1838.29,5.23,68710.26,2.73,9.02,['EconData_soon']
RE-94a307d5,R-a157d879,2018,1675.9,7.76,17255.67,3.21,3.95,['EconData_happen']
RE-d7af41f5,R-a157d879,2019,1667.25,16.27,107669.47,2.6,0.32,['EconData_statement']
RE-641bd5ee,R-a157d879,2020,378.84,13.91,57158.28,2.42,0.33,['EconData_bring']
RE-ff6f7212,R-a157d879,2021,129.43,4.37,35221.73,2.61,8.94,['EconData_let']
RE-df878868,R-a157d879,2022,571.63,9.6,80101.98,2.6,8.81,['EconData_method']
RE-59971da7,R-a157d879,2023,341.22,22.71,72616.89,1.0,5.79,['EconData_yet']
RE-de7e76c9,R-a157d879,2024,356.77,22.03,60269.03,3.03,3.95,['EconData_get']
RE-15e88e85,R-6ec8a464,2018,1285.05,18.36,106720.84,1.71,0.52,['EconData_many']
RE-1af5cd30,R-6ec8a464,2019,883.46,1.02,22650.26,1.18,7.23,['EconData_wrong']
RE-f234b32c,R-6ec8a464,2020,124.76,16.85,109488.68,1.27,8.46,['EconData_total']
RE-8a1ae252,R-6ec8a464,2021,863.13,11.47,78986.8,3.72,6.58,['EconData_myself']
RE-6b79d936,R-6ec8a464,2022,584.85,0.38,104904.75,1.92,9.36,['EconData_third']
RE-76ba14b1,R-6ec8a464,2023,453.08,0.66,107051.56,3.51,9.99,['EconData_huge']
RE-ba6f7047,R-6ec8a464,2024,121.74,10.89,68386.83,0.89,2.44,['EconData_because']
RE-be09cd98,R-d6427eda,2018,1406.43,12.35,16484.21,3.41,8.58,['EconData_range']
RE-2eea0021,R-d6427eda,2019,561.96,2.29,79245.51,3.9,9.69,['EconData_claim']
RE-0ddee38f,R-d6427eda,2020,1940.9,2.4,48594.51,2.21,9.61,['EconData_economy']
RE-df177a94,R-d6427eda,2021,1275.73,18.04,113534.24,3.02,4.33,['EconData_tend']
RE-f762b923,R-d6427eda,2022,1333.11,15.45,48074.97,2.98,0.04,['EconData_hotel']
RE-2fde2fd3,R-d6427eda,2023,1136.23,20.88,37085.12,3.14,0.87,['EconData_theory']
RE-13f23ade,R-d6427eda,2024,696.92,12.88,68290.56,0.18,6.23,['EconData_want']
RE-8f3059b0,R-47faec94,2018,1222.44,14.13,41231.77,1.55,5.31,['EconData_quickly']
RE-c04caf09,R-47faec94,2019,1052.69,18.49,61901.8,3.36,7.32,['EconData_return']
RE-aa3efa25,R-47faec94,2020,73.79,8.71,69580.0,3.12,3.14,['EconData_month']
RE-65e45efa,R-47faec94,2021,1403.47,9.81,24990.81,0.1,7.3,['EconData_threat']
RE-c061b273,R-47faec94,2022,1285.97,19.98,100574.77,1.68,9.94,['EconData_local']
RE-6e6a2c81,R-47faec94,2023,965.89,10.38,32332.56,2.79,3.89,['EconData_human']
RE-56a84730,R-47faec94,2024,458.03,15.47,11195.36,0.08,5.97,['EconData_idea']
RE-e28508f1,R-5d85d313,2018,400.6,14.2,65393.21,3.09,5.83,['EconData_cold']
RE-0d36dc0a,R-5d85d313,2019,1307.33,22.89,47223.13,3.69,9.68,['EconData_indeed']
RE-038ad5ba,R-5d85d313,2020,1948.96,4.89,114617.83,0.78,8.02,['EconData_position']
RE-54199119,R-5d85d313,2021,136.06,13.58,49837.88,1.32,4.63,['EconData_apply']
RE-c5d4014b,R-5d85d313,2022,1579.75,12.77,106246.1,3.85,3.94,['EconData_visit']
RE-690ff28a,R-5d85d313,2023,75.69,21.02,70996.18,3.55,9.88,['EconData_pattern']
RE-d9166a8c,R-5d85d313,2024,778.07,15.63,16867.75,0.95,7.96,['EconData_bed']
RE-e00a50a7,R-5c7b66b6,2018,787.47,0.57,70675.43,3.24,5.93,['EconData_because']
RE-ae06f436,R-5c7b66b6,2019,1926.92,7.11,77489.27,0.09,2.5,['EconData_type']
RE-4239a03a,R-5c7b66b6,2020,790.59,10.01,98971.31,3.66,3.25,['EconData_positive']
RE-6254d15d,R-5c7b66b6,2021,1686.25,6.29,102895.55,2.12,8.78,['EconData_way']
RE-4647e8e1,R-5c7b66b6,2022,1458.22,18.72,92405.56,1.63,6.39,['EconData_lawyer']
