id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_163,PN-7542-163,Umbrella,2022-08-21,2024-09-05,692.75,Lapsed,holder_7,insurer_5,underwriter_11,"['coverage_8', 'coverage_2', 'coverage_9']",agent_2
policy_164,PN-1094-164,Condo,2024-09-11,2026-02-13,1910.67,Cancelled,holder_154,insurer_3,underwriter_11,"['coverage_3', 'coverage_7', 'coverage_1']",agent_14
policy_165,PN-6337-165,Umbrella,2024-07-01,2026-04-22,1571.38,Lapsed,holder_267,insurer_7,underwriter_1,"['coverage_2', 'coverage_7']",agent_2
policy_166,PN-7252-166,Renter,2024-03-10,2025-06-04,1088.0,Lapsed,holder_427,insurer_7,underwriter_10,"['coverage_8', 'coverage_2', 'coverage_13', 'coverage_7']",agent_10
policy_167,PN-7281-167,Condo,2022-05-21,2023-05-31,1299.49,Expired,holder_452,insurer_4,underwriter_13,"['coverage_11', 'coverage_1', 'coverage_4', 'coverage_6']",agent_14
policy_168,PN-9363-168,Renter,2024-11-08,2026-04-05,1750.61,Cancelled,holder_17,insurer_1,underwriter_6,['coverage_9'],agent_1
policy_169,PN-4161-169,Landlord,2023-09-28,2025-09-13,1919.14,Lapsed,holder_251,insurer_4,underwriter_18,"['coverage_4', 'coverage_2', 'coverage_10', 'coverage_13']",agent_14
policy_170,PN-5861-170,Home,2023-05-10,2023-09-30,877.71,Expired,holder_232,insurer_5,underwriter_11,"['coverage_2', 'coverage_13', 'coverage_14']",agent_12
policy_171,PN-8025-171,Condo,2022-12-17,2024-12-23,443.77,Lapsed,holder_325,insurer_1,underwriter_18,"['coverage_2', 'coverage_7', 'coverage_3', 'coverage_1']",agent_10
policy_172,PN-9850-172,Home,2024-06-03,2025-04-10,1273.84,Lapsed,holder_268,insurer_2,underwriter_18,"['coverage_13', 'coverage_14', 'coverage_2']",agent_15
policy_173,PN-5250-173,Home,2024-05-26,2027-03-18,1675.71,Cancelled,holder_509,insurer_9,underwriter_13,['coverage_13'],agent_16
policy_174,PN-7321-174,Auto,2022-06-05,2024-01-21,1067.09,Active,holder_387,insurer_7,underwriter_8,"['coverage_4', 'coverage_14']",agent_15
policy_175,PN-7455-175,Umbrella,2022-08-11,2023-03-02,225.0,Lapsed,holder_527,insurer_0,underwriter_7,"['coverage_10', 'coverage_13', 'coverage_12']",agent_5
policy_176,PN-4297-176,Condo,2023-10-22,2024-11-05,1959.32,Active,holder_227,insurer_9,underwriter_15,['coverage_11'],agent_18
policy_177,PN-3618-177,Renter,2023-05-02,2025-09-14,1474.44,Cancelled,holder_291,insurer_0,underwriter_17,"['coverage_2', 'coverage_11', 'coverage_5']",agent_1
policy_178,PN-3164-178,Auto,2022-08-06,2024-08-23,1338.17,Cancelled,holder_366,insurer_0,underwriter_8,"['coverage_1', 'coverage_4', 'coverage_9']",agent_11
policy_179,PN-5934-179,Condo,2024-04-06,2024-05-22,981.35,Expired,holder_261,insurer_4,underwriter_16,"['coverage_4', 'coverage_6']",agent_19
policy_180,PN-4780-180,Auto,2024-11-21,2026-05-19,1177.85,Expired,holder_328,insurer_0,underwriter_6,"['coverage_14', 'coverage_2', 'coverage_13']",agent_5
policy_181,PN-5298-181,Home,2023-04-28,2026-01-03,919.24,Active,holder_283,insurer_3,underwriter_19,['coverage_4'],agent_17
policy_182,PN-1055-182,Landlord,2023-06-21,2023-12-24,1159.91,Active,holder_544,insurer_6,underwriter_11,"['coverage_6', 'coverage_12']",agent_15
policy_183,PN-7574-183,Auto,2023-01-16,2025-02-17,302.41,Cancelled,holder_102,insurer_4,underwriter_3,"['coverage_11', 'coverage_1', 'coverage_5']",agent_5
policy_184,PN-5999-184,Home,2023-01-15,2023-08-11,1226.04,Expired,holder_6,insurer_2,underwriter_7,"['coverage_5', 'coverage_7']",agent_7
policy_185,PN-8600-185,Condo,2024-11-21,2027-10-08,1442.88,Lapsed,holder_561,insurer_7,underwriter_9,"['coverage_14', 'coverage_8', 'coverage_7', 'coverage_2']",agent_0
policy_186,PN-1753-186,Landlord,2024-06-14,2026-12-03,761.19,Lapsed,holder_13,insurer_2,underwriter_15,"['coverage_14', 'coverage_8', 'coverage_0', 'coverage_4']",agent_2
policy_187,PN-6738-187,Home,2022-07-25,2023-04-01,955.17,Lapsed,holder_182,insurer_5,underwriter_19,['coverage_2'],agent_3
policy_188,PN-5512-188,Landlord,2023-05-04,2026-04-30,1732.11,Lapsed,holder_97,insurer_6,underwriter_5,"['coverage_9', 'coverage_8']",agent_7
policy_189,PN-7636-189,Landlord,2023-03-08,2025-07-23,347.46,Active,holder_173,insurer_7,underwriter_17,"['coverage_3', 'coverage_11']",agent_0
policy_190,PN-8727-190,Landlord,2024-12-03,2025-03-11,1571.53,Active,holder_278,insurer_7,underwriter_4,"['coverage_8', 'coverage_11', 'coverage_1']",agent_5
policy_191,PN-7078-191,Umbrella,2023-06-10,2024-04-30,1360.84,Expired,holder_428,insurer_1,underwriter_9,"['coverage_2', 'coverage_10', 'coverage_13', 'coverage_7']",agent_5
policy_192,PN-2267-192,Renter,2022-05-27,2022-11-24,1591.54,Lapsed,holder_459,insurer_1,underwriter_16,"['coverage_10', 'coverage_1']",agent_1
policy_193,PN-7848-193,Condo,2023-10-23,2026-04-10,678.58,Lapsed,holder_430,insurer_1,underwriter_7,['coverage_5'],agent_10
policy_194,PN-4312-194,Renter,2024-02-22,2024-10-30,906.14,Cancelled,holder_235,insurer_1,underwriter_5,"['coverage_2', 'coverage_9']",agent_12
policy_195,PN-6460-195,Auto,2022-07-24,2023-07-12,1577.1,Expired,holder_129,insurer_8,underwriter_6,['coverage_9'],agent_3
policy_196,PN-8229-196,Home,2023-08-14,2026-07-19,414.6,Lapsed,holder_472,insurer_7,underwriter_15,"['coverage_7', 'coverage_9', 'coverage_6']",agent_12
policy_197,PN-8698-197,Home,2024-08-09,2027-01-02,1333.9,Cancelled,holder_242,insurer_7,underwriter_2,"['coverage_8', 'coverage_3', 'coverage_10', 'coverage_11']",agent_14
policy_198,PN-5492-198,Condo,2022-08-15,2025-04-05,367.46,Cancelled,holder_179,insurer_4,underwriter_4,['coverage_2'],agent_18
policy_199,PN-3891-199,Home,2023-09-15,2025-09-29,1957.05,Expired,holder_124,insurer_5,underwriter_2,"['coverage_11', 'coverage_7']",agent_16
policy_200,PN-1333-200,Renter,2022-07-11,2024-05-04,489.83,Cancelled,holder_155,insurer_4,underwriter_12,"['coverage_1', 'coverage_13', 'coverage_7', 'coverage_14']",agent_4
policy_201,PN-4822-201,Condo,2022-06-27,2024-09-12,1043.54,Active,holder_508,insurer_4,underwriter_7,"['coverage_11', 'coverage_6']",agent_15
policy_202,PN-7455-202,Condo,2022-06-09,2025-01-09,1418.45,Active,holder_169,insurer_6,underwriter_9,"['coverage_3', 'coverage_7', 'coverage_1']",agent_16
policy_203,PN-4035-203,Umbrella,2023-11-18,2025-08-09,551.22,Expired,holder_146,insurer_7,underwriter_13,['coverage_5'],agent_10
policy_204,PN-1516-204,Home,2023-04-27,2023-07-09,1723.56,Expired,holder_319,insurer_1,underwriter_1,"['coverage_11', 'coverage_7']",agent_7
policy_205,PN-8880-205,Renter,2024-06-18,2027-03-11,1928.29,Expired,holder_4,insurer_4,underwriter_9,"['coverage_12', 'coverage_10']",agent_13
policy_206,PN-2123-206,Landlord,2024-12-27,2026-06-29,1337.6,Lapsed,holder_261,insurer_6,underwriter_13,['coverage_6'],agent_7
policy_207,PN-6976-207,Umbrella,2024-02-01,2026-12-20,1625.26,Expired,holder_496,insurer_7,underwriter_2,['coverage_11'],agent_3
policy_208,PN-2700-208,Auto,2022-04-02,2024-01-04,961.94,Lapsed,holder_38,insurer_6,underwriter_16,"['coverage_11', 'coverage_7']",agent_16
policy_209,PN-8268-209,Umbrella,2024-06-20,2027-03-18,983.89,Active,holder_126,insurer_4,underwriter_2,"['coverage_13', 'coverage_2', 'coverage_10', 'coverage_0']",agent_8
policy_210,PN-7662-210,Auto,2024-07-05,2026-09-12,725.21,Cancelled,holder_386,insurer_4,underwriter_10,['coverage_2'],agent_16
policy_211,PN-9314-211,Auto,2025-02-04,2027-03-14,1624.84,Expired,holder_540,insurer_3,underwriter_12,"['coverage_6', 'coverage_4', 'coverage_10']",agent_12
policy_212,PN-8105-212,Renter,2024-06-28,2024-09-02,899.22,Cancelled,holder_424,insurer_7,underwriter_4,"['coverage_8', 'coverage_7']",agent_12
policy_213,PN-3439-213,Condo,2023-05-30,2025-09-06,642.69,Active,holder_187,insurer_7,underwriter_3,"['coverage_11', 'coverage_8', 'coverage_13']",agent_7
policy_214,PN-9525-214,Auto,2023-11-02,2024-06-27,493.88,Lapsed,holder_44,insurer_7,underwriter_17,"['coverage_9', 'coverage_3']",agent_1
policy_215,PN-6178-215,Auto,2022-12-28,2025-05-11,819.42,Lapsed,holder_142,insurer_2,underwriter_2,"['coverage_13', 'coverage_10']",agent_15
policy_216,PN-5389-216,Umbrella,2024-12-15,2025-11-09,804.01,Expired,holder_365,insurer_3,underwriter_15,['coverage_10'],agent_12
policy_217,PN-7257-217,Renter,2022-10-20,2025-01-03,1439.41,Expired,holder_266,insurer_2,underwriter_4,"['coverage_13', 'coverage_4', 'coverage_1']",agent_17
policy_218,PN-9166-218,Auto,2022-05-28,2024-11-18,273.97,Expired,holder_221,insurer_4,underwriter_2,"['coverage_1', 'coverage_14']",agent_3
policy_219,PN-7957-219,Condo,2023-10-27,2026-02-09,1157.36,Cancelled,holder_24,insurer_7,underwriter_15,"['coverage_4', 'coverage_3']",agent_0
policy_220,PN-4264-220,Landlord,2023-04-11,2024-08-26,1468.34,Lapsed,holder_510,insurer_5,underwriter_14,['coverage_5'],agent_12
policy_221,PN-3728-221,Home,2023-09-02,2023-12-13,885.85,Expired,holder_409,insurer_0,underwriter_12,['coverage_5'],agent_16
policy_222,PN-7111-222,Umbrella,2023-01-15,2024-07-07,1287.91,Cancelled,holder_480,insurer_5,underwriter_17,"['coverage_1', 'coverage_8', 'coverage_6', 'coverage_12']",agent_16
policy_223,PN-1993-223,Landlord,2024-01-31,2027-01-28,1667.0,Lapsed,holder_337,insurer_3,underwriter_0,"['coverage_14', 'coverage_9']",agent_17
policy_224,PN-3141-224,Renter,2024-03-28,2027-02-04,944.3,Cancelled,holder_395,insurer_8,underwriter_12,['coverage_10'],agent_17
policy_225,PN-9356-225,Landlord,2025-01-29,2025-10-10,1577.58,Cancelled,holder_251,insurer_8,underwriter_16,"['coverage_4', 'coverage_1']",agent_3
policy_226,PN-1781-226,Umbrella,2023-10-04,2024-11-26,506.3,Expired,holder_173,insurer_0,underwriter_0,"['coverage_1', 'coverage_12', 'coverage_0']",agent_12
policy_227,PN-7249-227,Condo,2022-09-07,2025-02-20,1273.97,Expired,holder_446,insurer_1,underwriter_6,"['coverage_4', 'coverage_8']",agent_0
policy_228,PN-5305-228,Home,2022-11-10,2023-11-05,390.23,Active,holder_94,insurer_0,underwriter_8,"['coverage_1', 'coverage_2', 'coverage_9']",agent_10
policy_229,PN-5500-229,Auto,2023-02-03,2025-06-02,427.07,Lapsed,holder_578,insurer_5,underwriter_14,['coverage_10'],agent_5
policy_230,PN-2582-230,Umbrella,2024-08-18,2025-10-31,607.03,Active,holder_18,insurer_0,underwriter_13,"['coverage_14', 'coverage_10', 'coverage_5', 'coverage_12']",agent_1
policy_231,PN-3674-231,Auto,2022-10-01,2023-12-02,1525.33,Cancelled,holder_132,insurer_7,underwriter_5,"['coverage_3', 'coverage_0', 'coverage_6', 'coverage_2']",agent_4
policy_232,PN-1039-232,Home,2023-05-08,2024-10-15,1928.71,Expired,holder_176,insurer_2,underwriter_11,"['coverage_14', 'coverage_2']",agent_7
policy_233,PN-4319-233,Renter,2022-09-07,2023-01-01,1390.47,Active,holder_381,insurer_7,underwriter_12,"['coverage_14', 'coverage_11']",agent_6
policy_234,PN-7387-234,Landlord,2024-03-18,2026-07-27,1714.08,Active,holder_391,insurer_1,underwriter_4,"['coverage_0', 'coverage_13']",agent_17
policy_235,PN-9413-235,Renter,2024-12-05,2026-08-20,1381.2,Active,holder_166,insurer_8,underwriter_10,"['coverage_12', 'coverage_0', 'coverage_3']",agent_1
policy_236,PN-5940-236,Renter,2023-06-11,2025-08-26,1736.93,Cancelled,holder_135,insurer_7,underwriter_11,"['coverage_13', 'coverage_14', 'coverage_7']",agent_2
policy_237,PN-8796-237,Umbrella,2022-11-29,2024-01-19,1873.49,Lapsed,holder_484,insurer_9,underwriter_3,['coverage_1'],agent_15
policy_238,PN-8199-238,Landlord,2023-07-19,2026-03-17,371.58,Active,holder_82,insurer_1,underwriter_0,"['coverage_7', 'coverage_8']",agent_5
policy_239,PN-2552-239,Home,2023-09-13,2024-11-03,1288.05,Cancelled,holder_486,insurer_9,underwriter_9,['coverage_4'],agent_2
policy_240,PN-3655-240,Condo,2025-02-11,2027-03-22,1275.61,Cancelled,holder_205,insurer_5,underwriter_6,"['coverage_3', 'coverage_9', 'coverage_2', 'coverage_5']",agent_17
policy_241,PN-5132-241,Umbrella,2022-09-25,2023-02-14,1330.75,Expired,holder_306,insurer_1,underwriter_17,"['coverage_3', 'coverage_2', 'coverage_11']",agent_17
policy_242,PN-2475-242,Renter,2023-05-02,2025-05-16,436.25,Active,holder_494,insurer_0,underwriter_14,"['coverage_0', 'coverage_13']",agent_3
policy_243,PN-5581-243,Landlord,2024-04-13,2026-06-05,1399.56,Active,holder_145,insurer_9,underwriter_18,['coverage_7'],agent_3
policy_244,PN-5015-244,Landlord,2023-08-30,2026-05-16,1057.73,Expired,holder_576,insurer_9,underwriter_15,['coverage_8'],agent_11
policy_245,PN-2738-245,Landlord,2023-02-25,2024-08-07,1905.96,Active,holder_585,insurer_2,underwriter_14,"['coverage_4', 'coverage_2']",agent_5
policy_246,PN-9134-246,Renter,2023-02-15,2025-10-18,1322.33,Lapsed,holder_385,insurer_6,underwriter_11,"['coverage_1', 'coverage_8', 'coverage_11']",agent_2
policy_247,PN-1891-247,Condo,2022-08-21,2023-04-10,922.93,Cancelled,holder_196,insurer_0,underwriter_11,"['coverage_5', 'coverage_2', 'coverage_14', 'coverage_3']",agent_17
policy_248,PN-3200-248,Landlord,2024-01-29,2025-02-27,925.98,Expired,holder_189,insurer_7,underwriter_4,"['coverage_9', 'coverage_0']",agent_5
policy_249,PN-4511-249,Home,2024-10-26,2026-07-28,1235.42,Cancelled,holder_540,insurer_4,underwriter_3,"['coverage_3', 'coverage_1', 'coverage_12']",agent_13
policy_250,PN-6961-250,Umbrella,2024-10-29,2025-12-02,1951.23,Cancelled,holder_194,insurer_6,underwriter_10,"['coverage_12', 'coverage_11', 'coverage_10', 'coverage_13']",agent_8
policy_251,PN-8716-251,Landlord,2024-01-31,2025-09-11,1205.73,Cancelled,holder_185,insurer_0,underwriter_18,"['coverage_10', 'coverage_11']",agent_1
policy_252,PN-4382-252,Umbrella,2022-10-30,2024-05-06,609.32,Cancelled,holder_38,insurer_0,underwriter_17,['coverage_9'],agent_16
policy_253,PN-4779-253,Renter,2025-02-11,2027-08-08,1707.56,Lapsed,holder_503,insurer_1,underwriter_13,"['coverage_14', 'coverage_0', 'coverage_13']",agent_0
policy_254,PN-2096-254,Renter,2022-05-31,2023-10-11,1577.76,Cancelled,holder_473,insurer_4,underwriter_10,"['coverage_9', 'coverage_3', 'coverage_10', 'coverage_2']",agent_17
policy_255,PN-5639-255,Condo,2022-09-18,2023-11-12,1230.26,Lapsed,holder_347,insurer_6,underwriter_4,"['coverage_0', 'coverage_13']",agent_13
policy_256,PN-3688-256,Renter,2022-05-04,2022-06-14,1699.28,Cancelled,holder_8,insurer_5,underwriter_17,"['coverage_1', 'coverage_12', 'coverage_9', 'coverage_8']",agent_10
policy_257,PN-7296-257,Landlord,2023-01-19,2023-09-05,581.3,Expired,holder_71,insurer_9,underwriter_13,"['coverage_2', 'coverage_8', 'coverage_13']",agent_16
policy_258,PN-4056-258,Renter,2022-05-27,2022-11-04,1185.21,Expired,holder_543,insurer_9,underwriter_19,"['coverage_2', 'coverage_1']",agent_19
policy_259,PN-7889-259,Home,2024-09-09,2027-01-05,1733.91,Lapsed,holder_295,insurer_6,underwriter_7,['coverage_2'],agent_10
policy_260,PN-4742-260,Auto,2022-11-06,2024-12-05,1061.15,Expired,holder_485,insurer_7,underwriter_5,"['coverage_2', 'coverage_12', 'coverage_11', 'coverage_5']",agent_11
policy_261,PN-3531-261,Renter,2024-12-01,2025-04-23,1814.55,Cancelled,holder_357,insurer_2,underwriter_5,"['coverage_11', 'coverage_1']",agent_3
policy_262,PN-9205-262,Renter,2023-11-02,2025-06-04,976.45,Cancelled,holder_578,insurer_1,underwriter_19,"['coverage_7', 'coverage_1', 'coverage_9']",agent_10
policy_263,PN-6095-263,Renter,2025-02-17,2026-08-16,1919.59,Active,holder_315,insurer_2,underwriter_15,['coverage_4'],agent_16
policy_264,PN-4076-264,Condo,2023-05-25,2025-02-17,1439.42,Active,holder_415,insurer_7,underwriter_19,"['coverage_3', 'coverage_0', 'coverage_11', 'coverage_6']",agent_11
policy_265,PN-8275-265,Auto,2022-06-11,2024-01-01,1069.93,Active,holder_214,insurer_0,underwriter_6,"['coverage_9', 'coverage_7', 'coverage_14', 'coverage_3']",agent_7
policy_266,PN-6427-266,Condo,2023-01-23,2024-09-20,464.09,Expired,holder_157,insurer_5,underwriter_18,"['coverage_7', 'coverage_11', 'coverage_4']",agent_17
policy_267,PN-5511-267,Home,2024-12-26,2027-01-16,471.92,Expired,holder_559,insurer_9,underwriter_13,"['coverage_9', 'coverage_5', 'coverage_6', 'coverage_10']",agent_14
policy_268,PN-8397-268,Home,2023-11-03,2024-03-29,654.31,Active,holder_187,insurer_0,underwriter_10,"['coverage_4', 'coverage_9']",agent_16
policy_269,PN-9039-269,Renter,2023-07-20,2025-03-16,640.99,Active,holder_316,insurer_0,underwriter_14,"['coverage_5', 'coverage_1', 'coverage_2', 'coverage_7']",agent_10
policy_270,PN-4979-270,Auto,2022-10-20,2025-09-14,1346.38,Active,holder_266,insurer_8,underwriter_3,['coverage_9'],agent_11
policy_271,PN-3412-271,Landlord,2023-09-02,2024-11-01,1041.34,Expired,holder_335,insurer_5,underwriter_1,"['coverage_0', 'coverage_13', 'coverage_9']",agent_12
policy_272,PN-6411-272,Umbrella,2024-07-11,2025-08-18,1895.35,Active,holder_143,insurer_0,underwriter_9,"['coverage_6', 'coverage_11', 'coverage_3', 'coverage_2']",agent_4
policy_273,PN-9367-273,Renter,2024-09-23,2025-01-04,1446.63,Expired,holder_190,insurer_8,underwriter_10,"['coverage_14', 'coverage_1']",agent_15
policy_274,PN-8288-274,Condo,2022-03-02,2023-03-09,1158.63,Cancelled,holder_440,insurer_2,underwriter_7,"['coverage_11', 'coverage_4', 'coverage_9']",agent_18
policy_275,PN-9104-275,Condo,2023-05-04,2024-12-15,1875.63,Expired,holder_41,insurer_8,underwriter_5,"['coverage_7', 'coverage_11', 'coverage_4']",agent_19
policy_276,PN-7482-276,Home,2022-09-05,2023-12-11,1830.21,Expired,holder_191,insurer_4,underwriter_2,['coverage_7'],agent_4
policy_277,PN-5920-277,Umbrella,2024-10-03,2025-07-16,1313.59,Active,holder_72,insurer_4,underwriter_12,['coverage_1'],agent_6
policy_278,PN-3557-278,Landlord,2024-06-15,2024-11-01,1052.96,Expired,holder_114,insurer_7,underwriter_15,"['coverage_2', 'coverage_4']",agent_9
policy_279,PN-1131-279,Home,2022-12-28,2024-03-10,1351.64,Active,holder_95,insurer_7,underwriter_8,['coverage_13'],agent_3
policy_280,PN-4752-280,Home,2022-03-14,2022-09-20,1825.29,Cancelled,holder_137,insurer_3,underwriter_19,"['coverage_11', 'coverage_6']",agent_12
policy_281,PN-3038-281,Auto,2024-03-03,2026-09-11,1239.45,Cancelled,holder_54,insurer_2,underwriter_8,"['coverage_4', 'coverage_10']",agent_12
policy_282,PN-5879-282,Umbrella,2022-06-14,2024-05-05,498.59,Cancelled,holder_14,insurer_3,underwriter_1,"['coverage_10', 'coverage_14', 'coverage_4']",agent_19
policy_283,PN-2944-283,Landlord,2022-08-04,2022-12-23,264.72,Active,holder_348,insurer_6,underwriter_6,"['coverage_2', 'coverage_3', 'coverage_10']",agent_4
policy_284,PN-3299-284,Renter,2023-10-06,2026-02-04,1364.08,Active,holder_9,insurer_0,underwriter_13,"['coverage_8', 'coverage_1']",agent_6
policy_285,PN-6856-285,Home,2024-02-06,2026-04-16,274.38,Cancelled,holder_86,insurer_9,underwriter_15,['coverage_11'],agent_9
policy_286,PN-1168-286,Auto,2023-09-26,2024-07-29,1304.01,Active,holder_360,insurer_6,underwriter_6,"['coverage_8', 'coverage_6', 'coverage_0', 'coverage_11']",agent_9
policy_287,PN-9869-287,Condo,2024-09-06,2027-07-11,917.04,Lapsed,holder_41,insurer_4,underwriter_18,"['coverage_3', 'coverage_11', 'coverage_8', 'coverage_14']",agent_15
policy_288,PN-5559-288,Umbrella,2024-11-02,2025-02-17,286.57,Cancelled,holder_326,insurer_9,underwriter_10,"['coverage_14', 'coverage_8', 'coverage_9', 'coverage_12']",agent_13
policy_289,PN-4315-289,Renter,2022-07-25,2022-09-11,470.6,Cancelled,holder_107,insurer_7,underwriter_4,"['coverage_10', 'coverage_14', 'coverage_11']",agent_17
policy_290,PN-1932-290,Auto,2024-03-10,2027-02-25,1869.8,Expired,holder_74,insurer_7,underwriter_4,"['coverage_4', 'coverage_1', 'coverage_6', 'coverage_8']",agent_13
policy_291,PN-9967-291,Condo,2023-03-07,2023-11-13,262.0,Expired,holder_383,insurer_6,underwriter_13,"['coverage_12', 'coverage_1', 'coverage_13']",agent_18
policy_292,PN-5349-292,Auto,2022-12-30,2025-05-20,1930.87,Cancelled,holder_135,insurer_9,underwriter_4,['coverage_1'],agent_11
policy_293,PN-8747-293,Condo,2022-02-21,2024-03-15,1683.46,Cancelled,holder_64,insurer_4,underwriter_16,['coverage_8'],agent_4
policy_294,PN-4973-294,Home,2022-12-14,2024-01-25,357.53,Cancelled,holder_300,insurer_2,underwriter_0,"['coverage_8', 'coverage_5']",agent_0
policy_295,PN-3642-295,Condo,2024-02-09,2024-07-06,1228.38,Cancelled,holder_71,insurer_2,underwriter_6,"['coverage_3', 'coverage_4', 'coverage_12', 'coverage_9']",agent_6
policy_296,PN-4902-296,Home,2024-08-25,2024-09-30,1571.95,Lapsed,holder_398,insurer_1,underwriter_6,['coverage_2'],agent_16
policy_297,PN-7582-297,Auto,2023-09-17,2024-05-12,1207.2,Active,holder_576,insurer_9,underwriter_16,['coverage_0'],agent_17
policy_298,PN-9321-298,Condo,2024-05-16,2024-10-08,1302.37,Lapsed,holder_98,insurer_7,underwriter_19,"['coverage_14', 'coverage_2', 'coverage_11']",agent_18
policy_299,PN-1686-299,Renter,2023-12-17,2026-05-19,789.43,Active,holder_444,insurer_7,underwriter_8,"['coverage_2', 'coverage_4', 'coverage_12', 'coverage_11']",agent_15
