policy_id,policy_group_id,start_date,end_date,line_of_business,coverage_term_months,underwriting_year,currency,ifrs_model_type,status
POL47957027,GRP14580,2021-07-07,2022-09-30,Property,15,2021,EUR,GMM,Expired
POL64396826,GRP21621,2022-06-30,2023-11-22,Life,17,2022,USD,GMM,Cancelled
POL22484261,GRP83123,2023-11-20,2025-03-14,Health,16,2023,EUR,GMM,Active
POL12496041,GRP74574,2019-07-20,2021-12-06,Life,29,2019,EUR,PAA,Cancelled
POL30666937,GRP42117,2025-07-13,2027-12-30,Property,30,2025,USD,PAA,Expired
POL32143309,GRP81655,2019-12-14,2020-07-11,Health,7,2019,EUR,GMM,Cancelled
POL00516152,GRP23156,2019-09-22,2021-04-14,Health,19,2019,USD,PAA,Active
POL21809236,GRP48801,2024-11-06,2027-04-25,Motor,30,2024,EUR,PAA,Active
POL71623551,GRP35638,2023-09-21,2025-12-09,Health,27,2023,EUR,GMM,Cancelled
POL11463771,GRP68516,2019-11-26,2022-09-11,Motor,34,2019,USD,GMM,Expired
POL43166681,GRP05286,2024-07-23,2027-01-09,Health,30,2024,GBP,GMM,Active
POL43282946,GRP09855,2021-11-30,2022-06-28,Health,7,2021,EUR,GMM,Cancelled
POL52790833,GRP98858,2022-06-27,2024-11-13,Health,29,2022,USD,PAA,Expired
POL15154886,GRP91656,2021-10-01,2024-01-19,Property,28,2021,USD,GMM,Cancelled
POL25421642,GRP15746,2023-09-21,2026-09-05,Health,36,2023,USD,PAA,Expired
POL22641213,GRP94500,2023-02-23,2025-05-13,Motor,27,2023,USD,GMM,Cancelled
POL90201261,GRP48438,2022-03-08,2023-03-03,Motor,12,2022,GBP,PAA,Cancelled
POL68628607,GRP84987,2020-11-16,2022-03-11,Life,16,2020,EUR,PAA,Cancelled
POL21858367,GRP08238,2022-03-29,2023-06-22,Motor,15,2022,USD,GMM,Active
POL99511201,GRP89931,2023-03-31,2026-03-15,Health,36,2023,GBP,PAA,Expired
POL77906155,GRP90185,2019-11-06,2020-12-30,Motor,14,2019,USD,GMM,Cancelled
POL75225770,GRP53550,2025-01-14,2027-03-05,Property,26,2025,USD,PAA,Cancelled
POL30682677,GRP84162,2019-02-01,2021-09-18,Health,32,2019,USD,PAA,Cancelled
POL08101843,GRP73489,2020-02-04,2022-12-20,Property,35,2020,GBP,GMM,Expired
POL80595716,GRP66142,2025-06-26,2026-12-18,Health,18,2025,EUR,PAA,Active
POL22257177,GRP18987,2018-06-25,2020-01-16,Motor,19,2018,EUR,GMM,Cancelled
POL31973568,GRP09135,2025-04-07,2028-03-22,Life,36,2025,USD,PAA,Expired
POL86534983,GRP88259,2018-07-28,2021-03-14,Life,32,2018,EUR,GMM,Expired
POL39544215,GRP43175,2023-07-17,2024-05-12,Motor,10,2023,USD,PAA,Active
POL49586252,GRP51105,2024-03-14,2026-06-02,Health,27,2024,EUR,PAA,Cancelled
POL58034094,GRP01763,2024-09-19,2027-03-08,Property,30,2024,EUR,GMM,Expired
POL43241173,GRP19275,2018-05-10,2019-08-03,Motor,15,2018,GBP,GMM,Expired
POL99812413,GRP69429,2019-11-08,2020-06-05,Health,7,2019,USD,PAA,Expired
POL67861815,GRP35342,2023-10-28,2025-07-19,Health,21,2023,USD,GMM,Active
POL19695933,GRP58472,2025-03-17,2025-11-12,Life,8,2025,GBP,PAA,Cancelled
POL48337143,GRP08966,2024-03-03,2026-12-18,Property,34,2024,USD,GMM,Active
POL90864202,GRP70227,2023-04-26,2024-09-17,Property,17,2023,USD,GMM,Expired
POL69626780,GRP32191,2025-03-12,2026-03-07,Health,12,2025,USD,GMM,Active
POL08193151,GRP87573,2021-10-08,2022-08-04,Health,10,2021,USD,PAA,Active
POL30089563,GRP93992,2021-08-16,2022-04-13,Motor,8,2021,USD,PAA,Cancelled
POL80723400,GRP01816,2018-04-10,2020-03-30,Motor,24,2018,GBP,PAA,Active
POL00614715,GRP61400,2025-03-05,2027-09-21,Property,31,2025,GBP,GMM,Active
POL51871288,GRP57360,2023-04-07,2024-10-28,Property,19,2023,EUR,GMM,Active
POL89304303,GRP31995,2018-03-20,2020-03-09,Motor,24,2018,USD,GMM,Active
POL00942314,GRP02687,2023-05-28,2025-10-14,Health,29,2023,USD,GMM,Expired
POL63236499,GRP85927,2021-04-20,2022-05-15,Life,13,2021,EUR,PAA,Cancelled
POL87705553,GRP43872,2023-01-15,2023-07-14,Life,6,2023,EUR,GMM,Active
POL16549924,GRP65442,2019-09-02,2020-04-29,Life,8,2019,USD,PAA,Active
POL45586709,GRP84268,2020-10-04,2022-03-28,Property,18,2020,EUR,GMM,Active
POL52961425,GRP60608,2024-11-22,2026-02-15,Life,15,2024,EUR,GMM,Active
POL86506980,GRP02617,2023-03-21,2024-04-14,Property,13,2023,EUR,PAA,Active
POL25080832,GRP24484,2023-04-06,2026-03-21,Property,36,2023,GBP,PAA,Cancelled
POL65272143,GRP72922,2025-12-12,2026-11-07,Motor,11,2025,EUR,PAA,Cancelled
POL54043104,GRP64612,2024-04-16,2026-03-07,Property,23,2024,GBP,GMM,Cancelled
POL55889846,GRP13476,2024-03-02,2024-08-29,Motor,6,2024,GBP,PAA,Cancelled
POL40095717,GRP64837,2018-09-11,2021-05-28,Property,33,2018,USD,GMM,Cancelled
POL05545291,GRP89304,2019-08-25,2021-11-12,Life,27,2019,GBP,GMM,Cancelled
POL04416931,GRP07761,2023-08-15,2025-01-06,Motor,17,2023,USD,PAA,Active
POL54413477,GRP13573,2021-08-07,2024-06-22,Motor,35,2021,EUR,GMM,Cancelled
POL31923017,GRP43140,2023-04-20,2026-04-04,Health,36,2023,USD,PAA,Expired
POL60116283,GRP09937,2021-03-31,2023-02-19,Life,23,2021,GBP,GMM,Cancelled
POL57691819,GRP58543,2021-08-30,2024-03-17,Life,31,2021,USD,GMM,Expired
POL93000576,GRP55842,2022-11-17,2025-09-02,Life,34,2022,USD,PAA,Expired
POL01996440,GRP64571,2025-12-19,2028-10-04,Health,34,2025,GBP,GMM,Cancelled
POL05605334,GRP15369,2020-09-04,2023-02-21,Health,30,2020,GBP,PAA,Cancelled
POL67117629,GRP29904,2021-07-21,2022-01-17,Life,6,2021,EUR,GMM,Cancelled
POL37411965,GRP83481,2025-07-22,2027-09-10,Property,26,2025,GBP,GMM,Expired
POL58319000,GRP01163,2020-08-17,2021-03-15,Motor,7,2020,EUR,PAA,Active
POL56992024,GRP37092,2021-11-10,2022-10-06,Health,11,2021,USD,PAA,Expired
POL21614016,GRP16522,2024-04-15,2027-01-30,Property,34,2024,EUR,GMM,Active
POL86653382,GRP18729,2019-06-18,2022-04-03,Health,34,2019,GBP,PAA,Cancelled
POL24129226,GRP68103,2020-11-05,2021-12-30,Life,14,2020,EUR,PAA,Cancelled
POL04409056,GRP85728,2025-07-14,2026-12-06,Property,17,2025,USD,PAA,Active
POL84695642,GRP44213,2025-10-22,2026-05-20,Health,7,2025,USD,GMM,Cancelled
POL33506554,GRP05520,2023-07-14,2024-06-08,Motor,11,2023,GBP,PAA,Expired
POL58376083,GRP01196,2020-12-24,2021-12-19,Property,12,2020,USD,GMM,Cancelled
POL67083559,GRP21213,2021-09-02,2023-06-24,Health,22,2021,GBP,GMM,Active
POL28579217,GRP42561,2018-08-09,2019-11-02,Motor,15,2018,USD,PAA,Cancelled
POL65917784,GRP61063,2021-12-25,2024-01-14,Health,25,2021,GBP,PAA,Active
POL03048734,GRP68389,2023-08-07,2026-05-23,Health,34,2023,EUR,GMM,Cancelled
POL34164482,GRP75800,2019-10-30,2020-12-23,Motor,14,2019,USD,GMM,Cancelled
POL91054490,GRP41066,2022-05-26,2023-07-20,Health,14,2022,GBP,PAA,Cancelled
POL33797424,GRP35966,2024-01-14,2026-10-30,Motor,34,2024,EUR,PAA,Cancelled
POL86798014,GRP27773,2021-05-16,2023-11-02,Life,30,2021,USD,PAA,Active
POL19634118,GRP89677,2018-10-02,2019-05-30,Motor,8,2018,USD,PAA,Cancelled
POL72314608,GRP12402,2025-04-02,2025-10-29,Health,7,2025,EUR,PAA,Active
POL63271246,GRP95105,2023-08-18,2024-02-14,Life,6,2023,EUR,PAA,Expired
POL99191391,GRP58532,2024-10-22,2026-06-14,Motor,20,2024,EUR,GMM,Expired
POL95487640,GRP35468,2023-05-14,2025-11-29,Life,31,2023,GBP,GMM,Active
POL29135895,GRP01619,2019-01-03,2021-08-20,Health,32,2019,EUR,PAA,Active
POL47643034,GRP58305,2019-11-10,2022-06-27,Property,32,2019,GBP,GMM,Active
POL02204277,GRP63597,2025-06-22,2026-06-17,Health,12,2025,EUR,GMM,Cancelled
POL72488619,GRP87868,2019-04-15,2022-03-30,Motor,36,2019,USD,GMM,Active
POL49519273,GRP19592,2021-11-20,2023-01-14,Property,14,2021,USD,GMM,Active
POL40843351,GRP81612,2025-09-04,2027-03-28,Motor,19,2025,GBP,PAA,Expired
POL08541623,GRP70694,2024-09-30,2025-12-24,Health,15,2024,EUR,GMM,Cancelled
POL88281100,GRP95660,2021-11-15,2023-05-09,Motor,18,2021,USD,PAA,Cancelled
POL95085400,GRP00377,2023-12-12,2025-04-05,Property,16,2023,USD,GMM,Cancelled
POL23853309,GRP46995,2021-11-28,2024-04-16,Motor,29,2021,GBP,GMM,Active
POL88551850,GRP62962,2019-09-18,2022-03-06,Motor,30,2019,GBP,PAA,Cancelled
POL01380836,GRP12718,2018-06-29,2019-07-24,Property,13,2018,EUR,PAA,Cancelled
POL54696393,GRP83032,2022-07-25,2024-09-12,Health,26,2022,GBP,GMM,Cancelled
POL30558450,GRP73825,2019-11-11,2022-08-27,Motor,34,2019,USD,PAA,Active
POL22600760,GRP97153,2020-12-26,2022-11-16,Property,23,2020,GBP,PAA,Cancelled
POL32891697,GRP47856,2025-02-06,2027-06-26,Health,29,2025,USD,PAA,Cancelled
POL31552390,GRP90631,2018-10-23,2019-10-18,Health,12,2018,USD,PAA,Expired
POL13064338,GRP28457,2023-03-05,2023-10-31,Life,8,2023,EUR,PAA,Cancelled
POL22185907,GRP43179,2025-08-18,2028-08-02,Health,36,2025,USD,PAA,Active
POL54776229,GRP02266,2022-08-21,2024-10-09,Health,26,2022,GBP,PAA,Cancelled
POL74213801,GRP25600,2018-03-11,2019-12-31,Life,22,2018,GBP,GMM,Cancelled
POL46048666,GRP63824,2021-11-05,2023-08-27,Health,22,2021,EUR,GMM,Active
POL73699340,GRP33137,2023-02-12,2025-10-29,Property,33,2023,USD,PAA,Cancelled
POL11760689,GRP83494,2021-04-07,2022-01-02,Life,9,2021,EUR,PAA,Cancelled
POL60802707,GRP82503,2024-04-16,2026-08-04,Health,28,2024,USD,GMM,Expired
POL91961653,GRP78688,2023-09-14,2024-11-07,Life,14,2023,EUR,GMM,Expired
POL46907411,GRP68066,2019-01-08,2020-02-02,Motor,13,2019,EUR,PAA,Expired
POL46844114,GRP00712,2019-01-01,2021-01-20,Health,25,2019,EUR,PAA,Active
POL73635513,GRP62326,2020-11-05,2021-09-01,Health,10,2020,USD,PAA,Expired
POL83871252,GRP78371,2019-11-06,2021-06-28,Motor,20,2019,EUR,GMM,Expired
POL21675433,GRP12479,2019-02-26,2020-11-17,Life,21,2019,EUR,PAA,Cancelled
POL24279365,GRP73683,2021-08-05,2022-05-02,Life,9,2021,GBP,GMM,Expired
POL32078850,GRP67521,2022-07-16,2025-01-31,Health,31,2022,EUR,PAA,Cancelled
POL12316837,GRP80829,2020-12-27,2023-03-17,Life,27,2020,GBP,PAA,Expired
POL51355689,GRP16084,2024-05-08,2026-11-24,Health,31,2024,USD,PAA,Active
POL32413980,GRP27442,2020-04-29,2020-11-25,Health,7,2020,USD,PAA,Cancelled
POL50401158,GRP75742,2021-09-21,2024-04-08,Motor,31,2021,GBP,PAA,Active
POL84424917,GRP04808,2020-10-03,2023-08-19,Property,35,2020,USD,GMM,Active
POL62600578,GRP85685,2020-07-13,2022-10-31,Life,28,2020,EUR,GMM,Cancelled
POL46229614,GRP30381,2024-02-06,2024-10-03,Health,8,2024,USD,GMM,Active
POL64335265,GRP18587,2025-07-30,2027-06-20,Motor,23,2025,USD,PAA,Cancelled
POL64077634,GRP06618,2023-11-20,2025-01-13,Motor,14,2023,EUR,GMM,Expired
POL50831723,GRP70545,2025-06-13,2027-08-02,Health,26,2025,USD,GMM,Active
POL52483702,GRP17434,2025-07-30,2026-05-26,Motor,10,2025,USD,PAA,Cancelled
POL78566385,GRP42023,2020-10-31,2022-05-24,Property,19,2020,USD,GMM,Expired
POL83276897,GRP42266,2021-04-25,2022-01-20,Health,9,2021,USD,PAA,Expired
POL66577082,GRP34398,2023-12-27,2026-07-14,Life,31,2023,EUR,PAA,Active
POL19720261,GRP37321,2020-05-26,2021-04-21,Health,11,2020,GBP,GMM,Active
POL03516507,GRP86300,2025-06-11,2027-01-02,Property,19,2025,GBP,GMM,Expired
POL43133959,GRP87785,2024-06-01,2025-06-26,Health,13,2024,USD,PAA,Active
POL78825770,GRP34942,2023-11-22,2026-11-06,Health,36,2023,GBP,PAA,Expired
POL82219576,GRP43979,2019-08-13,2021-05-04,Life,21,2019,EUR,GMM,Active
POL76519364,GRP60902,2022-07-11,2024-10-28,Property,28,2022,USD,PAA,Cancelled
POL94688756,GRP39939,2024-01-03,2026-04-22,Property,28,2024,USD,PAA,Cancelled
POL58573194,GRP28458,2020-04-23,2021-12-14,Property,20,2020,USD,PAA,Expired
POL85541371,GRP56859,2020-12-19,2022-03-14,Motor,15,2020,GBP,PAA,Expired
POL32094536,GRP85113,2020-01-23,2021-10-14,Property,21,2020,EUR,PAA,Cancelled
POL18499274,GRP82388,2025-08-14,2028-03-01,Property,31,2025,EUR,GMM,Expired
POL14694092,GRP04034,2021-01-03,2022-06-27,Life,18,2021,USD,PAA,Expired
POL28225561,GRP96892,2019-11-19,2022-11-03,Motor,36,2019,GBP,PAA,Active
POL46308475,GRP69201,2018-05-08,2021-04-22,Health,36,2018,USD,PAA,Active
POL15875066,GRP95366,2024-12-07,2025-10-03,Property,10,2024,USD,GMM,Cancelled
POL18680791,GRP81075,2020-08-23,2022-09-12,Health,25,2020,EUR,GMM,Cancelled
POL78370876,GRP40405,2023-05-01,2025-07-19,Health,27,2023,GBP,PAA,Active
POL80591801,GRP41134,2020-01-02,2022-11-17,Health,35,2020,EUR,GMM,Expired
POL93777041,GRP58774,2020-02-27,2021-04-22,Life,14,2020,GBP,GMM,Active
POL31407489,GRP07125,2020-03-29,2022-11-14,Life,32,2020,GBP,PAA,Cancelled
POL46756490,GRP76504,2021-11-11,2024-06-28,Motor,32,2021,EUR,PAA,Active
POL44951331,GRP77812,2018-02-19,2018-08-18,Motor,6,2018,GBP,GMM,Active
POL05363038,GRP51300,2020-09-19,2023-09-04,Motor,36,2020,USD,PAA,Expired
POL44180778,GRP39963,2018-06-08,2020-11-24,Life,30,2018,EUR,PAA,Active
POL50055238,GRP73224,2020-02-05,2021-01-30,Motor,12,2020,USD,GMM,Cancelled
POL45545967,GRP88795,2020-08-15,2021-03-13,Property,7,2020,GBP,PAA,Expired
POL86256367,GRP96519,2025-02-17,2026-12-09,Health,22,2025,EUR,GMM,Expired
POL89826062,GRP14648,2019-09-29,2022-06-15,Life,33,2019,EUR,GMM,Expired
POL10279636,GRP49613,2022-04-25,2024-01-15,Property,21,2022,EUR,GMM,Cancelled
POL89823206,GRP13216,2024-12-23,2025-08-20,Motor,8,2024,USD,GMM,Cancelled
POL52891560,GRP52808,2025-03-22,2026-06-15,Property,15,2025,GBP,PAA,Active
POL11054670,GRP93785,2020-11-24,2022-02-17,Health,15,2020,GBP,PAA,Active
POL22241618,GRP33666,2021-10-24,2022-06-21,Motor,8,2021,USD,GMM,Active
POL39319216,GRP59508,2018-09-20,2020-02-12,Property,17,2018,GBP,GMM,Expired
POL10590542,GRP26050,2021-08-14,2024-03-31,Life,32,2021,EUR,PAA,Expired
POL98228281,GRP84804,2024-02-14,2025-08-07,Health,18,2024,EUR,PAA,Active
POL98873709,GRP06774,2024-01-12,2025-06-05,Health,17,2024,GBP,GMM,Cancelled
POL13724453,GRP43351,2018-01-26,2019-07-20,Health,18,2018,EUR,PAA,Expired
POL70335710,GRP96099,2022-08-03,2024-07-23,Life,24,2022,EUR,GMM,Cancelled
POL85502257,GRP59168,2021-03-18,2022-01-12,Motor,10,2021,EUR,GMM,Expired
POL54518712,GRP20469,2019-12-19,2020-09-14,Motor,9,2019,GBP,PAA,Active
POL62975044,GRP49698,2025-03-27,2027-01-16,Life,22,2025,GBP,GMM,Expired
POL16633481,GRP08045,2020-06-13,2023-02-28,Property,33,2020,GBP,GMM,Active
POL54677574,GRP11507,2019-11-20,2022-07-07,Property,32,2019,GBP,GMM,Expired
POL81406003,GRP73904,2022-03-29,2024-12-13,Motor,33,2022,GBP,GMM,Active
POL85238873,GRP39537,2018-04-01,2019-02-25,Property,11,2018,USD,GMM,Expired
POL53298545,GRP20870,2018-02-18,2018-12-15,Motor,10,2018,GBP,PAA,Expired
POL61204041,GRP36319,2024-01-24,2026-05-13,Motor,28,2024,USD,GMM,Active
POL19904853,GRP09425,2023-08-30,2026-04-16,Property,32,2023,EUR,PAA,Expired
POL73083987,GRP71374,2022-11-26,2024-10-16,Motor,23,2022,EUR,GMM,Cancelled
POL91221492,GRP19614,2018-10-19,2020-12-07,Motor,26,2018,GBP,PAA,Cancelled
POL61182109,GRP27756,2022-10-30,2023-08-26,Life,10,2022,GBP,PAA,Cancelled
POL10636319,GRP21823,2025-05-31,2026-09-23,Motor,16,2025,USD,PAA,Cancelled
POL09555966,GRP37956,2022-05-29,2025-05-13,Motor,36,2022,USD,PAA,Cancelled
POL54909132,GRP72298,2019-09-01,2021-09-20,Property,25,2019,GBP,GMM,Expired
POL42264243,GRP20054,2023-02-08,2024-03-04,Property,13,2023,EUR,PAA,Cancelled
POL12488907,GRP68837,2024-06-09,2027-03-26,Health,34,2024,EUR,PAA,Expired
POL18179414,GRP98919,2023-03-28,2025-05-16,Life,26,2023,EUR,GMM,Expired
POL08119573,GRP50520,2023-10-28,2026-05-15,Property,31,2023,USD,PAA,Active
POL41463764,GRP22563,2021-09-03,2024-01-21,Property,29,2021,GBP,PAA,Cancelled
POL76489942,GRP00624,2022-03-29,2024-01-18,Property,22,2022,EUR,PAA,Expired
POL72014701,GRP23951,2019-11-27,2021-07-19,Property,20,2019,EUR,GMM,Cancelled
POL49832041,GRP02821,2023-09-18,2025-06-09,Health,21,2023,USD,GMM,Cancelled
POL06440978,GRP21260,2022-07-03,2023-08-27,Life,14,2022,EUR,PAA,Cancelled
POL90041561,GRP10805,2025-01-15,2027-03-06,Life,26,2025,USD,GMM,Expired
POL88151016,GRP67991,2023-09-03,2025-06-24,Property,22,2023,EUR,GMM,Expired
POL45062395,GRP41694,2025-07-07,2026-08-31,Property,14,2025,GBP,PAA,Expired
POL17663283,GRP53987,2022-11-19,2023-09-15,Motor,10,2022,GBP,GMM,Cancelled
POL53500623,GRP13798,2024-06-26,2026-01-17,Motor,19,2024,GBP,PAA,Active
POL13981354,GRP75179,2019-01-27,2020-09-18,Health,20,2019,EUR,PAA,Cancelled
POL75724317,GRP44839,2022-10-13,2023-08-09,Life,10,2022,GBP,GMM,Active
POL42551264,GRP06720,2019-02-04,2019-09-02,Life,7,2019,USD,PAA,Expired
POL65361263,GRP04555,2022-04-16,2024-12-01,Motor,32,2022,GBP,GMM,Active
POL69195067,GRP51696,2019-05-13,2021-04-02,Property,23,2019,GBP,PAA,Expired
POL94345605,GRP62058,2021-02-18,2024-01-04,Life,35,2021,EUR,PAA,Expired
POL09382075,GRP98106,2025-05-29,2026-11-20,Motor,18,2025,GBP,GMM,Cancelled
POL58204267,GRP46165,2019-11-11,2021-06-03,Health,19,2019,EUR,PAA,Expired
POL36806239,GRP48185,2018-02-16,2019-01-12,Life,11,2018,EUR,PAA,Active
POL73432112,GRP84460,2023-10-09,2024-08-04,Health,10,2023,EUR,GMM,Cancelled
POL56440464,GRP62391,2022-10-13,2023-10-08,Life,12,2022,EUR,PAA,Cancelled
POL63351425,GRP16722,2019-01-31,2019-11-27,Motor,10,2019,EUR,GMM,Active
POL33436482,GRP73539,2022-04-07,2023-05-02,Motor,13,2022,EUR,PAA,Cancelled
POL21996459,GRP93598,2018-11-06,2019-06-04,Motor,7,2018,USD,PAA,Expired
POL50785892,GRP28889,2022-08-06,2023-02-02,Motor,6,2022,GBP,GMM,Active
POL10070314,GRP61749,2018-02-12,2020-06-01,Property,28,2018,USD,GMM,Active
POL12573895,GRP94137,2018-03-27,2019-01-21,Health,10,2018,EUR,GMM,Cancelled
POL84195295,GRP14510,2024-02-25,2026-07-14,Property,29,2024,GBP,GMM,Expired
POL64916231,GRP01974,2024-10-28,2025-07-25,Motor,9,2024,EUR,GMM,Active
POL29925250,GRP07672,2023-02-21,2025-10-08,Property,32,2023,GBP,PAA,Cancelled
POL84128804,GRP41305,2018-02-10,2019-01-06,Motor,11,2018,GBP,GMM,Cancelled
POL14901420,GRP91105,2021-05-12,2021-11-08,Motor,6,2021,GBP,PAA,Expired
POL92622396,GRP18384,2020-10-20,2023-03-09,Life,29,2020,GBP,GMM,Expired
POL59612302,GRP99462,2024-05-11,2026-04-01,Health,23,2024,GBP,GMM,Expired
POL08999328,GRP82261,2023-07-21,2025-05-11,Health,22,2023,GBP,PAA,Expired
POL06187462,GRP16235,2025-08-17,2026-12-10,Property,16,2025,EUR,GMM,Active
POL39974037,GRP82545,2018-03-01,2021-01-14,Property,35,2018,EUR,GMM,Expired
POL03272691,GRP36042,2020-05-08,2022-08-26,Health,28,2020,EUR,GMM,Cancelled
POL25533095,GRP41122,2021-12-25,2022-12-20,Property,12,2021,USD,PAA,Expired
POL54414237,GRP61616,2021-07-09,2022-02-04,Life,7,2021,GBP,GMM,Active
POL60572985,GRP53896,2021-09-27,2022-09-22,Motor,12,2021,USD,GMM,Active
POL40272449,GRP09198,2019-12-14,2022-02-01,Life,26,2019,GBP,GMM,Expired
POL02251711,GRP63686,2024-09-06,2025-12-30,Health,16,2024,USD,GMM,Cancelled
POL70929919,GRP23799,2021-06-11,2023-07-31,Property,26,2021,USD,GMM,Cancelled
POL28548610,GRP75959,2021-05-06,2024-03-21,Property,35,2021,GBP,PAA,Active
POL79029647,GRP75870,2024-11-24,2026-03-19,Property,16,2024,GBP,PAA,Active
POL78145565,GRP93071,2023-04-01,2023-11-27,Motor,8,2023,GBP,GMM,Cancelled
POL55479394,GRP18102,2025-09-13,2026-10-08,Life,13,2025,EUR,PAA,Expired
POL11884211,GRP06937,2025-05-19,2026-08-12,Property,15,2025,GBP,PAA,Cancelled
POL81570227,GRP00301,2025-09-25,2027-10-15,Life,25,2025,GBP,GMM,Active
POL84870473,GRP96898,2025-11-26,2027-11-16,Motor,24,2025,EUR,PAA,Expired
POL97231586,GRP46126,2022-09-27,2025-05-14,Property,32,2022,EUR,PAA,Cancelled
POL20317277,GRP57938,2018-12-20,2021-07-07,Motor,31,2018,EUR,PAA,Cancelled
POL59827122,GRP82626,2025-02-28,2027-08-17,Life,30,2025,USD,PAA,Active
POL34209403,GRP91164,2021-02-20,2023-01-11,Motor,23,2021,EUR,PAA,Expired
POL86392114,GRP53895,2021-06-30,2022-06-25,Motor,12,2021,USD,PAA,Cancelled
POL78267916,GRP54563,2021-06-11,2021-12-08,Motor,6,2021,USD,PAA,Active
POL59889877,GRP88312,2024-10-19,2025-10-14,Motor,12,2024,USD,GMM,Active
POL85075073,GRP39269,2023-10-20,2025-08-10,Health,22,2023,USD,GMM,Cancelled
POL86273450,GRP10012,2018-01-20,2018-10-17,Motor,9,2018,GBP,GMM,Cancelled
POL42302871,GRP27578,2024-01-30,2025-08-22,Property,19,2024,GBP,PAA,Cancelled
POL79883233,GRP41795,2025-12-21,2028-04-09,Health,28,2025,USD,GMM,Cancelled
POL07984766,GRP67329,2018-09-10,2021-04-27,Motor,32,2018,USD,GMM,Active
POL08351718,GRP43395,2024-03-17,2026-02-05,Motor,23,2024,USD,GMM,Cancelled
POL90773416,GRP00571,2020-10-07,2021-04-05,Life,6,2020,GBP,PAA,Cancelled
POL07853503,GRP72984,2024-11-28,2027-10-14,Motor,35,2024,USD,PAA,Expired
POL52770018,GRP30282,2024-01-14,2026-02-02,Property,25,2024,USD,GMM,Expired
POL32365983,GRP99525,2019-02-07,2019-11-04,Motor,9,2019,GBP,PAA,Active
POL46074626,GRP36707,2024-04-04,2027-03-20,Motor,36,2024,USD,GMM,Expired
POL10342700,GRP99108,2021-04-18,2023-09-05,Life,29,2021,EUR,PAA,Cancelled
POL99537629,GRP34459,2023-02-11,2023-09-09,Property,7,2023,USD,GMM,Expired
POL07497216,GRP00222,2025-01-27,2025-08-25,Property,7,2025,GBP,PAA,Expired
POL38492297,GRP49828,2018-12-31,2019-12-26,Property,12,2018,GBP,PAA,Cancelled
POL46082626,GRP86411,2022-01-03,2024-11-18,Health,35,2022,USD,PAA,Active
POL10313255,GRP30226,2019-08-23,2022-05-09,Property,33,2019,EUR,PAA,Cancelled
POL81202279,GRP74872,2019-09-07,2021-05-29,Motor,21,2019,EUR,PAA,Cancelled
POL30841742,GRP35358,2020-02-27,2021-09-19,Motor,19,2020,EUR,PAA,Cancelled
POL65347274,GRP43229,2019-11-28,2022-02-15,Property,27,2019,USD,GMM,Expired
POL43289254,GRP56048,2023-06-21,2024-09-13,Motor,15,2023,EUR,PAA,Expired
POL15330167,GRP14313,2024-09-07,2025-06-04,Life,9,2024,USD,GMM,Cancelled
POL68231370,GRP32829,2018-10-17,2020-04-09,Motor,18,2018,EUR,PAA,Expired
POL76205510,GRP15585,2018-06-05,2020-11-21,Health,30,2018,EUR,PAA,Active
POL00770853,GRP02434,2025-05-10,2028-03-25,Life,35,2025,EUR,PAA,Expired
POL07803848,GRP50084,2020-01-21,2021-04-15,Health,15,2020,EUR,GMM,Expired
POL31285916,GRP04413,2022-05-29,2023-02-23,Life,9,2022,GBP,PAA,Expired
POL64909475,GRP14420,2021-02-03,2023-09-21,Motor,32,2021,USD,PAA,Active
POL62137734,GRP18682,2025-11-04,2027-11-24,Health,25,2025,USD,GMM,Active
POL63823207,GRP54204,2021-01-18,2023-11-04,Property,34,2021,USD,PAA,Active
POL30051341,GRP71681,2019-08-16,2020-04-12,Property,8,2019,EUR,GMM,Expired
POL55395324,GRP07454,2019-07-17,2022-02-01,Property,31,2019,USD,PAA,Active
POL96587990,GRP52472,2025-11-16,2028-07-03,Life,32,2025,USD,PAA,Active
POL71058177,GRP21928,2023-04-01,2025-06-19,Property,27,2023,EUR,GMM,Cancelled
POL40080116,GRP53457,2019-08-21,2020-10-14,Motor,14,2019,GBP,GMM,Cancelled
POL91458659,GRP65112,2023-06-05,2024-04-30,Property,11,2023,GBP,GMM,Active
POL28624517,GRP12936,2019-11-07,2022-09-22,Life,35,2019,USD,PAA,Cancelled
POL58465297,GRP20268,2020-11-29,2022-09-20,Property,22,2020,USD,PAA,Cancelled
POL17922229,GRP95463,2020-07-24,2021-01-20,Life,6,2020,GBP,GMM,Active
POL87021700,GRP31054,2023-09-03,2026-08-18,Motor,36,2023,EUR,GMM,Cancelled
POL78769738,GRP25691,2025-09-03,2026-12-27,Life,16,2025,EUR,GMM,Active
POL78310985,GRP16395,2021-06-12,2023-12-29,Property,31,2021,EUR,GMM,Active
POL07396887,GRP73814,2018-02-08,2021-01-23,Property,36,2018,EUR,PAA,Cancelled
POL96272838,GRP07482,2020-12-08,2023-10-24,Property,35,2020,GBP,PAA,Expired
POL20686536,GRP78227,2018-05-27,2020-04-16,Motor,23,2018,EUR,GMM,Active
POL09923102,GRP02251,2025-07-02,2026-06-27,Life,12,2025,USD,PAA,Cancelled
