id,workStreamID,name,description,startDate,endDate,budgetAllocated,projectID
ws_190,WS-5190,Workstream_190_Information,Fast pull item ever play its first evidence within central.,2024-04-03T22:51:29,2024-06-26T22:51:29,1436996.04,proj_2
ws_191,WS-5191,Workstream_191_Brother,Others often measure garden base break law family.,2024-07-18T22:51:29,2024-11-05T22:51:29,1527308.97,proj_2
ws_192,WS-5192,Workstream_192_Mrs,These minute guy general audience head rate none.,2024-04-12T22:51:29,2024-08-11T22:51:29,3131540.64,proj_2
ws_193,WS-5193,Workstream_193_Blood,Enter drug score three trade movie until project trouble.,2024-04-26T22:51:29,2024-10-18T22:51:29,4357248.07,proj_2
ws_194,WS-5194,Workstream_194_Read,Wonder tree pretty use bank out role method.,2024-06-27T22:51:29,2024-11-27T22:51:29,1671302.79,proj_2
ws_195,WS-5195,Workstream_195_Wrong,Next discuss couple through such center individual strategy minute age.,2024-02-27T22:51:29,2024-09-11T22:51:29,542956.95,proj_2
ws_196,WS-5196,Workstream_196_Sit,Analysis off pressure gun wind.,2024-05-30T22:51:29,2024-09-30T22:51:29,1996438.8,proj_2
ws_197,WS-5197,Workstream_197_This,Often rest religious north describe meet type night.,2024-05-08T22:51:29,2024-09-26T22:51:29,1340320.55,proj_2
ws_198,WS-5198,Workstream_198_How,Development soldier reveal stop out line model there give.,2024-08-01T22:51:29,2025-02-13T22:51:29,3958984.12,proj_2
ws_199,WS-5199,Workstream_199_Window,Garden hold individual sport middle glass happen whether develop theory any.,2024-07-26T22:51:29,2024-10-14T22:51:29,1269175.51,proj_2
ws_200,WS-5200,Workstream_200_Around,Child practice account check under tree citizen industry security behavior.,2024-06-18T22:51:29,2024-10-14T22:51:29,1129659.39,proj_2
ws_201,WS-5201,Workstream_201_Health,Street hot third must fear road magazine young thought kind still.,2024-06-12T22:51:29,2024-10-10T22:51:29,3995395.77,proj_2
ws_202,WS-5202,Workstream_202_Will,Together evening power whole production.,2024-06-23T22:51:29,2024-12-03T22:51:29,1880209.69,proj_2
ws_203,WS-5203,Workstream_203_Film,Great knowledge way event situation stop draw cause son national try.,2024-02-08T22:51:29,2024-08-06T22:51:29,3263260.03,proj_2
ws_204,WS-5204,Workstream_204_Leg,Feeling offer theory six six very next war feeling.,2024-07-06T22:51:29,2024-12-15T22:51:29,683030.23,proj_2
ws_205,WS-5205,Workstream_205_Happy,Kitchen hospital measure different her course image tree probably behavior.,2024-03-08T22:51:29,2024-06-21T22:51:29,4057378.38,proj_2
ws_206,WS-5206,Workstream_206_Decade,Choose raise personal both standard.,2024-02-01T22:51:29,2024-05-16T22:51:29,3255302.1,proj_2
ws_207,WS-5207,Workstream_207_Why,Community us follow condition need leave drug my place else.,2024-04-01T22:51:29,2024-07-24T22:51:29,1298119.11,proj_2
ws_208,WS-5208,Workstream_208_Else,Shoulder or them agent participant including maybe.,2024-03-14T22:51:29,2024-07-09T22:51:29,1225355.87,proj_2
ws_209,WS-5209,Workstream_209_Yard,Actually and here themselves company better total purpose tell whom.,2024-02-05T22:51:29,2024-08-17T22:51:29,664222.8,proj_2
ws_210,WS-5210,Workstream_210_Protect,Science reflect and affect kitchen walk as reach wait.,2024-01-27T22:51:29,2024-06-02T22:51:29,520268.38,proj_2
ws_211,WS-5211,Workstream_211_Subject,There meeting plant its position east.,2024-06-25T22:51:29,2024-12-20T22:51:29,697709.87,proj_2
ws_212,WS-5212,Workstream_212_Address,Ask bank ahead power call likely line far inside practice.,2024-06-16T22:51:29,2024-11-18T22:51:29,4526695.61,proj_2
ws_213,WS-5213,Workstream_213_Indicate,Source but suddenly health majority Mr message.,2024-04-10T22:51:29,2024-08-26T22:51:29,3566599.85,proj_2
ws_214,WS-5214,Workstream_214_Family,Development total meet rich usually.,2024-02-14T22:51:29,2024-08-01T22:51:29,912801.09,proj_2
ws_215,WS-5215,Workstream_215_Notice,Response little some visit behind article home third carry.,2024-06-20T22:51:29,2024-10-13T22:51:29,4989469.44,proj_2
ws_216,WS-5216,Workstream_216_Measure,Loss team choice act power gas teach clear few.,2024-05-23T22:51:29,2024-07-27T22:51:29,3433484.88,proj_2
ws_217,WS-5217,Workstream_217_Save,Kitchen write war morning threat chance where important fish.,2024-07-30T22:51:29,2024-10-15T22:51:29,3630684.46,proj_2
ws_218,WS-5218,Workstream_218_Describe,Interview away trip me development behind often ball range.,2024-01-28T22:51:29,2024-04-26T22:51:29,3877420.14,proj_2
ws_219,WS-5219,Workstream_219_Show,Various skin knowledge how week.,2024-07-23T22:51:29,2024-11-11T22:51:29,2469619.67,proj_2
ws_220,WS-5220,Workstream_220_Who,Hold discussion administration something lay factor benefit someone small my.,2024-08-01T22:51:29,2025-01-10T22:51:29,1297359.66,proj_2
ws_221,WS-5221,Workstream_221_Carry,Share seat than defense.,2024-06-15T22:51:29,2024-09-12T22:51:29,4154566.83,proj_2
ws_222,WS-5222,Workstream_222_Republican,Alone region maybe his letter head might adult.,2024-07-19T22:51:29,2024-11-08T22:51:29,1518365.92,proj_2
ws_223,WS-5223,Workstream_223_Cost,Imagine television this size lot exactly rule.,2024-05-15T22:51:29,2024-09-24T22:51:29,4279036.58,proj_2
ws_224,WS-5224,Workstream_224_Thank,Assume single car cultural easy same mother community brother.,2024-02-04T22:51:29,2024-04-18T22:51:29,808849.66,proj_2
ws_225,WS-5225,Workstream_225_Black,Either use bring act hear vote house choice authority star.,2024-06-01T22:51:29,2024-10-21T22:51:29,2347122.91,proj_2
ws_226,WS-5226,Workstream_226_Glass,Poor life security idea book fight.,2024-04-20T22:51:29,2024-07-31T22:51:29,3207367.88,proj_2
ws_227,WS-5227,Workstream_227_Teacher,Admit leader happy degree attention term energy network determine.,2024-06-04T22:51:29,2024-08-23T22:51:29,1220766.13,proj_2
ws_228,WS-5228,Workstream_228_Subject,Activity ok organization history edge prevent result clearly lead quickly.,2024-05-12T22:51:29,2024-10-25T22:51:29,3437384.58,proj_2
ws_229,WS-5229,Workstream_229_Purpose,Thus modern find old best usually gas.,2024-07-16T22:51:29,2024-12-06T22:51:29,3293762.67,proj_2
ws_230,WS-5230,Workstream_230_Land,Exactly special bring whether open be manage meeting government.,2024-06-21T22:51:29,2024-10-06T22:51:29,1200249.41,proj_2
ws_231,WS-5231,Workstream_231_Police,Avoid accept of beat house add.,2024-02-05T22:51:29,2024-04-24T22:51:29,3457874.84,proj_2
ws_232,WS-5232,Workstream_232_Effect,Admit president public effect word maybe happy follow human.,2024-03-30T22:51:29,2024-10-11T22:51:29,2043411.29,proj_2
ws_233,WS-5233,Workstream_233_Door,Cold see just water very soon agent certainly however.,2024-07-03T22:51:29,2024-12-04T22:51:29,4067513.38,proj_2
ws_234,WS-5234,Workstream_234_American,Easy agent some leave religious explain water.,2024-07-07T22:51:29,2024-11-27T22:51:29,3420394.76,proj_2
ws_235,WS-5235,Workstream_235_Know,Upon give report girl open three.,2024-05-27T22:51:29,2024-11-03T22:51:29,2576745.95,proj_2
ws_236,WS-5236,Workstream_236_Service,Place behavior decide it inside.,2024-03-05T22:51:29,2024-08-14T22:51:29,3597001.49,proj_2
ws_237,WS-5237,Workstream_237_Thousand,City left however true subject road north trip.,2024-06-09T22:51:29,2024-10-24T22:51:29,1958587.48,proj_2
ws_238,WS-5238,Workstream_238_Material,Have avoid style toward full.,2024-03-09T22:51:29,2024-08-02T22:51:29,4542052.57,proj_2
ws_239,WS-5239,Workstream_239_Include,Likely resource maintain health charge responsibility his break draw check.,2024-03-20T22:51:29,2024-06-17T22:51:29,4022526.9,proj_2
ws_240,WS-5240,Workstream_240_Different,Go young able thus into same affect while.,2024-06-26T22:51:29,2024-10-01T22:51:29,4729868.11,proj_2
ws_241,WS-5241,Workstream_241_Table,History specific hope member be.,2024-07-15T16:15:51,2024-11-14T16:15:51,4310068.69,proj_3
ws_242,WS-5242,Workstream_242_Simply,Data successful what owner put state growth.,2024-09-10T16:15:51,2024-12-26T16:15:51,2588312.63,proj_3
ws_243,WS-5243,Workstream_243_Step,Bed trial picture create center suggest grow or far.,2024-01-06T16:15:51,2024-06-23T16:15:51,4795452.53,proj_3
ws_244,WS-5244,Workstream_244_Ten,Leave more type another question.,2024-04-15T16:15:51,2024-09-14T16:15:51,4688753.16,proj_3
ws_245,WS-5245,Workstream_245_Security,Same perhaps base positive tree customer.,2024-05-14T16:15:51,2024-07-15T16:15:51,3974403.02,proj_3
ws_246,WS-5246,Workstream_246_East,Learn foot president teacher high line century.,2024-08-05T16:15:51,2024-11-08T16:15:51,756472.42,proj_3
ws_247,WS-5247,Workstream_247_Lay,Prevent must back can college hair line thousand table.,2024-01-05T16:15:51,2024-04-30T16:15:51,1817512.22,proj_3
ws_248,WS-5248,Workstream_248_Should,Near politics that throughout sure friend four knowledge newspaper.,2024-02-20T16:15:51,2024-04-21T16:15:51,1006301.21,proj_3
ws_249,WS-5249,Workstream_249_Throughout,Read skin listen another resource fly man enter blood family.,2024-07-16T16:15:51,2024-10-10T16:15:51,1038250.98,proj_3
ws_250,WS-5250,Workstream_250_Stock,Since employee operation color south.,2024-08-28T16:15:51,2024-12-19T16:15:51,582024.75,proj_3
ws_251,WS-5251,Workstream_251_Like,Whose interest lawyer American four wrong set serve.,2023-12-29T16:15:51,2024-07-01T16:15:51,2136176.23,proj_3
ws_252,WS-5252,Workstream_252_Court,Five think by military eat under evening hit born live.,2024-07-14T16:15:51,2024-10-29T16:15:51,4748646.87,proj_3
ws_253,WS-5253,Workstream_253_Race,Film issue some chair read.,2024-08-06T16:15:51,2024-12-14T16:15:51,3795654.43,proj_3
ws_254,WS-5254,Workstream_254_Player,Join establish wife four help one total hot.,2024-01-25T16:15:51,2024-05-04T16:15:51,524846.93,proj_3
ws_255,WS-5255,Workstream_255_Then,Break other economy society group order less describe art avoid.,2024-02-14T16:15:51,2024-06-11T16:15:51,2406306.88,proj_3
ws_256,WS-5256,Workstream_256_Mr,Treat daughter establish story fly say real performance.,2024-03-02T16:15:51,2024-09-08T16:15:51,2472821.52,proj_3
ws_257,WS-5257,Workstream_257_Reflect,Do recognize report space thank article.,2024-04-05T16:15:51,2024-08-17T16:15:51,4363297.51,proj_3
ws_258,WS-5258,Workstream_258_Reflect,Issue win father shake service reach their seem.,2024-05-21T16:15:51,2024-11-03T16:15:51,4633560.75,proj_3
ws_259,WS-5259,Workstream_259_About,Prevent onto agree form office account fly.,2024-02-11T16:15:51,2024-06-13T16:15:51,999938.12,proj_3
ws_260,WS-5260,Workstream_260_Vote,Surface attack alone mouth determine democratic trade organization.,2024-01-06T16:15:51,2024-03-17T16:15:51,3742643.52,proj_3
ws_261,WS-5261,Workstream_261_Ever,Current end benefit can move expert soon wrong media look join.,2024-06-19T16:15:51,2024-11-08T16:15:51,3580798.72,proj_3
ws_262,WS-5262,Workstream_262_Mrs,Large yourself born event significant employee truth concern president for.,2024-09-11T16:15:51,2025-01-02T16:15:51,2388295.3,proj_3
ws_263,WS-5263,Workstream_263_Need,Include wrong whom from avoid example.,2024-02-15T16:15:51,2024-07-02T16:15:51,3618768.49,proj_3
ws_264,WS-5264,Workstream_264_Customer,Could measure determine never themselves part.,2024-08-03T16:15:51,2024-11-20T16:15:51,595006.03,proj_3
ws_265,WS-5265,Workstream_265_Shake,Adult deal various once relate necessary.,2024-01-25T16:15:51,2024-04-09T16:15:51,1738542.77,proj_3
ws_266,WS-5266,Workstream_266_Fill,Shake when those save bar.,2024-07-10T16:15:51,2024-12-18T16:15:51,3554519.8,proj_3
ws_267,WS-5267,Workstream_267_As,Hot begin maybe student bank middle.,2024-05-03T16:15:51,2024-10-12T16:15:51,1605351.82,proj_3
ws_268,WS-5268,Workstream_268_Network,Woman suddenly learn sport travel major enjoy well away.,2024-04-11T16:15:51,2024-10-05T16:15:51,1779450.61,proj_3
ws_269,WS-5269,Workstream_269_Quality,Professional page town serve whole.,2024-07-15T16:15:51,2024-12-28T16:15:51,1450256.25,proj_3
ws_270,WS-5270,Workstream_270_Box,Section cold worry leader high environment example how mouth.,2024-04-23T16:15:51,2024-10-25T16:15:51,3318955.71,proj_3
ws_271,WS-5271,Workstream_271_Short,To serious daughter call tell half.,2024-07-06T16:15:51,2024-12-27T16:15:51,2777519.79,proj_3
ws_272,WS-5272,Workstream_272_Always,He election move stuff style week open bar.,2024-08-24T16:15:51,2024-12-27T16:15:51,2174361.83,proj_3
ws_273,WS-5273,Workstream_273_Without,Reveal so dog detail become agency partner all.,2024-01-29T16:15:51,2024-04-07T16:15:51,4256312.29,proj_3
ws_274,WS-5274,Workstream_274_School,Treatment road evening act large recognize protect improve probably.,2024-02-21T16:15:51,2024-06-15T16:15:51,1674296.85,proj_3
ws_275,WS-5275,Workstream_275_Send,Finish partner include take finish recent.,2024-08-07T16:15:51,2024-11-02T16:15:51,2819434.99,proj_3
ws_276,WS-5276,Workstream_276_Themselves,Trade popular increase language class college notice religious.,2024-04-02T16:15:51,2024-06-21T16:15:51,2843176.3,proj_3
ws_277,WS-5277,Workstream_277_Brother,Industry author member two like thought fight off great forget.,2024-09-08T16:15:51,2025-01-31T16:15:51,3014285.73,proj_3
ws_278,WS-5278,Workstream_278_Its,Major eight article campaign less room people.,2024-08-02T16:15:51,2025-01-26T16:15:51,4626362.55,proj_3
ws_279,WS-5279,Workstream_279_Class,People surface small fall although per very.,2024-01-11T16:15:51,2024-06-16T16:15:51,824054.38,proj_3
ws_280,WS-5280,Workstream_280_Seat,Minute policy clearly once campaign relate.,2024-03-06T16:15:51,2024-08-05T16:15:51,4039532.44,proj_3
ws_281,WS-5281,Workstream_281_Water,Color mean special assume position.,2024-05-14T16:15:51,2024-08-18T16:15:51,3053144.46,proj_3
ws_282,WS-5282,Workstream_282_Look,She item floor hard citizen situation matter ahead anyone miss.,2024-07-15T16:15:51,2024-11-23T16:15:51,4503077.25,proj_3
ws_283,WS-5283,Workstream_283_None,Light fire establish partner fish real whose seek.,2024-01-08T16:15:51,2024-04-16T16:15:51,4679260.47,proj_3
ws_284,WS-5284,Workstream_284_Big,Direction gas wife challenge family.,2024-01-01T16:15:51,2024-04-17T16:15:51,780393.39,proj_3
ws_285,WS-5285,Workstream_285_Light,Work black hit official.,2024-04-07T16:15:51,2024-10-22T16:15:51,4977952.84,proj_3
ws_286,WS-5286,Workstream_286_Sure,Open share movement those trial amount southern similar.,2024-06-16T16:15:51,2024-10-16T16:15:51,2836555.79,proj_3
ws_287,WS-5287,Workstream_287_Return,Little trouble message story these team point.,2024-02-10T16:15:51,2024-05-24T16:15:51,2335562.2,proj_3
ws_288,WS-5288,Workstream_288_Almost,Window capital point own audience little.,2024-04-07T16:15:51,2024-10-05T16:15:51,3981499.47,proj_3
ws_289,WS-5289,Workstream_289_Whether,Level term institution paper lose computer piece.,2024-05-23T16:15:51,2024-11-19T16:15:51,3274935.63,proj_3
ws_290,WS-5290,Workstream_290_Room,Campaign deep ask study not picture north oil majority.,2024-04-18T16:15:51,2024-09-11T16:15:51,3199730.19,proj_3
ws_291,WS-5291,Workstream_291_Notice,Staff year middle top also station lead.,2024-03-13T16:15:51,2024-07-11T16:15:51,3980093.08,proj_3
ws_292,WS-5292,Workstream_292_Sort,Memory world alone already job about best it.,2024-08-21T16:15:51,2025-01-28T16:15:51,1471611.68,proj_3
ws_293,WS-5293,Workstream_293_Change,Notice stand investment front sound assume population.,2024-07-16T16:15:51,2025-01-09T16:15:51,4192675.38,proj_3
ws_294,WS-5294,Workstream_294_Network,Believe method strategy pressure add task.,2024-01-02T16:15:51,2024-07-13T16:15:51,3737368.23,proj_3
ws_295,WS-5295,Workstream_295_Politics,Think less house raise someone bad everything sort.,2024-04-30T16:15:51,2024-08-29T16:15:51,2799943.58,proj_3
ws_296,WS-5296,Workstream_296_Want,Whose partner until position support whom door tend.,2024-02-11T16:15:51,2024-05-02T16:15:51,3193605.63,proj_3
ws_297,WS-5297,Workstream_297_Rich,Role country relationship each among floor country music once state.,2024-04-14T16:15:51,2024-06-20T16:15:51,681030.98,proj_3
ws_298,WS-5298,Workstream_298_Song,Trouble he expect between control my three continue stay together know.,2024-06-12T16:15:51,2024-09-26T16:15:51,3866674.73,proj_3
ws_299,WS-5299,Workstream_299_Look,Instead eat camera peace smile risk box attack.,2024-03-24T16:15:51,2024-09-04T16:15:51,3420138.5,proj_3
ws_300,WS-5300,Workstream_300_Individual,Create then word red serious great white seven believe cell.,2024-08-03T16:15:51,2024-12-18T16:15:51,3030080.1,proj_3
ws_301,WS-5301,Workstream_301_Event,Instead not provide Democrat scene.,2024-05-02T16:15:51,2024-07-31T16:15:51,2753440.02,proj_3
ws_302,WS-5302,Workstream_302_Value,Team power look argue smile president fall fact bad.,2024-04-29T16:15:51,2024-10-31T16:15:51,2423751.83,proj_3
ws_303,WS-5303,Workstream_303_For,Certain serve leader plant past before.,2024-03-31T16:15:51,2024-09-28T16:15:51,4729360.08,proj_3
ws_304,WS-5304,Workstream_304_Message,Our huge medical show understand decision TV dark.,2024-09-03T16:15:51,2025-03-22T16:15:51,3744748.42,proj_3
ws_305,WS-5305,Workstream_305_Stay,Turn than like yet just knowledge allow.,2024-07-20T16:15:51,2024-10-04T16:15:51,1040514.55,proj_3
ws_306,WS-5306,Workstream_306_Let,Politics fund air contain blood western kid rise character civil.,2024-01-16T16:15:51,2024-07-15T16:15:51,4319066.78,proj_3
ws_307,WS-5307,Workstream_307_Discuss,Entire series interesting person several.,2024-04-30T16:15:51,2024-07-31T16:15:51,3271933.25,proj_3
ws_308,WS-5308,Workstream_308_Cell,Push get activity choice usually.,2024-02-14T16:15:51,2024-07-19T16:15:51,1183107.4,proj_3
ws_309,WS-5309,Workstream_309_Sure,Form war city hit pressure.,2024-01-05T16:15:51,2024-03-30T16:15:51,2551454.23,proj_3
ws_310,WS-5310,Workstream_310_Whether,Financial military name show billion draw they state go.,2024-08-24T16:15:51,2025-02-08T16:15:51,1980913.84,proj_3
ws_311,WS-5311,Workstream_311_Community,Cold show drop wear guess deal respond open among free.,2024-02-19T16:15:51,2024-06-23T16:15:51,4862368.82,proj_3
ws_312,WS-5312,Workstream_312_Play,Probably artist little ground they course benefit analysis against finally.,2024-08-23T16:15:51,2025-03-03T16:15:51,873090.34,proj_3
