id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres
movie_309,Movie 309 - Digitized analyzing circuit,2008,97,5.2,director_28,"[{'actorID': 'actor_18', 'characterID': 'char_323'}, {'actorID': 'actor_60', 'characterID': 'char_281'}]","['Sci-Fi', 'Documentary']"
movie_310,Movie 310 - De-engineered human-resource archive,2005,100,4.7,director_14,"[{'actorID': 'actor_18', 'characterID': 'char_613'}, {'actorID': 'actor_33', 'characterID': 'char_407'}, {'actorID': 'actor_29', 'characterID': 'char_4'}, {'actorID': 'actor_21', 'characterID': 'char_18'}, {'actorID': 'actor_63', 'characterID': 'char_470'}, {'actorID': 'actor_16', 'characterID': 'char_742'}, {'actorID': 'actor_22', 'characterID': 'char_575'}]","['Comedy', 'Romance']"
movie_311,Movie 311 - Multi-layered content-based structure,1983,85,5.5,director_5,"[{'actorID': 'actor_47', 'characterID': 'char_154'}, {'actorID': 'actor_57', 'characterID': 'char_738'}, {'actorID': 'actor_38', 'characterID': 'char_422'}, {'actorID': 'actor_26', 'characterID': 'char_151'}, {'actorID': 'actor_74', 'characterID': 'char_370'}]","['Documentary', 'Drama']"
movie_312,Movie 312 - Centralized maximized conglomeration,1983,119,5.0,director_7,"[{'actorID': 'actor_7', 'characterID': 'char_677'}, {'actorID': 'actor_70', 'characterID': 'char_543'}, {'actorID': 'actor_15', 'characterID': 'char_83'}, {'actorID': 'actor_63', 'characterID': 'char_734'}]","['Action', 'Comedy']"
movie_313,Movie 313 - Synergized explicit toolset,1997,148,8.7,director_26,"[{'actorID': 'actor_41', 'characterID': 'char_526'}, {'actorID': 'actor_23', 'characterID': 'char_423'}, {'actorID': 'actor_66', 'characterID': 'char_231'}, {'actorID': 'actor_70', 'characterID': 'char_192'}, {'actorID': 'actor_36', 'characterID': 'char_582'}, {'actorID': 'actor_22', 'characterID': 'char_610'}, {'actorID': 'actor_44', 'characterID': 'char_303'}]",['Romance']
movie_314,Movie 314 - Operative national moderator,2004,176,9.8,director_26,"[{'actorID': 'actor_27', 'characterID': 'char_439'}, {'actorID': 'actor_62', 'characterID': 'char_256'}]","['Horror', 'Action', 'Documentary']"
movie_315,Movie 315 - Pre-emptive disintermediate neural-net,1991,171,9.7,director_30,"[{'actorID': 'actor_7', 'characterID': 'char_369'}, {'actorID': 'actor_44', 'characterID': 'char_515'}]","['Action', 'Thriller', 'Horror']"
movie_316,Movie 316 - Configurable real-time knowledge user,2021,155,5.8,director_15,"[{'actorID': 'actor_57', 'characterID': 'char_370'}, {'actorID': 'actor_13', 'characterID': 'char_11'}]","['Sci-Fi', 'Horror']"
movie_317,Movie 317 - Optional transitional software,2018,161,9.7,director_15,"[{'actorID': 'actor_39', 'characterID': 'char_610'}, {'actorID': 'actor_71', 'characterID': 'char_146'}, {'actorID': 'actor_72', 'characterID': 'char_591'}, {'actorID': 'actor_28', 'characterID': 'char_707'}]","['Romance', 'Drama']"
movie_318,Movie 318 - Automated bandwidth-monitored attitude,2004,118,9.6,director_14,"[{'actorID': 'actor_6', 'characterID': 'char_213'}, {'actorID': 'actor_23', 'characterID': 'char_206'}]","['Romance', 'Horror', 'Drama']"
movie_319,Movie 319 - Innovative motivating projection,1992,100,8.4,director_16,"[{'actorID': 'actor_26', 'characterID': 'char_707'}, {'actorID': 'actor_74', 'characterID': 'char_0'}, {'actorID': 'actor_40', 'characterID': 'char_151'}]","['Sci-Fi', 'Horror', 'Thriller']"
movie_320,Movie 320 - Stand-alone analyzing installation,2018,94,8.8,director_7,"[{'actorID': 'actor_48', 'characterID': 'char_401'}, {'actorID': 'actor_25', 'characterID': 'char_474'}, {'actorID': 'actor_17', 'characterID': 'char_264'}, {'actorID': 'actor_64', 'characterID': 'char_337'}]",['Drama']
movie_321,Movie 321 - Innovative exuding software,1984,162,9.7,director_20,"[{'actorID': 'actor_32', 'characterID': 'char_516'}, {'actorID': 'actor_74', 'characterID': 'char_88'}, {'actorID': 'actor_17', 'characterID': 'char_114'}, {'actorID': 'actor_2', 'characterID': 'char_595'}, {'actorID': 'actor_16', 'characterID': 'char_61'}, {'actorID': 'actor_47', 'characterID': 'char_747'}]","['Drama', 'Horror']"
movie_322,Movie 322 - Cross-platform executive solution,2014,171,6.2,director_15,"[{'actorID': 'actor_17', 'characterID': 'char_748'}, {'actorID': 'actor_33', 'characterID': 'char_719'}, {'actorID': 'actor_7', 'characterID': 'char_608'}, {'actorID': 'actor_51', 'characterID': 'char_272'}, {'actorID': 'actor_45', 'characterID': 'char_615'}, {'actorID': 'actor_40', 'characterID': 'char_459'}]",['Comedy']
movie_323,Movie 323 - Multi-tiered interactive budgetary management,2022,159,5.6,director_3,"[{'actorID': 'actor_11', 'characterID': 'char_412'}, {'actorID': 'actor_46', 'characterID': 'char_77'}]","['Romance', 'Action', 'Thriller']"
movie_324,Movie 324 - Pre-emptive bottom-line alliance,1983,148,8.6,director_10,"[{'actorID': 'actor_9', 'characterID': 'char_729'}, {'actorID': 'actor_69', 'characterID': 'char_612'}, {'actorID': 'actor_45', 'characterID': 'char_50'}, {'actorID': 'actor_10', 'characterID': 'char_277'}, {'actorID': 'actor_26', 'characterID': 'char_165'}]","['Documentary', 'Comedy', 'Drama']"
movie_325,Movie 325 - Upgradable user-facing archive,2017,162,5.9,director_23,"[{'actorID': 'actor_28', 'characterID': 'char_228'}, {'actorID': 'actor_4', 'characterID': 'char_49'}, {'actorID': 'actor_17', 'characterID': 'char_649'}, {'actorID': 'actor_60', 'characterID': 'char_390'}, {'actorID': 'actor_26', 'characterID': 'char_50'}, {'actorID': 'actor_55', 'characterID': 'char_129'}]","['Thriller', 'Romance']"
movie_326,Movie 326 - Realigned reciprocal budgetary management,1989,100,7.5,director_19,"[{'actorID': 'actor_30', 'characterID': 'char_36'}, {'actorID': 'actor_59', 'characterID': 'char_726'}, {'actorID': 'actor_44', 'characterID': 'char_606'}, {'actorID': 'actor_1', 'characterID': 'char_302'}]",['Documentary']
movie_327,Movie 327 - Open-architected exuding forecast,1987,131,7.0,director_18,"[{'actorID': 'actor_31', 'characterID': 'char_324'}, {'actorID': 'actor_27', 'characterID': 'char_366'}, {'actorID': 'actor_9', 'characterID': 'char_461'}, {'actorID': 'actor_0', 'characterID': 'char_486'}, {'actorID': 'actor_72', 'characterID': 'char_633'}]","['Action', 'Horror', 'Thriller']"
movie_328,Movie 328 - Centralized intermediate productivity,2014,180,6.5,director_25,"[{'actorID': 'actor_43', 'characterID': 'char_469'}, {'actorID': 'actor_38', 'characterID': 'char_408'}, {'actorID': 'actor_52', 'characterID': 'char_349'}, {'actorID': 'actor_37', 'characterID': 'char_34'}]","['Horror', 'Sci-Fi']"
movie_329,Movie 329 - Integrated static portal,1992,84,7.4,director_8,"[{'actorID': 'actor_27', 'characterID': 'char_149'}, {'actorID': 'actor_14', 'characterID': 'char_134'}, {'actorID': 'actor_13', 'characterID': 'char_297'}, {'actorID': 'actor_24', 'characterID': 'char_581'}, {'actorID': 'actor_3', 'characterID': 'char_702'}, {'actorID': 'actor_60', 'characterID': 'char_268'}]",['Romance']
movie_330,Movie 330 - Stand-alone 6thgeneration analyzer,1989,112,8.8,director_23,"[{'actorID': 'actor_70', 'characterID': 'char_182'}, {'actorID': 'actor_2', 'characterID': 'char_496'}, {'actorID': 'actor_43', 'characterID': 'char_331'}, {'actorID': 'actor_49', 'characterID': 'char_176'}, {'actorID': 'actor_26', 'characterID': 'char_180'}]","['Documentary', 'Thriller', 'Sci-Fi']"
movie_331,Movie 331 - Proactive 6thgeneration architecture,2017,164,5.5,director_28,"[{'actorID': 'actor_35', 'characterID': 'char_395'}, {'actorID': 'actor_22', 'characterID': 'char_147'}]","['Action', 'Comedy', 'Romance']"
movie_332,Movie 332 - Compatible exuding matrices,2022,90,9.1,director_33,"[{'actorID': 'actor_65', 'characterID': 'char_736'}, {'actorID': 'actor_42', 'characterID': 'char_11'}, {'actorID': 'actor_48', 'characterID': 'char_127'}, {'actorID': 'actor_52', 'characterID': 'char_454'}]","['Thriller', 'Comedy', 'Documentary']"
movie_333,Movie 333 - Automated high-level contingency,2019,84,5.1,director_7,"[{'actorID': 'actor_34', 'characterID': 'char_112'}, {'actorID': 'actor_72', 'characterID': 'char_21'}, {'actorID': 'actor_30', 'characterID': 'char_476'}]","['Action', 'Horror', 'Romance']"
movie_334,Movie 334 - Switchable user-facing alliance,1996,82,4.4,director_25,"[{'actorID': 'actor_10', 'characterID': 'char_739'}, {'actorID': 'actor_38', 'characterID': 'char_309'}, {'actorID': 'actor_68', 'characterID': 'char_52'}]",['Comedy']
movie_335,Movie 335 - Visionary logistical array,1999,93,9.1,director_28,"[{'actorID': 'actor_7', 'characterID': 'char_691'}, {'actorID': 'actor_67', 'characterID': 'char_733'}, {'actorID': 'actor_41', 'characterID': 'char_90'}]","['Documentary', 'Comedy', 'Thriller']"
movie_336,Movie 336 - Optional upward-trending instruction set,1988,116,7.4,director_3,"[{'actorID': 'actor_66', 'characterID': 'char_149'}, {'actorID': 'actor_60', 'characterID': 'char_146'}, {'actorID': 'actor_50', 'characterID': 'char_567'}, {'actorID': 'actor_73', 'characterID': 'char_720'}, {'actorID': 'actor_0', 'characterID': 'char_192'}]","['Romance', 'Action']"
movie_337,Movie 337 - Balanced interactive help-desk,1982,173,5.3,director_29,"[{'actorID': 'actor_74', 'characterID': 'char_513'}, {'actorID': 'actor_62', 'characterID': 'char_548'}]",['Romance']
movie_338,Movie 338 - Public-key high-level extranet,1980,171,9.5,director_23,"[{'actorID': 'actor_46', 'characterID': 'char_43'}, {'actorID': 'actor_73', 'characterID': 'char_224'}, {'actorID': 'actor_33', 'characterID': 'char_91'}, {'actorID': 'actor_11', 'characterID': 'char_619'}, {'actorID': 'actor_27', 'characterID': 'char_30'}, {'actorID': 'actor_20', 'characterID': 'char_603'}]","['Drama', 'Sci-Fi', 'Thriller']"
movie_339,Movie 339 - Multi-lateral empowering parallelism,2018,123,5.8,director_1,"[{'actorID': 'actor_21', 'characterID': 'char_122'}, {'actorID': 'actor_52', 'characterID': 'char_310'}, {'actorID': 'actor_37', 'characterID': 'char_651'}, {'actorID': 'actor_63', 'characterID': 'char_494'}, {'actorID': 'actor_8', 'characterID': 'char_34'}]",['Thriller']
movie_340,Movie 340 - Optimized bottom-line time-frame,2005,91,6.1,director_3,"[{'actorID': 'actor_43', 'characterID': 'char_127'}, {'actorID': 'actor_36', 'characterID': 'char_539'}, {'actorID': 'actor_14', 'characterID': 'char_613'}, {'actorID': 'actor_29', 'characterID': 'char_643'}, {'actorID': 'actor_13', 'characterID': 'char_509'}, {'actorID': 'actor_18', 'characterID': 'char_312'}]","['Horror', 'Drama', 'Documentary']"
movie_341,Movie 341 - Ameliorated user-facing throughput,2008,105,7.4,director_27,"[{'actorID': 'actor_63', 'characterID': 'char_466'}, {'actorID': 'actor_35', 'characterID': 'char_677'}, {'actorID': 'actor_32', 'characterID': 'char_711'}, {'actorID': 'actor_61', 'characterID': 'char_540'}, {'actorID': 'actor_49', 'characterID': 'char_375'}]","['Thriller', 'Sci-Fi']"
movie_342,Movie 342 - Virtual analyzing hardware,1981,148,9.7,director_19,"[{'actorID': 'actor_38', 'characterID': 'char_648'}, {'actorID': 'actor_0', 'characterID': 'char_475'}, {'actorID': 'actor_59', 'characterID': 'char_716'}, {'actorID': 'actor_68', 'characterID': 'char_530'}, {'actorID': 'actor_14', 'characterID': 'char_552'}, {'actorID': 'actor_5', 'characterID': 'char_719'}, {'actorID': 'actor_57', 'characterID': 'char_235'}]","['Drama', 'Romance']"
movie_343,Movie 343 - Organized reciprocal hub,2018,83,8.9,director_27,"[{'actorID': 'actor_59', 'characterID': 'char_78'}, {'actorID': 'actor_36', 'characterID': 'char_426'}, {'actorID': 'actor_68', 'characterID': 'char_30'}, {'actorID': 'actor_6', 'characterID': 'char_560'}, {'actorID': 'actor_42', 'characterID': 'char_669'}, {'actorID': 'actor_27', 'characterID': 'char_339'}, {'actorID': 'actor_63', 'characterID': 'char_719'}]","['Horror', 'Sci-Fi', 'Drama']"
movie_344,Movie 344 - Customer-focused upward-trending framework,2023,165,4.4,director_5,"[{'actorID': 'actor_8', 'characterID': 'char_32'}, {'actorID': 'actor_1', 'characterID': 'char_504'}, {'actorID': 'actor_49', 'characterID': 'char_396'}, {'actorID': 'actor_72', 'characterID': 'char_331'}, {'actorID': 'actor_61', 'characterID': 'char_477'}, {'actorID': 'actor_44', 'characterID': 'char_541'}]","['Documentary', 'Horror']"
movie_345,Movie 345 - Distributed tertiary Graphic Interface,1999,164,9.6,director_29,"[{'actorID': 'actor_15', 'characterID': 'char_287'}, {'actorID': 'actor_43', 'characterID': 'char_724'}]","['Comedy', 'Horror', 'Sci-Fi']"
movie_346,Movie 346 - Up-sized multi-tasking function,2013,137,4.3,director_9,"[{'actorID': 'actor_69', 'characterID': 'char_64'}, {'actorID': 'actor_40', 'characterID': 'char_33'}, {'actorID': 'actor_58', 'characterID': 'char_345'}, {'actorID': 'actor_67', 'characterID': 'char_70'}]",['Horror']
movie_347,Movie 347 - Customizable content-based architecture,2013,143,9.5,director_23,"[{'actorID': 'actor_68', 'characterID': 'char_230'}, {'actorID': 'actor_71', 'characterID': 'char_480'}, {'actorID': 'actor_52', 'characterID': 'char_502'}]","['Sci-Fi', 'Drama']"
movie_348,Movie 348 - Devolved 24/7 paradigm,1987,113,5.8,director_14,"[{'actorID': 'actor_52', 'characterID': 'char_174'}, {'actorID': 'actor_34', 'characterID': 'char_3'}, {'actorID': 'actor_70', 'characterID': 'char_398'}, {'actorID': 'actor_9', 'characterID': 'char_680'}, {'actorID': 'actor_26', 'characterID': 'char_272'}]",['Thriller']
movie_349,Movie 349 - Universal encompassing core,2000,108,5.4,director_20,"[{'actorID': 'actor_24', 'characterID': 'char_501'}, {'actorID': 'actor_53', 'characterID': 'char_701'}, {'actorID': 'actor_65', 'characterID': 'char_211'}, {'actorID': 'actor_37', 'characterID': 'char_423'}, {'actorID': 'actor_42', 'characterID': 'char_288'}, {'actorID': 'actor_6', 'characterID': 'char_66'}, {'actorID': 'actor_33', 'characterID': 'char_366'}]",['Horror']
movie_350,Movie 350 - Innovative multi-state middleware,1982,172,4.4,director_26,"[{'actorID': 'actor_4', 'characterID': 'char_26'}, {'actorID': 'actor_59', 'characterID': 'char_658'}, {'actorID': 'actor_40', 'characterID': 'char_721'}, {'actorID': 'actor_64', 'characterID': 'char_541'}, {'actorID': 'actor_33', 'characterID': 'char_520'}, {'actorID': 'actor_60', 'characterID': 'char_40'}, {'actorID': 'actor_70', 'characterID': 'char_611'}]","['Documentary', 'Romance']"
movie_351,Movie 351 - Innovative contextually-based array,2011,95,5.3,director_17,"[{'actorID': 'actor_23', 'characterID': 'char_264'}, {'actorID': 'actor_22', 'characterID': 'char_211'}, {'actorID': 'actor_7', 'characterID': 'char_66'}]",['Drama']
movie_352,Movie 352 - Optimized incremental concept,1991,112,7.4,director_34,"[{'actorID': 'actor_52', 'characterID': 'char_537'}, {'actorID': 'actor_16', 'characterID': 'char_694'}, {'actorID': 'actor_2', 'characterID': 'char_54'}, {'actorID': 'actor_74', 'characterID': 'char_346'}, {'actorID': 'actor_7', 'characterID': 'char_674'}, {'actorID': 'actor_35', 'characterID': 'char_466'}, {'actorID': 'actor_47', 'characterID': 'char_443'}]",['Thriller']
movie_353,Movie 353 - Synergistic object-oriented monitoring,2000,104,7.8,director_12,"[{'actorID': 'actor_65', 'characterID': 'char_252'}, {'actorID': 'actor_24', 'characterID': 'char_95'}, {'actorID': 'actor_39', 'characterID': 'char_641'}, {'actorID': 'actor_44', 'characterID': 'char_363'}]",['Horror']
movie_354,Movie 354 - Team-oriented intangible hierarchy,2019,152,5.9,director_5,"[{'actorID': 'actor_63', 'characterID': 'char_308'}, {'actorID': 'actor_40', 'characterID': 'char_503'}, {'actorID': 'actor_4', 'characterID': 'char_49'}, {'actorID': 'actor_3', 'characterID': 'char_90'}]",['Comedy']
movie_355,Movie 355 - Cloned asynchronous customer loyalty,1987,177,7.0,director_16,"[{'actorID': 'actor_47', 'characterID': 'char_106'}, {'actorID': 'actor_55', 'characterID': 'char_614'}, {'actorID': 'actor_0', 'characterID': 'char_664'}, {'actorID': 'actor_6', 'characterID': 'char_17'}, {'actorID': 'actor_42', 'characterID': 'char_2'}, {'actorID': 'actor_14', 'characterID': 'char_661'}]","['Sci-Fi', 'Horror']"
movie_356,Movie 356 - Public-key 24/7 approach,2014,162,5.0,director_20,"[{'actorID': 'actor_41', 'characterID': 'char_230'}, {'actorID': 'actor_72', 'characterID': 'char_322'}, {'actorID': 'actor_62', 'characterID': 'char_162'}, {'actorID': 'actor_8', 'characterID': 'char_276'}, {'actorID': 'actor_36', 'characterID': 'char_642'}]","['Documentary', 'Horror']"
movie_357,Movie 357 - Devolved exuding pricing structure,1997,90,7.1,director_2,"[{'actorID': 'actor_21', 'characterID': 'char_315'}, {'actorID': 'actor_42', 'characterID': 'char_155'}, {'actorID': 'actor_73', 'characterID': 'char_335'}]","['Action', 'Romance', 'Thriller']"
movie_358,Movie 358 - Re-contextualized zero tolerance functionalities,1987,104,6.4,director_1,"[{'actorID': 'actor_13', 'characterID': 'char_91'}, {'actorID': 'actor_42', 'characterID': 'char_643'}, {'actorID': 'actor_47', 'characterID': 'char_177'}, {'actorID': 'actor_29', 'characterID': 'char_148'}]",['Documentary']
movie_359,Movie 359 - Organized neutral functionalities,2006,101,7.2,director_19,"[{'actorID': 'actor_44', 'characterID': 'char_163'}, {'actorID': 'actor_10', 'characterID': 'char_169'}, {'actorID': 'actor_25', 'characterID': 'char_173'}, {'actorID': 'actor_51', 'characterID': 'char_161'}, {'actorID': 'actor_36', 'characterID': 'char_356'}]","['Thriller', 'Action', 'Sci-Fi']"
movie_360,Movie 360 - Persevering incremental solution,1995,147,5.4,director_3,"[{'actorID': 'actor_34', 'characterID': 'char_515'}, {'actorID': 'actor_57', 'characterID': 'char_663'}, {'actorID': 'actor_28', 'characterID': 'char_350'}]","['Thriller', 'Comedy', 'Horror']"
movie_361,Movie 361 - Ameliorated bifurcated middleware,1994,176,8.0,director_21,"[{'actorID': 'actor_23', 'characterID': 'char_180'}, {'actorID': 'actor_11', 'characterID': 'char_596'}, {'actorID': 'actor_6', 'characterID': 'char_329'}, {'actorID': 'actor_34', 'characterID': 'char_50'}, {'actorID': 'actor_0', 'characterID': 'char_441'}, {'actorID': 'actor_8', 'characterID': 'char_298'}]","['Sci-Fi', 'Documentary', 'Action']"
movie_362,Movie 362 - Synergized radical encoding,2018,84,6.8,director_15,"[{'actorID': 'actor_30', 'characterID': 'char_160'}, {'actorID': 'actor_41', 'characterID': 'char_499'}]","['Thriller', 'Action']"
movie_363,Movie 363 - Operative discrete process improvement,1999,137,7.4,director_7,"[{'actorID': 'actor_71', 'characterID': 'char_506'}, {'actorID': 'actor_68', 'characterID': 'char_683'}, {'actorID': 'actor_45', 'characterID': 'char_40'}, {'actorID': 'actor_16', 'characterID': 'char_1'}]","['Horror', 'Thriller']"
movie_364,Movie 364 - Streamlined regional process improvement,1991,137,8.7,director_10,"[{'actorID': 'actor_67', 'characterID': 'char_604'}, {'actorID': 'actor_39', 'characterID': 'char_199'}, {'actorID': 'actor_35', 'characterID': 'char_600'}, {'actorID': 'actor_73', 'characterID': 'char_109'}, {'actorID': 'actor_6', 'characterID': 'char_91'}]","['Sci-Fi', 'Thriller', 'Documentary']"
movie_365,Movie 365 - Distributed bottom-line middleware,1996,116,9.3,director_14,"[{'actorID': 'actor_46', 'characterID': 'char_423'}, {'actorID': 'actor_44', 'characterID': 'char_538'}, {'actorID': 'actor_68', 'characterID': 'char_91'}, {'actorID': 'actor_48', 'characterID': 'char_104'}, {'actorID': 'actor_24', 'characterID': 'char_400'}]","['Sci-Fi', 'Drama']"
movie_366,Movie 366 - Extended secondary function,2003,89,5.4,director_27,"[{'actorID': 'actor_71', 'characterID': 'char_608'}, {'actorID': 'actor_29', 'characterID': 'char_479'}, {'actorID': 'actor_57', 'characterID': 'char_718'}, {'actorID': 'actor_53', 'characterID': 'char_291'}, {'actorID': 'actor_32', 'characterID': 'char_250'}, {'actorID': 'actor_50', 'characterID': 'char_112'}, {'actorID': 'actor_67', 'characterID': 'char_365'}]","['Action', 'Horror']"
movie_367,Movie 367 - Balanced exuding open system,2008,136,7.7,director_16,"[{'actorID': 'actor_41', 'characterID': 'char_636'}, {'actorID': 'actor_43', 'characterID': 'char_594'}]","['Action', 'Comedy', 'Drama']"
movie_368,Movie 368 - Fully-configurable client-server database,1987,156,5.5,director_26,"[{'actorID': 'actor_40', 'characterID': 'char_252'}, {'actorID': 'actor_24', 'characterID': 'char_157'}, {'actorID': 'actor_43', 'characterID': 'char_90'}, {'actorID': 'actor_0', 'characterID': 'char_622'}, {'actorID': 'actor_74', 'characterID': 'char_373'}, {'actorID': 'actor_2', 'characterID': 'char_535'}, {'actorID': 'actor_39', 'characterID': 'char_129'}]","['Drama', 'Sci-Fi', 'Comedy']"
movie_369,Movie 369 - Vision-oriented context-sensitive contingency,1998,149,4.0,director_23,"[{'actorID': 'actor_27', 'characterID': 'char_476'}, {'actorID': 'actor_57', 'characterID': 'char_528'}, {'actorID': 'actor_47', 'characterID': 'char_462'}]",['Romance']
movie_370,Movie 370 - Universal interactive toolset,2018,155,5.3,director_1,"[{'actorID': 'actor_64', 'characterID': 'char_327'}, {'actorID': 'actor_21', 'characterID': 'char_180'}, {'actorID': 'actor_51', 'characterID': 'char_723'}, {'actorID': 'actor_25', 'characterID': 'char_93'}, {'actorID': 'actor_11', 'characterID': 'char_9'}]","['Romance', 'Sci-Fi']"
movie_371,Movie 371 - Quality-focused tertiary info-mediaries,2015,87,5.5,director_18,"[{'actorID': 'actor_23', 'characterID': 'char_749'}, {'actorID': 'actor_64', 'characterID': 'char_272'}, {'actorID': 'actor_46', 'characterID': 'char_407'}, {'actorID': 'actor_38', 'characterID': 'char_370'}, {'actorID': 'actor_2', 'characterID': 'char_578'}, {'actorID': 'actor_73', 'characterID': 'char_574'}]","['Drama', 'Romance', 'Sci-Fi']"
movie_372,Movie 372 - Horizontal background neural-net,2014,97,4.8,director_29,"[{'actorID': 'actor_25', 'characterID': 'char_74'}, {'actorID': 'actor_7', 'characterID': 'char_509'}, {'actorID': 'actor_67', 'characterID': 'char_143'}]","['Action', 'Drama', 'Romance']"
movie_373,Movie 373 - Horizontal multimedia solution,2001,156,9.8,director_13,"[{'actorID': 'actor_56', 'characterID': 'char_704'}, {'actorID': 'actor_68', 'characterID': 'char_675'}, {'actorID': 'actor_20', 'characterID': 'char_164'}, {'actorID': 'actor_67', 'characterID': 'char_744'}, {'actorID': 'actor_72', 'characterID': 'char_570'}, {'actorID': 'actor_21', 'characterID': 'char_184'}, {'actorID': 'actor_18', 'characterID': 'char_80'}]","['Romance', 'Documentary', 'Action']"
movie_374,Movie 374 - Advanced client-server standardization,1997,115,6.4,director_34,"[{'actorID': 'actor_4', 'characterID': 'char_552'}, {'actorID': 'actor_37', 'characterID': 'char_586'}, {'actorID': 'actor_20', 'characterID': 'char_415'}, {'actorID': 'actor_53', 'characterID': 'char_83'}, {'actorID': 'actor_18', 'characterID': 'char_259'}, {'actorID': 'actor_62', 'characterID': 'char_553'}, {'actorID': 'actor_72', 'characterID': 'char_250'}]","['Drama', 'Action', 'Thriller']"
movie_375,Movie 375 - De-engineered asynchronous access,1983,134,8.6,director_29,"[{'actorID': 'actor_74', 'characterID': 'char_318'}, {'actorID': 'actor_31', 'characterID': 'char_174'}]","['Sci-Fi', 'Horror']"
movie_376,Movie 376 - Devolved 5thgeneration knowledgebase,2016,117,7.5,director_31,"[{'actorID': 'actor_19', 'characterID': 'char_271'}, {'actorID': 'actor_23', 'characterID': 'char_106'}, {'actorID': 'actor_25', 'characterID': 'char_175'}, {'actorID': 'actor_28', 'characterID': 'char_242'}, {'actorID': 'actor_70', 'characterID': 'char_91'}]",['Sci-Fi']
movie_377,Movie 377 - Assimilated homogeneous pricing structure,1984,82,9.1,director_34,"[{'actorID': 'actor_56', 'characterID': 'char_61'}, {'actorID': 'actor_24', 'characterID': 'char_183'}, {'actorID': 'actor_71', 'characterID': 'char_316'}]",['Documentary']
movie_378,Movie 378 - Polarized zero-defect leverage,1998,131,4.4,director_14,"[{'actorID': 'actor_49', 'characterID': 'char_311'}, {'actorID': 'actor_36', 'characterID': 'char_33'}, {'actorID': 'actor_16', 'characterID': 'char_242'}, {'actorID': 'actor_68', 'characterID': 'char_159'}, {'actorID': 'actor_14', 'characterID': 'char_685'}, {'actorID': 'actor_6', 'characterID': 'char_681'}]","['Horror', 'Documentary', 'Drama']"
movie_379,Movie 379 - Assimilated empowering knowledgebase,2007,171,8.1,director_12,"[{'actorID': 'actor_44', 'characterID': 'char_738'}, {'actorID': 'actor_9', 'characterID': 'char_343'}]","['Romance', 'Action']"
movie_380,Movie 380 - Reactive fault-tolerant attitude,2000,175,5.0,director_14,"[{'actorID': 'actor_7', 'characterID': 'char_72'}, {'actorID': 'actor_70', 'characterID': 'char_35'}, {'actorID': 'actor_59', 'characterID': 'char_82'}, {'actorID': 'actor_17', 'characterID': 'char_68'}, {'actorID': 'actor_69', 'characterID': 'char_294'}, {'actorID': 'actor_45', 'characterID': 'char_649'}]",['Horror']
movie_381,Movie 381 - Profit-focused solution-oriented adapter,2014,122,8.0,director_7,"[{'actorID': 'actor_5', 'characterID': 'char_621'}, {'actorID': 'actor_50', 'characterID': 'char_100'}, {'actorID': 'actor_58', 'characterID': 'char_347'}]",['Sci-Fi']
movie_382,Movie 382 - Profit-focused human-resource challenge,1998,81,5.9,director_6,"[{'actorID': 'actor_0', 'characterID': 'char_189'}, {'actorID': 'actor_4', 'characterID': 'char_573'}, {'actorID': 'actor_33', 'characterID': 'char_360'}, {'actorID': 'actor_34', 'characterID': 'char_248'}, {'actorID': 'actor_32', 'characterID': 'char_374'}, {'actorID': 'actor_35', 'characterID': 'char_236'}, {'actorID': 'actor_48', 'characterID': 'char_545'}]",['Thriller']
movie_383,Movie 383 - Phased asynchronous definition,2014,168,4.9,director_20,"[{'actorID': 'actor_38', 'characterID': 'char_702'}, {'actorID': 'actor_13', 'characterID': 'char_390'}, {'actorID': 'actor_14', 'characterID': 'char_177'}, {'actorID': 'actor_15', 'characterID': 'char_396'}, {'actorID': 'actor_10', 'characterID': 'char_488'}]","['Horror', 'Drama']"
movie_384,Movie 384 - Seamless didactic installation,1997,92,4.5,director_5,"[{'actorID': 'actor_57', 'characterID': 'char_381'}, {'actorID': 'actor_72', 'characterID': 'char_156'}, {'actorID': 'actor_8', 'characterID': 'char_188'}, {'actorID': 'actor_49', 'characterID': 'char_689'}, {'actorID': 'actor_65', 'characterID': 'char_73'}, {'actorID': 'actor_51', 'characterID': 'char_587'}]",['Horror']
movie_385,Movie 385 - Exclusive multi-tasking conglomeration,2004,171,9.6,director_32,"[{'actorID': 'actor_0', 'characterID': 'char_222'}, {'actorID': 'actor_50', 'characterID': 'char_706'}, {'actorID': 'actor_20', 'characterID': 'char_17'}, {'actorID': 'actor_6', 'characterID': 'char_623'}, {'actorID': 'actor_5', 'characterID': 'char_46'}]","['Romance', 'Action', 'Thriller']"
movie_386,Movie 386 - Adaptive local leverage,2004,177,9.3,director_19,"[{'actorID': 'actor_40', 'characterID': 'char_407'}, {'actorID': 'actor_3', 'characterID': 'char_477'}, {'actorID': 'actor_6', 'characterID': 'char_358'}, {'actorID': 'actor_7', 'characterID': 'char_118'}, {'actorID': 'actor_74', 'characterID': 'char_674'}, {'actorID': 'actor_55', 'characterID': 'char_365'}]","['Documentary', 'Thriller', 'Action']"
