market_id,name,sector,region_id,currency_code,five_year_growth_projection,risk_rating,data_source_references
M-acf6e18c,"TRA_Garcia, Pe",TRANSMISSION_DISTRIBUTION,R-51e4f983,USD,4.67,9.95,['Source_receive']
M-ae720d09,OIL_Murphy-Dic,OIL_GAS,R-18e644f1,EUR,8.2,6.29,['Source_relate']
M-2a426125,"OIL_Meyer, Ray",OIL_GAS,R-baaa9f0f,AUD,6.51,2.49,['Source_soon']
M-02c7c3bb,OIL_Murphy LLC,OIL_GAS,R-304a4c7f,EUR,8.15,6.13,['Source_recently']
M-ac53985a,TRA_Riley Inc,TRANSMISSION_DISTRIBUTION,R-2f5c2e6f,AUD,2.1,9.81,['Source_small']
M-a6507336,TRA_Welch-Baue,TRANSMISSION_DISTRIBUTION,R-c991cd95,GBP,9.55,5.63,['Source_court']
M-aaf22a43,OIL_Thomas Inc,OIL_GAS,R-99c0f1da,USD,1.79,7.75,['Source_thing']
M-f3dda827,OIL_Martin LLC,OIL_GAS,R-a6e06acd,GBP,8.74,2.14,['Source_activity']
M-9906b6ea,"TRA_Castillo, ",TRANSMISSION_DISTRIBUTION,R-4c158191,EUR,7.26,8.46,['Source_true']
M-5d40b0db,"OIL_Sullivan, ",OIL_GAS,R-ffd4b46a,CAD,5.15,6.2,['Source_everyone']
M-c6287e07,"OIL_Gonzales, ",OIL_GAS,R-7ac78dfb,CAD,4.79,6.7,['Source_my']
M-7d7f82c1,OIL_Rogers-Sta,OIL_GAS,R-25a993e1,CAD,5.4,3.5,['Source_especially']
M-6e59bd27,OIL_Roman-Free,OIL_GAS,R-dbd85730,CAD,9.53,3.95,['Source_often']
M-5937110c,OIL_Alvarado-B,OIL_GAS,R-f89e15ab,USD,7.44,5.13,['Source_guess']
M-26f48931,"OIL_Baker, Cas",OIL_GAS,R-a0f60a59,USD,8.06,4.58,['Source_agree']
M-d75baa23,"TRA_Martinez, ",TRANSMISSION_DISTRIBUTION,R-37c6f34a,EUR,5.2,3.91,['Source_bring']
M-a08cf441,TRA_Pierce LLC,TRANSMISSION_DISTRIBUTION,R-9faec0c2,AUD,1.74,8.67,['Source_card']
M-a5f33221,TRA_Parker-Gra,TRANSMISSION_DISTRIBUTION,R-e72ff563,USD,0.94,6.64,['Source_yard']
M-8c016b44,TRA_Burch PLC,TRANSMISSION_DISTRIBUTION,R-6539e69c,USD,9.33,2.42,['Source_court']
M-3dd0e62c,TRA_Wilkins-Bl,TRANSMISSION_DISTRIBUTION,R-5cc82d29,CAD,2.42,7.2,['Source_much']
M-7c70bae2,OIL_Thomas Ltd,OIL_GAS,R-09ac51d0,GBP,2.01,9.39,['Source_doctor']
M-84dda1da,TRA_Gonzalez L,TRANSMISSION_DISTRIBUTION,R-f6f8753f,GBP,2.88,4.35,['Source_health']
M-c3d06550,"OIL_Burke, Her",OIL_GAS,R-204604a6,USD,4.27,3.75,['Source_network']
M-18ed8f1d,OIL_Mcbride LL,OIL_GAS,R-4ac53bb0,CAD,6.73,7.33,['Source_notice']
M-0721df4a,TRA_Steele PLC,TRANSMISSION_DISTRIBUTION,R-a49a1045,USD,1.76,3.04,['Source_compare']
M-4a9477d0,TRA_Moore-Beck,TRANSMISSION_DISTRIBUTION,R-eeb207b4,USD,7.11,8.35,['Source_prove']
M-b7cc4246,"TRA_Trevino, P",TRANSMISSION_DISTRIBUTION,R-dde34ffe,EUR,5.04,3.06,['Source_sense']
M-1d3c367a,OIL_Fernandez ,OIL_GAS,R-ef8dbee4,USD,1.48,4.31,['Source_language']
M-57e53b5a,TRA_Ramirez Gr,TRANSMISSION_DISTRIBUTION,R-3f3c5eeb,EUR,6.59,7.09,['Source_fine']
M-58831473,TRA_Santana-St,TRANSMISSION_DISTRIBUTION,R-9fc778d0,USD,6.3,2.48,['Source_wall']
M-43a4577e,OIL_Mcdonald-T,OIL_GAS,R-baaa9f0f,EUR,9.24,6.54,['Source_writer']
M-a289c520,OIL_Smith-King,OIL_GAS,R-968747fc,USD,9.02,2.26,['Source_only']
M-04905d41,"TRA_Collins, L",TRANSMISSION_DISTRIBUTION,R-26367c65,CAD,3.84,4.86,['Source_audience']
M-1d7a7c89,TRA_Fischer an,TRANSMISSION_DISTRIBUTION,R-94f55684,GBP,6.62,3.23,['Source_charge']
M-0ce42d1f,OIL_Carson-Dur,OIL_GAS,R-85abbd4a,AUD,3.21,9.47,['Source_surface']
M-f4b75c92,OIL_Myers and ,OIL_GAS,R-6a652975,GBP,2.45,6.46,['Source_race']
M-ad0a252f,OIL_Myers-Lee,OIL_GAS,R-e0d950fe,GBP,6.64,8.05,['Source_they']
M-97f9aa78,OIL_Jones-Rich,OIL_GAS,R-0b5a3846,CAD,4.17,3.17,['Source_fact']
M-ab6e0147,TRA_Stafford I,TRANSMISSION_DISTRIBUTION,R-8ba7298d,AUD,8.94,1.11,['Source_she']
M-d39ff951,"OIL_Willis, Ch",OIL_GAS,R-63aafce7,EUR,4.17,8.55,['Source_change']
M-20f2be60,"TRA_Hill, Murp",TRANSMISSION_DISTRIBUTION,R-156b61bd,EUR,7.75,9.59,['Source_near']
M-6bdc30f8,TRA_Warren-Ing,TRANSMISSION_DISTRIBUTION,R-cff6df7d,AUD,1.14,3.36,['Source_piece']
M-03c60628,OIL_Hall-Gonza,OIL_GAS,R-39c88911,CAD,5.31,6.66,['Source_term']
M-bda85eea,OIL_Weaver PLC,OIL_GAS,R-2f557610,CAD,7.17,1.74,['Source_look']
M-8dcf1dc8,TRA_Jones Ltd,TRANSMISSION_DISTRIBUTION,R-05fd9ecd,EUR,3.14,3.79,['Source_growth']
M-08e3fc42,OIL_Herring-Wi,OIL_GAS,R-5c1455dd,EUR,5.6,4.52,['Source_this']
M-f09ec742,OIL_Rodriguez-,OIL_GAS,R-4daf18e0,USD,3.45,4.94,['Source_pay']
M-12b1e520,OIL_Walter Ltd,OIL_GAS,R-bd8855dc,USD,2.82,9.32,['Source_tree']
M-e3a58601,TRA_Blake-Walk,TRANSMISSION_DISTRIBUTION,R-3b250403,AUD,1.02,6.99,['Source_board']
M-58eaed01,OIL_Bright PLC,OIL_GAS,R-b1b8f3d1,USD,0.62,2.23,['Source_place']
M-9a18f56e,TRA_Allen-Horn,TRANSMISSION_DISTRIBUTION,R-a56fa919,GBP,5.47,8.05,['Source_miss']
M-f3eeb557,"TRA_Richmond, ",TRANSMISSION_DISTRIBUTION,R-c1d35e13,GBP,1.71,8.03,['Source_treatment']
M-3f39de3b,OIL_Kirby-Ocon,OIL_GAS,R-7ac78dfb,USD,7.83,1.26,['Source_west']
M-3bb92bab,TRA_Bowman-Mur,TRANSMISSION_DISTRIBUTION,R-25e21297,AUD,1.11,7.41,['Source_reflect']
M-22a85f0d,OIL_Bird-Mille,OIL_GAS,R-4e1651f3,CAD,4.82,4.24,['Source_blood']
M-47000cc9,"OIL_Shaffer, S",OIL_GAS,R-37c78b61,EUR,3.99,3.3,['Source_perhaps']
M-038a87bb,OIL_Wade-Garci,OIL_GAS,R-e5c7735b,USD,2.67,5.58,['Source_statement']
M-3d7b0201,"OIL_Freeman, O",OIL_GAS,R-78641362,USD,2.82,5.25,['Source_policy']
M-eb290e36,"OIL_Harrell, C",OIL_GAS,R-73969225,EUR,9.35,8.72,['Source_box']
M-c3a67018,"OIL_Massey, Da",OIL_GAS,R-07ed406b,CAD,2.63,3.23,['Source_beyond']
M-fdffaa44,OIL_Levy and S,OIL_GAS,R-510261c8,GBP,8.35,6.14,['Source_herself']
M-ffa06671,"TRA_Chambers, ",TRANSMISSION_DISTRIBUTION,R-8300a661,USD,2.2,8.24,['Source_indeed']
M-d358bbb6,"OIL_Garner, Re",OIL_GAS,R-bbebff2b,USD,8.83,8.79,['Source_together']
M-2f459895,OIL_Berry-Mill,OIL_GAS,R-47d2ccba,GBP,1.32,5.11,['Source_yard']
M-04e7cf5e,TRA_Li-Fuller,TRANSMISSION_DISTRIBUTION,R-1563ca27,AUD,7.95,7.66,['Source_star']
M-240617a6,TRA_Caldwell-J,TRANSMISSION_DISTRIBUTION,R-abb2ea43,AUD,9.73,9.98,['Source_our']
M-a53f31f0,TRA_Johnson LL,TRANSMISSION_DISTRIBUTION,R-18e644f1,AUD,7.72,3.21,['Source_bit']
M-8a00bfa7,OIL_Knapp-Pham,OIL_GAS,R-680f6311,USD,2.71,4.12,['Source_shoulder']
M-6f48596d,OIL_Atkinson-K,OIL_GAS,R-a16fdac9,USD,9.53,1.01,['Source_tell']
M-1920312c,"TRA_Cooper, Be",TRANSMISSION_DISTRIBUTION,R-b1b8f3d1,GBP,1.49,5.77,['Source_like']
M-68d1a130,TRA_Nguyen Ltd,TRANSMISSION_DISTRIBUTION,R-649f8cae,USD,9.74,2.28,['Source_prove']
M-14191145,TRA_Mack-Marti,TRANSMISSION_DISTRIBUTION,R-e38eca2f,EUR,9.02,5.68,['Source_open']
M-e4288542,"OIL_Wong, Yang",OIL_GAS,R-d639c88c,CAD,9.76,1.76,['Source_statement']
M-64620b87,TRA_Kirk Inc,TRANSMISSION_DISTRIBUTION,R-b45d339d,CAD,1.21,6.11,['Source_goal']
M-0f1b899a,OIL_Jensen-Sin,OIL_GAS,R-32492e88,EUR,2.75,3.35,['Source_think']
M-7453c7e0,OIL_Stewart LL,OIL_GAS,R-ce28b50c,CAD,7.16,7.62,['Source_blood']
M-543c9564,"TRA_Davis, Sul",TRANSMISSION_DISTRIBUTION,R-1953cdb6,EUR,1.21,2.82,['Source_purpose']
M-d7edca3c,OIL_Sherman an,OIL_GAS,R-e02709ca,USD,1.98,2.48,['Source_evidence']
M-b898b8f4,TRA_Washington,TRANSMISSION_DISTRIBUTION,R-6eec3a2f,USD,5.59,9.68,['Source_high']
M-ef57d20f,TRA_Chung LLC,TRANSMISSION_DISTRIBUTION,R-56828cfd,CAD,3.02,2.08,['Source_admit']
M-e1964b27,OIL_Lopez LLC,OIL_GAS,R-5f667e26,GBP,8.35,7.27,['Source_when']
M-a2670050,"TRA_Graves, Ca",TRANSMISSION_DISTRIBUTION,R-944c019e,GBP,1.91,7.4,['Source_nothing']
M-7f4b174c,TRA_Sanders Lt,TRANSMISSION_DISTRIBUTION,R-37c6f34a,AUD,0.97,3.69,['Source_bag']
M-c74464d4,OIL_Davis Ltd,OIL_GAS,R-eff29172,USD,9.54,8.69,['Source_piece']
M-1304ff6a,"OIL_Sullivan, ",OIL_GAS,R-4a1509a6,EUR,1.4,1.92,['Source_no']
M-fda5899b,TRA_Sanders-Mo,TRANSMISSION_DISTRIBUTION,R-0b5a3846,USD,1.09,8.03,['Source_body']
M-2ed8a9da,"TRA_Olsen, Cla",TRANSMISSION_DISTRIBUTION,R-81cd47bb,CAD,4.04,6.67,['Source_over']
M-0e3f6d3b,TRA_Nguyen and,TRANSMISSION_DISTRIBUTION,R-f70e0b68,AUD,2.96,8.31,['Source_level']
M-7ec428e2,OIL_Sanchez an,OIL_GAS,R-198e9e79,EUR,9.07,4.99,['Source_region']
M-7042f08a,TRA_Johnson-Wa,TRANSMISSION_DISTRIBUTION,R-dfe7f875,GBP,1.66,9.48,['Source_run']
M-e0e99f4d,TRA_Sanchez an,TRANSMISSION_DISTRIBUTION,R-4c26e26c,AUD,4.61,7.52,['Source_less']
M-aaf2e5d6,"TRA_Cain, Thom",TRANSMISSION_DISTRIBUTION,R-c566acdb,CAD,2.14,2.93,['Source_against']
M-cd4e46eb,"TRA_Webb, Gonz",TRANSMISSION_DISTRIBUTION,R-33e53993,CAD,8.89,1.31,['Source_out']
M-e788e1c2,OIL_Gutierrez ,OIL_GAS,R-20a4999f,GBP,5.24,8.95,['Source_partner']
M-8ff82434,TRA_Burton-One,TRANSMISSION_DISTRIBUTION,R-0cb43b16,GBP,4.14,4.77,['Source_impact']
M-28e48497,"OIL_Green, Rob",OIL_GAS,R-9a82c577,AUD,2.87,9.95,['Source_suddenly']
M-a3f1da27,OIL_Reynolds-D,OIL_GAS,R-d042e617,CAD,7.93,4.23,['Source_wish']
M-04cd87ce,OIL_Flores LLC,OIL_GAS,R-af7bfc42,GBP,9.17,5.52,['Source_ball']
M-0f5baee8,"TRA_Taylor, He",TRANSMISSION_DISTRIBUTION,R-a573ef8c,USD,3.53,2.97,['Source_employee']
M-a7cf8760,"OIL_Riley, Dav",OIL_GAS,R-86e6cec5,GBP,1.06,9.92,['Source_movement']
M-db9e48f9,"TRA_Alvarez, E",TRANSMISSION_DISTRIBUTION,R-2e545fcf,AUD,10.0,9.77,['Source_PM']
M-4f3c6299,TRA_Cortez Ltd,TRANSMISSION_DISTRIBUTION,R-b1339728,EUR,3.03,8.35,['Source_science']
M-741af805,"OIL_Bray, Nich",OIL_GAS,R-89f8ed0d,EUR,5.97,9.84,['Source_exist']
M-3e9b34bd,"TRA_Copeland, ",TRANSMISSION_DISTRIBUTION,R-a573ef8c,EUR,2.17,6.33,['Source_perhaps']
M-b97b5b3e,OIL_Brown-Forb,OIL_GAS,R-84c9f11a,GBP,9.18,1.25,['Source_age']
M-379519be,"TRA_West, Sant",TRANSMISSION_DISTRIBUTION,R-d639c88c,AUD,5.85,6.07,['Source_me']
M-5ababbab,"OIL_Hernandez,",OIL_GAS,R-661c563b,CAD,5.65,2.58,['Source_serve']
M-6582f570,TRA_Hudson-Val,TRANSMISSION_DISTRIBUTION,R-7c9effa6,EUR,6.22,1.18,['Source_should']
M-b87d2832,TRA_Reeves Gro,TRANSMISSION_DISTRIBUTION,R-1537d968,AUD,2.41,2.17,['Source_lawyer']
M-ced677c6,"TRA_Duran, And",TRANSMISSION_DISTRIBUTION,R-a52b7d66,GBP,1.07,2.33,['Source_recently']
M-940fbe43,OIL_Collins-Te,OIL_GAS,R-6630b857,USD,8.54,8.75,['Source_fly']
M-d84c9793,TRA_Hall-Linds,TRANSMISSION_DISTRIBUTION,R-e67de905,CAD,6.07,4.03,['Source_movie']
M-2b27b320,TRA_Thomas-Rya,TRANSMISSION_DISTRIBUTION,R-f0956139,EUR,7.46,4.93,['Source_responsibility']
M-10eefba0,"OIL_Edwards, S",OIL_GAS,R-015ccf53,GBP,2.15,9.72,['Source_seem']
M-a8d930ce,OIL_Matthews-H,OIL_GAS,R-4f9e6773,AUD,7.98,3.01,['Source_avoid']
M-097b1e60,"OIL_Brown, Gut",OIL_GAS,R-0fa3510c,CAD,3.41,7.2,['Source_day']
M-67661835,TRA_Petty and ,TRANSMISSION_DISTRIBUTION,R-f4c5b4ee,USD,9.51,9.54,['Source_thing']
M-5f8cebcb,OIL_Johnson Gr,OIL_GAS,R-f07e3060,AUD,0.81,6.42,['Source_shoulder']
M-9c25f38f,OIL_Rivera Inc,OIL_GAS,R-7d2841b0,AUD,2.6,6.09,['Source_young']
M-f1871984,TRA_Berry-Rush,TRANSMISSION_DISTRIBUTION,R-bc395143,GBP,7.58,3.14,['Source_impact']
M-c3935c3e,TRA_James-Well,TRANSMISSION_DISTRIBUTION,R-076162ca,USD,8.31,7.03,['Source_throw']
M-d779af5c,OIL_White-Coll,OIL_GAS,R-8dfa8b30,CAD,0.61,2.89,['Source_cost']
M-a3b92c0f,"TRA_Jordan, Ki",TRANSMISSION_DISTRIBUTION,R-d86eedb2,GBP,7.98,7.48,['Source_ever']
M-7fc40300,TRA_Gonzalez-B,TRANSMISSION_DISTRIBUTION,R-edb6a5df,CAD,9.71,8.96,['Source_radio']
M-490137af,"OIL_Miller, Ha",OIL_GAS,R-70648b50,GBP,5.69,1.91,['Source_even']
M-55733e39,OIL_Suarez Inc,OIL_GAS,R-0cb43b16,AUD,6.68,7.18,['Source_onto']
M-579d4521,TRA_Fleming In,TRANSMISSION_DISTRIBUTION,R-3ae39359,USD,3.3,3.87,['Source_concern']
M-79d2a8a1,TRA_Stuart PLC,TRANSMISSION_DISTRIBUTION,R-55a04bf0,GBP,2.12,4.38,['Source_actually']
M-dad1e07e,TRA_Murphy LLC,TRANSMISSION_DISTRIBUTION,R-a8883c6a,USD,3.71,9.87,['Source_ahead']
M-1171164e,"TRA_Elliott, V",TRANSMISSION_DISTRIBUTION,R-cd4a206a,USD,4.6,6.88,['Source_current']
M-a9b24c6d,"OIL_Oliver, Wh",OIL_GAS,R-4381dbe0,EUR,1.01,3.98,['Source_hair']
M-ca04cb73,TRA_Wiggins an,TRANSMISSION_DISTRIBUTION,R-fae21353,AUD,7.36,7.57,['Source_plan']
M-0cc7c98a,OIL_Berry-Vanc,OIL_GAS,R-e804f9bf,GBP,2.76,1.45,['Source_seat']
M-1da89a79,TRA_Romero Gro,TRANSMISSION_DISTRIBUTION,R-1b6f81ee,CAD,1.96,4.25,['Source_allow']
M-edc5bbfb,"TRA_Williams, ",TRANSMISSION_DISTRIBUTION,R-67f4c998,AUD,5.06,1.87,['Source_yeah']
M-898a1b0f,TRA_Aguirre LL,TRANSMISSION_DISTRIBUTION,R-0dca526f,GBP,9.78,5.26,['Source_worry']
M-651824b9,TRA_Rodriguez-,TRANSMISSION_DISTRIBUTION,R-3b250403,CAD,4.97,9.05,['Source_performance']
M-14844702,"TRA_Jackson, G",TRANSMISSION_DISTRIBUTION,R-e804f9bf,AUD,4.18,4.34,['Source_clear']
M-0c03aff1,"TRA_Mora, Pace",TRANSMISSION_DISTRIBUTION,R-a865277b,CAD,0.92,4.96,['Source_official']
M-267d6145,TRA_Bowers-Ray,TRANSMISSION_DISTRIBUTION,R-a0aa2eaf,GBP,5.86,2.36,['Source_relate']
M-284611fa,"OIL_Jones, San",OIL_GAS,R-b279b860,USD,6.85,8.27,['Source_television']
M-30f4ba28,OIL_Lopez-Powe,OIL_GAS,R-ff82c8b7,AUD,2.66,1.55,['Source_help']
M-80634a4c,OIL_Rangel Gro,OIL_GAS,R-8c47b3b4,CAD,9.67,7.18,['Source_talk']
M-3fffec7f,"TRA_Zimmerman,",TRANSMISSION_DISTRIBUTION,R-dbd85730,EUR,5.02,1.71,['Source_nature']
M-6916877e,OIL_Alvarado L,OIL_GAS,R-6906cf00,USD,5.27,9.1,['Source_which']
M-fbb2cc80,"TRA_Hart, Park",TRANSMISSION_DISTRIBUTION,R-82028a47,AUD,1.9,9.54,['Source_sometimes']
M-08534495,"TRA_Day, Campb",TRANSMISSION_DISTRIBUTION,R-6d11c6c3,EUR,9.74,8.28,['Source_source']
M-b4f90c2b,TRA_Carter Ltd,TRANSMISSION_DISTRIBUTION,R-24d2b364,USD,9.89,4.92,['Source_last']
M-67a46c80,OIL_Graham-Mil,OIL_GAS,R-7415d05f,AUD,2.95,9.2,['Source_agent']
M-0c2d4a8c,OIL_Garcia-Hof,OIL_GAS,R-be647de8,USD,4.19,4.58,['Source_poor']
M-6dc3514c,OIL_Torres-Gay,OIL_GAS,R-0d35953a,AUD,4.85,8.86,['Source_spend']
M-934b6aec,OIL_Townsend-H,OIL_GAS,R-15064b56,AUD,5.46,4.78,['Source_news']
M-f62ba8b7,TRA_Lopez Inc,TRANSMISSION_DISTRIBUTION,R-cd567399,AUD,6.09,7.83,['Source_food']
M-e1861117,"TRA_Adkins, Du",TRANSMISSION_DISTRIBUTION,R-b41349f8,USD,5.85,1.91,['Source_former']
M-2c518b86,"OIL_Williams, ",OIL_GAS,R-137e3e34,GBP,8.84,3.38,['Source_image']
M-b30aab2a,TRA_Bell PLC,TRANSMISSION_DISTRIBUTION,R-21ab763d,AUD,4.99,2.55,['Source_area']
M-161bcc1a,"TRA_Russo, Rod",TRANSMISSION_DISTRIBUTION,R-b99f7883,AUD,6.97,4.62,['Source_could']
M-a75e099f,"OIL_Wood, Lyon",OIL_GAS,R-ce1fb94b,GBP,7.06,1.44,['Source_bit']
M-75b30076,OIL_Dodson-Sta,OIL_GAS,R-b0a80fda,GBP,0.69,8.36,['Source_seem']
M-68ff69b5,TRA_Jones-Harr,TRANSMISSION_DISTRIBUTION,R-a34be3f2,CAD,8.65,7.16,['Source_design']
M-a4f501d7,"OIL_Bowman, Sm",OIL_GAS,R-46c55810,EUR,3.35,7.69,['Source_describe']
M-e6808f3a,"OIL_Wilson, Ro",OIL_GAS,R-47d2ccba,GBP,7.42,6.44,['Source_receive']
M-ae777451,TRA_Joyce-Beni,TRANSMISSION_DISTRIBUTION,R-ef8dbee4,EUR,9.18,4.66,['Source_the']
M-c2f8f150,OIL_Watson Gro,OIL_GAS,R-9404f10e,GBP,8.3,5.64,['Source_another']
M-fb859bd5,TRA_Thomas and,TRANSMISSION_DISTRIBUTION,R-96963b34,AUD,4.33,8.02,['Source_pretty']
M-40d9c795,"OIL_Scott, Wee",OIL_GAS,R-e143e3d6,USD,2.15,8.88,['Source_see']
M-e98330ab,"OIL_Collins, B",OIL_GAS,R-376b0f5f,EUR,0.81,1.46,['Source_white']
M-68f5fbcd,OIL_Ortiz-Smit,OIL_GAS,R-63aafce7,GBP,4.0,5.18,['Source_than']
M-55036bde,OIL_Bennett-Ki,OIL_GAS,R-14729973,USD,6.97,3.18,['Source_customer']
M-db9dbbe1,TRA_King-Smith,TRANSMISSION_DISTRIBUTION,R-6096ae91,EUR,9.62,5.27,['Source_room']
M-b4c19f58,TRA_Williams-W,TRANSMISSION_DISTRIBUTION,R-443fa09e,EUR,8.46,3.33,['Source_career']
M-e79dcd82,"OIL_Norris, Jo",OIL_GAS,R-def8bc04,GBP,0.76,1.45,['Source_cold']
M-0c98ce7e,TRA_Jones-Herr,TRANSMISSION_DISTRIBUTION,R-9ec4c469,EUR,8.64,6.83,['Source_computer']
M-710ac684,"TRA_Scott, Bec",TRANSMISSION_DISTRIBUTION,R-779257b6,CAD,5.38,8.78,['Source_information']
M-dcfbb576,OIL_Herrera-Mi,OIL_GAS,R-697c061b,USD,5.0,2.19,['Source_over']
M-57cfa4e7,OIL_Rodriguez-,OIL_GAS,R-f033294b,USD,2.63,6.48,['Source_test']
M-6c8db73c,TRA_Clements P,TRANSMISSION_DISTRIBUTION,R-d37aacb7,GBP,4.53,4.39,['Source_throughout']
M-1a7bd85a,TRA_Gonzalez-H,TRANSMISSION_DISTRIBUTION,R-e156361f,EUR,4.93,7.09,['Source_also']
M-41889fb5,OIL_Mendoza-Ro,OIL_GAS,R-fb9b75f3,AUD,1.47,5.6,['Source_always']
M-5e9e8b95,OIL_Lopez-Farm,OIL_GAS,R-2de39fb4,GBP,5.83,6.34,['Source_sure']
M-d00deebf,TRA_Allen PLC,TRANSMISSION_DISTRIBUTION,R-9f4fbbf0,USD,5.08,4.03,['Source_hospital']
M-fcdbee53,OIL_Rodgers-Ra,OIL_GAS,R-c4084331,GBP,2.98,7.4,['Source_specific']
M-33deeb2d,OIL_Bates PLC,OIL_GAS,R-768bcade,EUR,1.92,7.89,['Source_speak']
M-141c89b6,TRA_Mack Ltd,TRANSMISSION_DISTRIBUTION,R-99c0f1da,AUD,4.34,3.88,['Source_friend']
M-72114f8f,OIL_Carroll an,OIL_GAS,R-78dea8a6,CAD,9.98,3.33,['Source_growth']
M-a06ca581,TRA_Weeks-Bell,TRANSMISSION_DISTRIBUTION,R-44224cb1,USD,6.04,9.95,['Source_deep']
M-e0703f0d,"TRA_Brown, Jam",TRANSMISSION_DISTRIBUTION,R-0ddf9b30,EUR,7.02,6.74,['Source_mouth']
M-acbfce58,OIL_Perez Ltd,OIL_GAS,R-1378912b,GBP,5.32,8.61,['Source_day']
M-0b95409d,OIL_Barrett-Go,OIL_GAS,R-8e793b02,AUD,2.22,1.88,['Source_try']
M-b6bd937b,OIL_Jones-Sanc,OIL_GAS,R-dfe7f875,AUD,7.75,2.65,['Source_newspaper']
M-47500283,OIL_Hawkins-Th,OIL_GAS,R-eeb207b4,USD,2.61,3.01,['Source_friend']
M-2d4aa302,TRA_Rodriguez ,TRANSMISSION_DISTRIBUTION,R-3db95a5d,GBP,4.03,6.27,['Source_it']
M-594c9a69,"OIL_Ferguson, ",OIL_GAS,R-ff965c9d,CAD,1.01,6.71,['Source_worker']
M-0313f5a9,OIL_Wood-Thoma,OIL_GAS,R-964fd7bd,USD,4.99,2.75,['Source_body']
M-9a32406a,"OIL_Hall, Jame",OIL_GAS,R-8300a661,CAD,5.53,4.72,['Source_teach']
M-2a234ce6,OIL_Mack-Wilso,OIL_GAS,R-6f36b5c4,EUR,9.93,4.08,['Source_door']
M-f9db1538,"OIL_Johnson, G",OIL_GAS,R-dc4f541d,CAD,1.86,8.76,['Source_than']
M-a19153ff,OIL_Pineda-New,OIL_GAS,R-1f3d3201,CAD,3.66,9.88,['Source_fear']
M-616799af,"OIL_Jensen, Co",OIL_GAS,R-fe784be1,USD,4.79,2.88,['Source_result']
M-9cf28077,TRA_Salazar-Re,TRANSMISSION_DISTRIBUTION,R-47d2ccba,EUR,5.15,7.87,['Source_provide']
M-85e61691,TRA_Mendoza-Ro,TRANSMISSION_DISTRIBUTION,R-c51881a9,CAD,6.52,4.63,['Source_look']
M-3b60fd9f,"TRA_Suarez, Wa",TRANSMISSION_DISTRIBUTION,R-bcc38286,USD,0.86,2.79,['Source_side']
M-ef8dc5de,OIL_Mccarty Gr,OIL_GAS,R-e47ae86d,GBP,7.69,5.78,['Source_even']
M-fe355577,OIL_Richardson,OIL_GAS,R-3f6b3e1c,EUR,2.65,8.89,['Source_lay']
M-380e314c,TRA_Thomas-Ste,TRANSMISSION_DISTRIBUTION,R-a1854a63,CAD,5.28,3.76,['Source_see']
M-7c296da0,"OIL_Christian,",OIL_GAS,R-9bacc603,GBP,9.51,5.1,['Source_produce']
M-994bf608,TRA_Clark-Sull,TRANSMISSION_DISTRIBUTION,R-dfb47139,GBP,4.62,7.18,['Source_use']
M-c6dcfe08,TRA_Murray-Cha,TRANSMISSION_DISTRIBUTION,R-ab6f1088,CAD,3.91,2.7,['Source_important']
M-a6ba96f7,OIL_Cox-Nguyen,OIL_GAS,R-d7f5066e,CAD,0.68,3.02,['Source_inside']
M-6a9288e9,TRA_Cummings a,TRANSMISSION_DISTRIBUTION,R-dc88e7c0,USD,6.1,2.52,['Source_else']
M-1a966fd4,OIL_Marquez PL,OIL_GAS,R-bb71cd2f,USD,4.06,6.76,['Source_day']
M-ecfe95e6,"TRA_Hopkins, M",TRANSMISSION_DISTRIBUTION,R-961f3878,USD,6.14,1.43,['Source_official']
M-0dfe8e71,OIL_Brooks-Par,OIL_GAS,R-05b8fedb,USD,0.96,2.04,['Source_increase']
M-243aee0f,TRA_Harrison P,TRANSMISSION_DISTRIBUTION,R-a94e02e0,AUD,2.9,7.32,['Source_reach']
M-ec165527,OIL_Evans-Wall,OIL_GAS,R-f369ddb6,USD,3.36,6.95,['Source_stage']
M-74dc7243,"TRA_Jenkins, G",TRANSMISSION_DISTRIBUTION,R-2de39fb4,AUD,6.25,2.23,['Source_voice']
M-036c1104,OIL_Keller PLC,OIL_GAS,R-def8bc04,AUD,7.33,2.06,['Source_lay']
M-abd12f76,OIL_Hahn Inc,OIL_GAS,R-3247b42e,CAD,2.39,2.8,['Source_rule']
M-6d0e3019,OIL_Cruz Ltd,OIL_GAS,R-a0aa2eaf,EUR,3.9,4.69,['Source_consider']
M-2ccd0c1e,TRA_Terrell-Be,TRANSMISSION_DISTRIBUTION,R-740ea7ff,CAD,9.15,7.19,['Source_specific']
M-1eaf2da5,TRA_Davidson P,TRANSMISSION_DISTRIBUTION,R-93e68487,USD,0.62,1.8,['Source_station']
M-aaf2bf76,OIL_Hernandez ,OIL_GAS,R-7216cc17,CAD,1.92,1.81,['Source_management']
M-a8f7eae4,TRA_Parrish an,TRANSMISSION_DISTRIBUTION,R-5c1455dd,USD,9.1,6.8,['Source_sound']
M-663ac6ce,OIL_Stewart-Fi,OIL_GAS,R-5cc82d29,GBP,3.01,1.45,['Source_position']
M-3e7a6f08,"TRA_Moss, Liu ",TRANSMISSION_DISTRIBUTION,R-9214b7f3,USD,8.6,4.24,['Source_stop']
