og_profile_id,market_id,total_proven_reserves_barrels,total_gas_reserves_bcfe,pipeline_miles,production_capacity_barrels_per_day,active_well_count,refining_capacity_barrels_per_day
OG-1fce8783,M-0c7b72c6,9352.84,1851.19,26989.9,3730572.87,445,140125.38
OG-7c0e52c6,M-4196aa93,3858.24,4569.76,3015.67,3356550.81,839,709708.13
OG-fbd66bdb,M-c1de1a10,8484.6,430.31,35053.64,1266039.74,955,414283.58
OG-d844ff6c,M-aa78e2bb,6140.26,2018.84,18214.93,3952405.1,1544,402700.58
OG-6d7a7d9c,M-867778d5,191.88,1774.8,24788.73,3315406.1,1919,410609.25
OG-f4cda713,M-8cbf3907,559.78,3309.19,7237.75,1653349.23,858,83941.52
OG-0cf32137,M-42b7f31b,9207.47,2733.51,28931.88,1654027.88,794,1220039.6
OG-380c9b71,M-9d58dbc9,6082.95,4943.4,43389.1,1497665.64,533,1803339.31
OG-6082d351,M-0d02a11f,1891.52,1316.1,13863.07,1667779.81,1529,203740.25
OG-f36695d1,M-5f9a26bf,3462.71,4350.4,46659.67,2166772.26,878,278755.41
OG-177a699b,M-45af9348,9689.65,34.43,31247.41,2561379.93,1139,89975.13
OG-4dd20e34,M-a3c1c6af,2732.64,3269.87,43646.43,3603076.78,1501,1656769.35
OG-0b70388b,M-8e641f73,5851.64,1591.66,39919.03,1510615.24,222,584328.77
OG-d0d0d547,M-d4f3f964,3589.15,307.32,17465.45,3326501.94,1451,485030.26
OG-5878cd08,M-c865286e,2669.73,3149.94,35773.23,4851409.81,1419,803677.13
OG-a63f7a86,M-51337939,2199.55,2079.06,3654.55,913947.16,1656,824451.07
OG-e4b7b079,M-7c0d0c66,4527.83,1608.14,13383.71,1096831.56,1187,1479862.8
OG-6f252e55,M-5057888d,1791.27,1709.45,30005.11,3619769.55,36,1694652.86
OG-0411804f,M-69a656f8,1273.67,140.58,47720.21,2268295.03,1459,1258576.93
OG-32e3a73d,M-6aafb7ba,1390.94,3366.75,46458.51,3496773.53,1694,1464791.71
OG-00340321,M-88a076c2,8507.94,2644.33,16904.16,3129085.73,936,1587185.61
OG-010019f4,M-adc2377d,9471.26,2168.22,42814.6,96784.9,210,1096620.26
OG-dab398c9,M-a596c3ad,5493.78,835.66,15367.68,4897275.32,796,780216.15
OG-697ff843,M-eccfb8a0,9358.1,4419.77,38978.22,2684947.53,1249,1608603.12
OG-360d2f09,M-b06193a8,26.0,49.97,38104.39,2340766.05,1455,31598.53
OG-92a82f65,M-590abe93,4358.86,1241.72,43345.87,508477.29,1711,1372890.89
OG-b8164041,M-d2029668,6231.26,383.26,17111.76,1066910.59,250,880283.81
OG-872fe649,M-873b61a1,1361.4,4229.46,44770.8,1196980.73,1235,948441.06
OG-adf93a7d,M-40da175d,5318.53,266.64,44911.13,1179112.23,1573,957716.91
OG-3d7a02bc,M-f22ce5e1,3462.4,2309.19,38443.79,992363.79,186,985193.65
OG-4df4efff,M-ce118fc9,364.44,583.16,11559.33,1136589.6,25,400197.88
OG-237f8229,M-e70133da,8688.3,1689.96,19170.82,4563728.74,861,543943.78
OG-30ef434e,M-837925d9,7637.3,4581.84,3404.13,4619874.32,493,140827.2
OG-5c1d5355,M-a0f88889,1012.97,466.28,20757.45,1134785.45,605,1973860.0
OG-c1b6a6ee,M-f1d17469,7508.11,3464.84,7936.27,2061850.91,895,395797.58
OG-a38e33bc,M-d508ef0d,3685.87,4417.77,930.01,4402682.31,1269,59678.42
OG-cf36d836,M-8129e06c,2071.39,4816.26,47189.22,3457411.41,250,494281.53
OG-b368e864,M-e79dced3,3564.27,1911.1,17163.73,4294472.13,1463,758947.14
OG-82cc78f7,M-3d89dd5a,4966.43,1043.71,15340.79,4408457.18,1455,392305.55
OG-cffe05a1,M-415f7eef,843.86,4639.63,16274.82,919571.65,1555,1278185.39
OG-4bf29770,M-5d285515,2133.31,4407.95,34362.65,4153778.71,1057,1320237.69
OG-a270bd16,M-7102dd70,7254.52,4121.11,29799.55,3811478.72,1173,424240.29
OG-ab209dca,M-b8d764f4,2564.03,4245.76,17796.54,2191191.69,655,1100012.36
OG-fcd0dc68,M-41a2b456,9985.24,1113.82,8855.39,3345459.67,1026,1246.51
OG-31a1aaa8,M-29685620,6836.82,1478.06,47732.27,1442831.95,304,393361.43
OG-e96b71d5,M-54b065e2,6923.83,3935.25,32051.02,1617999.89,93,311972.46
OG-3683ff57,M-29bc4d05,2620.28,2306.49,10258.39,4417694.05,936,1780058.68
OG-cff68fe3,M-a177b41e,155.2,2005.4,7129.87,3172337.72,1973,379954.85
OG-4dfdbde1,M-9576c89d,2700.73,583.98,5155.1,83563.14,719,251613.36
OG-d1ba5095,M-9a78448a,9485.96,3146.39,10090.28,4642946.0,1923,595884.77
OG-96a98c5a,M-835e4026,4649.95,772.41,3753.3,4556156.18,841,1894464.58
OG-16158cbb,M-0cb89258,2622.39,1573.33,14280.81,1938211.2,866,1019830.81
OG-5ef1dcab,M-016a1e15,9444.41,2410.5,47814.62,2394347.51,636,780349.32
OG-58cbc8bf,M-734d7785,6299.47,4635.71,19350.72,2569596.85,1462,389771.57
OG-2cd7f3cc,M-f50b275f,8924.25,454.09,11661.61,1103771.37,1009,1230483.12
OG-0c06eafb,M-f981564d,5613.82,4014.08,35952.83,4746053.28,1672,190173.91
OG-c27040ee,M-0a4efa5c,4527.54,863.37,47502.43,3331776.96,1001,242130.93
OG-b5b07e49,M-177e594a,5671.06,361.85,42843.46,1416297.19,202,1714357.82
OG-bfbb4898,M-401b01d5,3524.83,1547.89,23010.03,2112925.94,262,1949368.82
OG-2dd97ecc,M-6eb64784,7392.77,3983.13,27258.92,2916221.3,678,1949392.94
OG-400c3444,M-adec4675,1510.84,155.95,20965.62,4403485.33,1731,316223.58
OG-d9283727,M-d6ce2f8d,5022.27,2835.88,35549.13,359085.13,1604,170173.69
OG-14ce5d38,M-cff3b11b,117.63,4568.87,19157.68,3362398.8,764,1230411.2
OG-6188ccff,M-ed7416fe,6210.28,958.05,36599.31,4765966.37,935,1056127.91
OG-afa6413b,M-97d2e938,469.27,2740.33,16782.65,4425189.48,877,1137339.87
OG-6b7cc92a,M-ef91b5e5,1920.39,4071.64,43928.65,1113643.47,1517,1497131.85
OG-dac7490a,M-80c38c26,4831.56,4186.37,36471.09,3807238.21,155,157624.78
OG-c1c960d0,M-41488108,502.17,2349.07,1274.6,4215052.82,294,1808003.96
OG-08fcb622,M-49301231,8733.94,3130.37,47983.65,3192522.39,1714,661783.16
OG-740b810f,M-0c8b626c,8722.89,495.85,34368.95,2963107.02,325,1963121.52
OG-951ad832,M-c2396863,361.58,770.73,9890.23,3947201.32,506,744018.13
OG-215746e1,M-02dd5930,5538.96,1120.71,28838.42,3086819.39,745,136170.42
OG-04c9e03f,M-8d9f88ba,6990.41,4786.96,31342.43,4959412.83,1203,994751.35
OG-d440a8ef,M-aa9147ba,7416.58,4597.55,12220.13,4118707.81,947,1203624.29
OG-cf47a7f9,M-55bad23d,4395.65,4956.42,19531.59,2188618.94,1102,1643428.74
OG-81b0b600,M-80c30dff,2466.18,48.37,27590.42,1465954.64,276,1186719.98
OG-5220eb83,M-3389c676,3838.08,4364.05,42399.84,2041101.08,223,609875.52
OG-8e00a97f,M-e5d28945,6866.12,3983.27,18871.29,2298086.58,415,48252.89
OG-559a7b72,M-972b9ef0,4035.3,4102.12,19137.1,323866.31,1394,1352815.59
OG-49a59859,M-03d7ee04,8445.21,3183.46,40483.94,3072409.31,262,1175627.0
OG-2f3edaeb,M-ec5e7c8d,7033.27,714.71,8700.17,2951250.48,172,126839.57
OG-bd72f97b,M-c226494c,110.87,33.49,13620.65,4610533.27,457,1170438.91
OG-0377939a,M-ee2c1e84,9996.78,4493.16,28981.16,2749010.04,1555,1979843.43
OG-6f733f42,M-3ab4bd1c,7010.5,3168.54,29564.53,1246668.94,409,43267.39
OG-0ad18aa5,M-a87fa3b9,3382.7,16.49,22755.86,4759551.19,1180,1918997.37
OG-98d403d8,M-4e97108c,537.45,1418.61,11990.4,4366741.95,913,194539.49
OG-424e67c8,M-de67932f,8406.5,838.8,27944.54,3250803.45,22,285024.87
OG-a49cf47d,M-efb3e6b2,5205.63,4882.55,32510.52,3811173.84,238,1592576.39
OG-b053b156,M-5e393175,4099.5,3374.12,29615.54,4894775.1,1979,817534.98
OG-1ae2c3a5,M-acb48a1d,1796.93,4156.03,26005.29,2631635.16,686,1963514.43
OG-289ff673,M-fe77139b,1155.45,4456.52,32602.1,1163985.98,502,1012366.51
OG-9f03ec63,M-bc20d6c5,1966.16,79.6,45015.62,1601355.54,1468,1329797.25
OG-22902a53,M-37380298,773.81,1222.07,20575.62,794520.66,858,1706199.79
OG-b5cdf72c,M-2b7cdba2,3352.68,1346.08,35950.2,644011.98,1916,1754134.89
OG-06d77f23,M-8322518b,5345.28,2636.67,4229.32,2158761.33,654,986644.05
OG-dbabf691,M-0f8e556f,741.98,3996.77,20597.81,3937076.31,579,1429404.88
OG-463850b4,M-618310a3,4111.32,2507.16,40305.42,532841.48,399,342045.86
OG-309f6e3d,M-f73b6e0c,9107.43,302.92,45090.56,3880474.48,1827,356335.95
OG-95cb567e,M-62ca59bf,6043.37,513.99,16954.78,3862060.21,1901,1714233.58
OG-c41c5b59,M-d4a4e09b,8621.95,3428.87,41960.94,2755017.11,1086,163352.08
OG-452deb56,M-49566c35,1216.2,4723.55,4732.83,1920524.17,279,383449.68
OG-0102e167,M-5a29ad64,7457.98,1257.41,16925.49,3927365.44,1999,795024.62
OG-3a64b58c,M-8ef12471,1638.45,2965.0,4913.88,1354144.94,108,1076163.69
OG-1e115852,M-800ad90d,8492.63,3469.32,16863.0,1139801.53,177,798819.22
OG-64737f49,M-cca41a5d,8171.33,1982.11,7185.84,476307.04,1158,1166432.9
OG-b34a76f1,M-7125b537,4637.0,4481.62,27759.8,1373986.71,969,1025655.77
OG-8e6e3b89,M-735b2bc7,6867.25,2304.79,4527.39,384486.55,1270,398316.92
OG-cf3b2fad,M-255759e2,9544.03,1155.44,24957.43,4490901.57,1540,92358.0
OG-2d8b7093,M-133e085e,9748.63,72.99,40911.84,3710467.6,533,949167.65
OG-318c062c,M-b30a8411,9913.83,4949.39,27759.82,924604.87,1069,330054.42
OG-705c94ae,M-0c0fe80f,952.71,577.55,3977.44,1491029.5,1056,346225.67
OG-94a8e20a,M-a865be21,6294.4,4280.22,41558.88,1505162.61,489,42797.83
OG-a74eb190,M-25e920a4,7604.85,1552.58,28375.91,2663090.99,1215,594047.33
OG-9524fa72,M-ce9742b8,7966.11,2817.48,11092.19,2898627.85,1722,1501545.37
OG-2f569617,M-0447d51c,7609.7,4649.64,29557.69,2099549.34,1484,1461041.2
OG-65af1c2f,M-bdf02e7a,2268.52,1391.02,411.24,1292341.26,1276,728696.99
OG-022ed641,M-254b732c,6669.54,998.56,2236.98,132615.72,1599,778484.34
OG-ae1cb202,M-c5d58d66,3908.01,2388.77,19385.29,4649084.26,804,1370870.61
OG-b89f8608,M-b5086799,4025.35,3671.25,42747.5,1554726.82,1423,1077397.44
OG-0626d5fa,M-80033bc2,9117.6,3981.61,48695.17,4655718.22,1079,978008.22
OG-d79c1f37,M-209e440f,5314.0,3844.18,45935.51,4426916.29,1058,212084.52
OG-f1a371b4,M-bff38a70,3898.45,1972.05,7027.36,3903925.01,531,1793668.35
OG-f59f5519,M-757e035c,566.97,1855.72,7152.11,4619612.47,1030,1512315.8
OG-48b59164,M-fada93ce,1719.59,3956.5,39037.12,2050213.2,411,1300601.67
OG-9efd5cc2,M-5e41f9a3,4043.39,137.75,48600.64,372829.04,25,1900721.9
OG-af43026f,M-f1f5e075,9685.86,2925.22,46074.71,4760711.72,987,1471478.68
OG-30c23e10,M-a96ded48,1584.13,976.66,44719.16,143858.96,908,112730.9
OG-db6883ec,M-41a47c1c,8020.63,2123.16,41200.26,4608439.28,507,1635682.34
OG-2a7e3bf0,M-393322bb,1350.41,3490.8,39698.75,3933628.15,1189,431707.89
OG-e416ea35,M-03bda094,3464.79,4703.65,36345.97,4613397.71,1351,102950.92
OG-668d2ae1,M-dbe010ce,8043.77,2412.3,38961.68,4641073.67,1430,913737.24
OG-17981b78,M-4e61c34e,8271.34,4022.1,41593.52,1588831.53,1978,693574.33
OG-03a08aad,M-af50550a,8570.79,3467.83,5086.84,2142507.38,819,780122.58
OG-dbbc8eb9,M-6469ca53,4580.93,1682.5,38664.31,4723006.39,1998,167201.59
OG-c475d394,M-f9eb88e6,1197.58,204.52,24732.74,523728.17,1420,1314614.18
OG-b932804c,M-58f79c01,6928.95,3133.76,38413.02,959625.31,762,1139787.06
OG-751d8da4,M-4e54ae2e,4910.42,2952.52,9328.92,4741060.19,848,365659.22
OG-6ebb101f,M-3acc45e8,7217.16,1701.97,17292.5,2105728.12,725,57526.13
OG-8840062a,M-5c67b1f9,7126.57,4235.05,43862.63,938475.91,1795,1649856.78
OG-ad7673f2,M-06bf57bd,7983.0,2571.19,12944.78,236805.61,1066,836164.84
OG-9dccd018,M-8b415201,5044.77,3364.75,33475.61,3178885.34,1526,1912609.68
OG-5db4b7f4,M-06bf0ae6,7520.87,4097.43,10247.51,4768737.07,339,1185742.19
OG-7dd657e3,M-93315507,8743.45,4206.19,27032.3,1085258.37,1702,1735888.58
OG-c63befc1,M-02f403fb,6912.49,26.7,35612.75,1095776.51,1203,1088721.98
OG-daaf6a16,M-54c5770c,8265.74,57.91,733.84,37780.63,516,980486.13
OG-ca8f1420,M-2b4284ff,8134.25,2107.64,27729.54,4168694.23,1893,1786984.22
OG-e3d37a5b,M-3efc90cb,5676.8,4165.73,5346.49,1520889.93,1803,678948.58
OG-789a595d,M-6689494d,3334.96,12.02,41712.88,2251070.84,1010,75514.35
OG-eb88c7ab,M-759f130d,7395.95,4006.33,2369.82,1625202.73,125,286897.73
OG-282b4041,M-b0f888c2,9171.63,3679.9,28203.22,1356899.48,405,790466.33
OG-eca67324,M-8c409708,8588.84,3890.93,38146.87,4552059.79,1067,1530320.14
OG-cd9f919a,M-f25deea3,7685.94,2105.68,13372.77,3771124.83,394,761404.82
OG-f173e83d,M-325d9b42,4091.61,4547.85,20762.3,2065660.86,407,778316.04
OG-7c849ccc,M-a56d8786,4456.31,4834.01,44278.99,2277626.34,1462,915930.19
OG-093b9a71,M-e00e786f,1860.31,2061.13,46150.71,2853146.9,622,1866805.06
OG-67c65987,M-9b3ea7e3,7888.0,3447.79,31158.02,1788220.12,567,1414924.51
OG-46038c0f,M-49506a8b,6328.85,2316.07,27016.44,3644754.2,1385,1273426.01
OG-27942ece,M-130843a2,971.93,699.91,16427.98,820115.8,920,1504734.76
OG-539aed7d,M-eed73718,4728.41,1814.46,39639.84,4023388.7,977,676352.05
OG-c576074d,M-0f198582,3386.3,1617.31,8193.7,1477165.77,1695,1069014.97
OG-370e3a68,M-b9f6620f,5439.3,4762.82,43452.09,4374110.16,1109,1066187.34
OG-3b78312f,M-430bf74d,8213.36,1933.41,25853.92,2959013.78,763,1728024.97
OG-3f4da3be,M-489a8274,1023.21,4436.86,5689.24,2885417.98,1086,923140.77
OG-f1d0d9d8,M-6075176c,4388.0,1399.12,35779.21,1494730.73,354,44880.46
OG-101eff75,M-c28a546b,2415.19,4183.17,40787.03,3948906.2,1768,620003.05
OG-cbcfa517,M-1c279fab,5525.54,4437.91,8763.36,3319088.25,1912,151246.4
OG-bc8e44d0,M-cdfefa1d,8973.95,93.09,19551.05,1560487.86,1101,875492.55
OG-0f327a97,M-4e1dec1a,7279.31,3979.14,42042.21,4635017.2,388,432109.3
OG-849b3ca3,M-3d429808,6635.35,2412.79,11400.37,238073.28,1363,1141365.5
OG-21e816bc,M-ee8c2cb4,2426.57,1599.35,14870.98,1984443.09,1034,567340.91
OG-1b5a82cc,M-6ffa554b,9029.87,4821.34,8973.02,315140.17,1540,1883355.21
OG-4acb715a,M-fc6bd23b,429.53,4577.75,16127.87,4791612.05,802,1124691.96
OG-becab081,M-c0fe7789,1026.23,2307.87,35911.68,941762.81,1611,1805329.77
OG-45cd5744,M-12642ebe,5667.09,24.88,31038.56,3475718.09,1486,1142699.32
OG-ee370ebe,M-e7f8b02c,6413.72,4858.05,32617.69,4218473.34,1035,1690526.35
OG-730cb07e,M-e9163008,8240.54,4455.8,19869.92,2097439.4,963,39360.22
OG-29da7a7c,M-772d0f3e,5746.94,599.33,37630.09,1077715.92,1730,702842.94
OG-4b140b36,M-3be0e091,7293.55,823.32,24147.75,1989779.67,151,114448.49
OG-dbfd0028,M-328ca5f9,9955.19,3132.93,1731.84,2633838.87,719,907810.15
OG-bd338527,M-5e3bab58,9154.21,2955.77,35163.75,1868730.79,59,1608490.89
OG-d72da1ce,M-5d8d94e1,7653.94,1496.1,3731.26,2132757.77,1736,1666876.3
OG-bca34f94,M-59a9eab8,3828.54,1198.81,47258.31,1872485.5,929,1792060.33
OG-2e2dbdfc,M-77b10d80,4973.77,2174.69,40107.18,4525712.68,393,44462.99
OG-fa547abf,M-98072ac7,1145.0,1603.39,28433.74,4112066.66,1159,425013.48
OG-d6dc13de,M-38014dfb,7008.28,1608.91,23001.21,588525.14,474,1284496.59
OG-b21dd378,M-594c521d,7091.54,3515.02,1492.15,4713356.9,944,370288.99
OG-e4fcb2ff,M-abe4ea01,6721.01,1090.54,44557.44,1396894.81,1254,387402.81
OG-7c8db394,M-80efd05f,7763.01,1144.86,23302.15,4617405.98,1887,731956.54
OG-2f90fb43,M-89fd6672,4920.42,3060.56,13585.29,1880084.9,1782,1091036.38
OG-856c7a81,M-11c06732,2053.01,939.32,5882.01,3812225.66,1044,566553.99
OG-4f02d1d0,M-0858335c,4191.52,4885.27,30235.95,4862777.31,1501,71490.37
OG-46ecd562,M-b1b53e12,4872.24,1801.42,43417.77,4676651.57,905,1586546.96
OG-42e6041c,M-b8e88983,5301.26,3386.96,21977.48,1859209.6,1692,599298.17
OG-58da2c8d,M-c871430b,886.72,3480.7,9015.32,688591.11,1172,484910.3
OG-4a992525,M-c377a78b,3865.33,3410.3,42380.67,3084994.66,1155,1905404.27
OG-af20bd91,M-04e4ff74,921.1,1735.9,9220.31,2607337.52,1822,416392.31
OG-921488bf,M-8a125401,1087.58,2758.33,24053.12,1967136.12,541,1987739.55
OG-1b611e2b,M-19aa5f83,688.92,1430.4,45118.98,3326027.15,913,601851.37
OG-cdcec289,M-04679a7e,9408.22,3890.0,29230.33,3295020.43,168,1908084.45
OG-e5fb4de8,M-b8e6e024,9976.62,974.4,26217.51,2194774.94,1599,1995775.59
OG-bd2530cc,M-c6598198,9541.61,903.49,24348.23,2843052.01,866,1937297.03
OG-69e8823c,M-891de786,8750.11,3340.16,25300.54,2610152.69,792,876750.79
OG-63a89681,M-4c79365c,7148.51,1420.8,45971.3,4758232.84,686,1372410.65
OG-6bce082d,M-a944a319,313.8,4104.38,16254.1,2675405.2,616,807476.29
OG-405f8367,M-9a366083,1450.97,357.67,10501.64,3858374.08,686,186194.12
OG-cf1a4e8e,M-920999a6,7215.09,4289.21,38606.35,1731346.7,185,266145.7
OG-184adf5d,M-187523c5,2937.8,368.01,42939.71,3561751.72,266,1257623.75
OG-af5722e9,M-6425cfb6,5022.99,4210.35,31195.15,2658701.35,1711,1464035.96
OG-b4c75eb8,M-84e8d5a4,6612.7,2141.77,39402.6,4603708.97,529,873964.46
OG-c052c262,M-ccffd5de,4104.49,274.8,39444.46,2471231.52,1648,1532739.97
OG-50d4262c,M-52245fa5,3505.87,1192.27,20768.39,185932.91,1847,1629850.37
OG-640acf63,M-ebc13ab6,3354.39,3463.11,8289.72,1938902.65,169,1476192.64
OG-1292d50d,M-6f1cfea6,2637.0,1935.36,45032.63,1674906.62,1419,1316530.72
OG-d9befd6d,M-54f48249,7358.27,1812.86,24341.59,2262235.66,1635,1936213.6
OG-3f65f68a,M-6890f611,1964.61,1592.66,19000.51,1193181.53,21,1881434.04
OG-e4f3cfda,M-5f635691,1807.24,3992.57,23183.1,622568.02,448,1305367.24
OG-af6b91b5,M-3a73d890,5009.86,308.72,4159.07,1390831.36,1072,103939.37
OG-1504dba0,M-3248ec2b,7200.96,4877.54,12738.07,4868822.44,655,1631266.93
OG-519e9622,M-d64f6d88,3335.33,2238.78,24320.14,1451274.92,1331,433975.45
OG-ffa11e0c,M-96d442d2,5608.41,1152.16,30340.91,941987.4,1366,1412550.89
OG-def65e28,M-b2828225,672.25,3962.16,31747.27,2080047.83,1198,1623728.48
OG-830cf2ad,M-dc1090fa,9924.36,3122.16,12485.86,2938521.59,1323,20854.23
OG-e4fccf7b,M-64454a66,2722.67,3006.11,40658.55,2486755.43,293,1155680.18
OG-94430986,M-f4d303b8,7818.28,4463.84,25548.23,3784983.37,884,284208.5
OG-a31b74dd,M-4b925eaa,1079.22,3242.57,23338.68,3126020.54,541,1829615.87
OG-e7f5c4d8,M-ae47e78d,3929.81,3054.66,13866.75,2820257.78,1268,1452816.0
OG-ac513141,M-cff3322a,6022.96,1904.21,46503.17,141454.86,618,935274.61
OG-80915e1e,M-c4593496,1992.38,282.74,20862.8,4609663.93,881,582738.39
OG-c245c89d,M-c963388f,7207.78,1664.68,44790.61,4610083.41,1218,1107226.12
OG-687cd66f,M-324f1467,1782.68,1345.28,37969.3,1944811.03,1973,1939762.97
OG-92156a68,M-ac2cbb71,830.25,3642.08,34231.77,3983658.35,1417,1857831.16
OG-8e9c2c57,M-2bc322bb,5796.4,872.06,15320.48,1229088.82,1171,1654594.16
OG-06bea9d4,M-682a8605,5893.02,469.32,4045.09,692802.1,382,1915171.48
OG-bd05a9f1,M-9a47bcec,749.13,3282.57,49386.7,3227500.38,1049,708557.42
OG-4b472ef1,M-f9a836a8,2110.02,2553.04,1650.83,1453986.36,231,1430445.28
OG-0908f81d,M-d7320d5c,6695.46,834.2,11534.98,40245.91,1579,1075312.83
OG-c3205852,M-da2b7ced,9061.37,2495.81,18620.86,3072830.87,1547,93435.67
OG-3b9e60f6,M-6517aac6,1767.29,4820.27,21574.03,2379575.68,597,1520511.03
OG-37749038,M-f1c3a992,4648.3,3737.33,12029.7,2131349.95,1966,513915.34
OG-8fdaced3,M-7c3e7853,5324.06,2116.84,49827.2,1096969.23,1600,124668.0
OG-a5b63ed4,M-d952a5ac,8056.89,1052.22,10952.56,1160523.66,1918,1328357.54
OG-9f495ab5,M-c0abba07,3546.29,1295.13,22357.2,2173912.47,1831,962727.93
OG-4615b6ce,M-d262309e,560.7,1784.07,17175.57,870937.08,1281,846231.6
OG-1ced6866,M-b76fbfb0,7438.92,3812.64,30145.59,3064224.35,1127,297889.67
OG-e128412a,M-78379d91,2721.64,474.94,6852.74,3326850.99,173,299362.92
OG-400ca373,M-00a3ad4d,9526.95,1834.79,25095.36,3067610.23,410,1471161.19
OG-26ce5bf5,M-9c4664c8,1692.33,1037.95,23885.44,598317.96,237,256085.47
OG-007512e7,M-b8b9d864,7757.78,1655.94,1085.83,2063402.43,1859,117929.29
OG-8bfd9de5,M-333602c7,4987.21,3102.7,33749.01,4862943.91,1345,1634509.13
OG-006f27f5,M-1eacdff5,1872.73,4210.75,12720.21,3564677.13,713,601587.91
OG-05157423,M-7ddcecc5,8258.97,2349.79,32721.61,4818870.39,152,207103.97
OG-4a99db3a,M-813f8ab7,8398.09,1875.58,37748.83,4974878.0,1649,1053328.53
OG-82c7e5fe,M-3ee8c645,4869.78,594.41,2122.55,1493114.21,802,1608849.03
OG-b749b8f5,M-c23dce58,3179.76,3628.78,21491.22,1154933.82,1946,560234.99
OG-ca5e593b,M-e3ab3e56,4279.97,1440.7,25701.78,3544019.14,1663,26108.59
OG-853304cb,M-9aea4965,5729.67,969.96,17342.48,3396807.06,1041,1424320.07
OG-e6db626b,M-832acf91,1361.06,960.12,9412.9,4014587.92,726,69895.85
OG-53eaa7ae,M-cc618e7a,1881.27,3172.89,30316.73,1944956.97,387,221776.08
OG-1a5764a8,M-72d4aa5c,76.89,1184.3,39073.22,4070666.23,1913,1708353.21
OG-2ac19e5e,M-5ea0a4a3,9544.34,2741.28,24456.3,2174060.52,858,1867609.22
OG-865444d2,M-1db99e79,8909.59,3573.17,15412.84,4821608.38,95,758140.54
OG-b8e0830c,M-0dcdcd9f,6253.65,1571.35,35535.04,14204.4,1513,1366860.14
OG-044837ac,M-e148914b,1178.83,4110.13,33168.32,4086930.28,461,1490494.02
OG-a7e40e2f,M-ab457352,9950.36,1206.02,20731.67,945343.42,692,1576626.77
OG-60445840,M-99f7012b,1729.9,4449.64,43109.03,4413470.94,1051,943709.27
OG-5729d3c8,M-b5952969,6867.86,4803.06,2052.42,4360206.82,376,256529.22
OG-43739d6c,M-1150b4e0,560.04,1186.59,37502.5,213531.92,1211,470838.61
OG-3e740f53,M-bcefeb98,7187.85,1923.57,38328.58,2646156.22,1092,61609.96
OG-073158dc,M-3349d85f,4252.43,363.71,22376.88,4179143.74,41,1729112.22
OG-c674f73e,M-e20cddf0,2867.22,4318.02,9108.5,4044432.78,1698,705538.92
OG-dfe12ae1,M-0a1f61dd,5656.95,3607.79,38459.93,4522901.38,402,1135888.91
OG-f885f67f,M-1356c095,7907.54,2099.38,2961.5,2015051.02,1097,1259544.03
OG-1e4f3a09,M-a05de1c8,5031.56,2315.62,21508.95,194612.86,962,1896351.18
OG-04516bae,M-3c3588cf,1976.57,2129.34,11969.29,4936719.88,118,308305.43
OG-ad7585a0,M-420b47a0,3060.67,4353.37,829.72,4111757.86,1959,399287.73
OG-edaadd1d,M-32fb5e27,7422.49,3925.13,47563.27,4665939.49,1433,1344949.93
OG-1110c61a,M-d28f2805,1553.29,4539.0,45748.64,3305522.2,1942,855502.89
OG-2c7d51fa,M-87c6b9b5,8138.3,3891.85,31803.7,1570509.67,1847,600261.07
OG-1fa65c0b,M-d7fa4442,5373.23,1900.69,19857.66,3177755.1,1361,1464337.64
OG-e7739f15,M-89b4e14f,2550.87,3073.99,46899.01,1390986.88,1472,1010549.79
OG-68149664,M-2b1ce6a4,93.5,35.18,45204.72,68554.19,1438,220370.54
OG-18d1df50,M-584f0d5b,7602.82,4816.55,13191.46,2237284.92,565,978718.99
OG-0c5f4cbe,M-318fd60a,985.23,3792.05,12050.55,4058832.53,400,1917705.97
OG-377d23c7,M-c10cbb63,1481.23,4236.93,47079.78,3425880.27,1422,446812.36
OG-30bddf72,M-2ccf1491,4814.0,3904.16,45183.18,3211350.08,299,1741978.5
OG-bf910f8f,M-9805c6e1,2098.68,1184.21,16508.65,578915.13,575,238098.24
OG-c1f5dd50,M-c1a3e9dd,4943.18,1851.7,26973.13,2108275.66,1678,874742.89
OG-0cf67eed,M-dd3d8aa3,432.58,3260.94,1835.19,4436047.03,1235,173486.16
OG-56070592,M-224538a9,9871.55,2653.06,19091.62,3220960.42,559,999655.83
OG-e540cd22,M-a9d96e37,7524.05,3119.51,31293.53,1031362.44,627,1016895.42
OG-5467ec38,M-180f8512,5783.2,1433.01,6463.31,4852630.53,1325,1350520.93
OG-62560f48,M-1a71622b,9638.25,4477.9,4355.45,1600838.18,1442,695935.81
OG-abfe6610,M-cb41d30e,3516.32,2633.24,32442.48,2517372.54,768,997054.16
OG-d45f150b,M-0c6dc285,3391.28,1649.19,47349.28,1060738.27,1052,1858021.38
OG-241009a3,M-2a74ce58,2241.49,3625.71,6833.84,963709.48,121,1330929.73
OG-4ae74a8d,M-e9e4b90f,5379.66,1380.33,19438.72,4664190.29,664,34040.27
OG-1ff71014,M-c7056aba,6679.57,3158.76,4427.6,2533260.55,1474,1975970.65
OG-71d092f6,M-4107d60f,6766.46,4264.53,27480.54,1544201.49,1271,452314.93
OG-34b62862,M-bd46ab2a,9511.48,3701.87,49540.79,2268398.71,144,940402.19
OG-ecf16389,M-0ac2632e,8101.05,4808.58,22467.5,1143466.63,1792,974821.54
