id,shipmentID,shipDate,carrier,trackingNumber,orderID,shipperID
shipment_1183,SHIP-1183-9016,2024-05-26,FedEx,TRK-4340069,order_56,warehouse_37
shipment_1184,SHIP-1184-6017,2024-04-14,DHL,TRK-9569777,order_805,manufacturer_17
shipment_1185,SHIP-1185-3559,2024-01-19,UPS,TRK-8976183,order_349,warehouse_21
shipment_1186,SHIP-1186-4118,2024-08-02,DHL,TRK-8853879,order_680,warehouse_5
shipment_1187,SHIP-1187-1369,2025-01-13,DHL,TRK-6921264,order_1457,warehouse_1
shipment_1188,SHIP-1188-5342,2024-05-05,DHL,TRK-3136323,order_1329,warehouse_9
shipment_1189,SHIP-1189-2019,2024-03-09,DHL,TRK-1112057,order_212,manufacturer_1
shipment_1190,SHIP-1190-8883,2024-09-01,DHL,TRK-1842340,order_757,manufacturer_13
shipment_1191,SHIP-1191-1132,2024-08-17,FedEx,TRK-4205099,order_240,manufacturer_1
shipment_1192,SHIP-1192-7203,2024-09-27,FedEx,TRK-7388567,order_89,manufacturer_3
shipment_1193,SHIP-1193-2631,2023-04-10,FedEx,TRK-4725164,order_1059,warehouse_14
shipment_1194,SHIP-1194-1192,2024-05-28,FedEx,TRK-7063894,order_993,warehouse_39
shipment_1195,SHIP-1195-3843,2024-12-30,FedEx,TRK-2719005,order_926,warehouse_23
shipment_1196,SHIP-1196-6659,2024-11-26,FedEx,TRK-6290289,order_873,warehouse_18
shipment_1197,SHIP-1197-8335,2024-12-16,UPS,TRK-8961769,order_676,warehouse_28
shipment_1198,SHIP-1198-8781,2023-11-21,USPS,TRK-2960807,order_123,warehouse_9
shipment_1199,SHIP-1199-6249,2024-11-02,USPS,TRK-9554700,order_1156,warehouse_24
