id,orderNumber,orderDate,status,totalAmount,sellerType,sellerID,retailerID,productIDs
order_207,ON-207-2240,2023-09-07,Shipped,10795.49,warehouse,warehouse_24,retailer_7,"['product_185', 'product_72', 'product_197', 'product_47']"
order_208,ON-208-8577,2023-12-31,Pending,10538.29,manufacturer,manufacturer_17,retailer_43,"['product_51', 'product_87', 'product_196', 'product_104', 'product_211']"
order_209,ON-209-3925,2023-09-19,Shipped,5823.1,warehouse,warehouse_10,retailer_42,"['product_24', 'product_129', 'product_160']"
order_210,ON-210-5678,2024-03-01,Delivered,16075.08,manufacturer,manufacturer_0,retailer_10,"['product_65', 'product_147', 'product_38', 'product_208']"
order_211,ON-211-8892,2023-09-07,Delivered,7422.14,warehouse,warehouse_30,retailer_42,"['product_37', 'product_126']"
order_212,ON-212-9437,2023-06-18,Delivered,10094.09,manufacturer,manufacturer_1,retailer_17,"['product_9', 'product_154', 'product_157', 'product_220', 'product_249']"
order_213,ON-213-8334,2024-11-06,Delivered,3413.6,manufacturer,manufacturer_4,retailer_8,['product_146']
order_214,ON-214-9169,2024-07-24,Cancelled,3783.78,manufacturer,manufacturer_11,retailer_5,"['product_239', 'product_103', 'product_145', 'product_69']"
order_215,ON-215-3457,2023-06-30,Cancelled,11820.16,warehouse,warehouse_24,retailer_30,"['product_197', 'product_144', 'product_186', 'product_208']"
order_216,ON-216-8408,2024-06-27,Cancelled,10056.33,manufacturer,manufacturer_4,retailer_18,"['product_101', 'product_207', 'product_44', 'product_217']"
order_217,ON-217-8742,2023-11-19,Pending,4327.65,manufacturer,manufacturer_17,retailer_12,"['product_51', 'product_211']"
order_218,ON-218-8344,2024-12-25,Delivered,8550.49,warehouse,warehouse_15,retailer_16,"['product_190', 'product_91', 'product_218', 'product_246', 'product_123']"
order_219,ON-219-8679,2023-03-17,Shipped,11400.56,warehouse,warehouse_21,retailer_2,"['product_187', 'product_87', 'product_12']"
order_220,ON-220-2955,2024-10-03,Pending,1180.44,warehouse,warehouse_20,retailer_32,['product_16']
order_221,ON-221-8804,2023-10-23,Pending,281.52,manufacturer,manufacturer_8,retailer_20,['product_103']
order_222,ON-222-4145,2023-08-08,Pending,3359.25,warehouse,warehouse_16,retailer_19,"['product_176', 'product_55', 'product_190']"
order_223,ON-223-3320,2023-12-14,Delivered,12488.24,warehouse,warehouse_32,retailer_23,"['product_58', 'product_1']"
order_224,ON-224-4555,2024-09-15,Pending,3971.49,warehouse,warehouse_22,retailer_48,"['product_178', 'product_77']"
order_225,ON-225-9771,2023-08-23,Delivered,334.8,warehouse,warehouse_21,retailer_37,['product_96']
order_226,ON-226-3245,2023-10-12,Delivered,3370.72,warehouse,warehouse_16,retailer_12,"['product_122', 'product_176']"
order_227,ON-227-1589,2023-10-07,Delivered,9086.74,manufacturer,manufacturer_16,retailer_7,"['product_240', 'product_200']"
order_228,ON-228-6462,2023-08-28,Cancelled,37.38,manufacturer,manufacturer_10,retailer_42,['product_160']
order_229,ON-229-8905,2024-06-26,Pending,4980.62,warehouse,warehouse_10,retailer_13,"['product_44', 'product_199', 'product_76']"
order_230,ON-230-2043,2025-01-18,Pending,16797.02,warehouse,warehouse_4,retailer_46,"['product_69', 'product_191', 'product_164', 'product_99']"
order_231,ON-231-1373,2024-02-03,Pending,10998.2,warehouse,warehouse_7,retailer_44,"['product_158', 'product_151', 'product_24']"
order_232,ON-232-7143,2024-04-20,Pending,20766.66,manufacturer,manufacturer_2,retailer_28,"['product_1', 'product_106', 'product_126', 'product_151', 'product_174']"
order_233,ON-233-9606,2023-05-17,Pending,5548.24,manufacturer,manufacturer_18,retailer_11,"['product_215', 'product_96']"
order_234,ON-234-5914,2024-04-08,Shipped,9252.04,warehouse,warehouse_19,retailer_46,"['product_237', 'product_142', 'product_111']"
order_235,ON-235-2710,2025-01-02,Cancelled,6240.67,manufacturer,manufacturer_9,retailer_6,"['product_204', 'product_149', 'product_60']"
order_236,ON-236-4537,2024-08-03,Pending,11786.58,warehouse,warehouse_36,retailer_11,"['product_87', 'product_165', 'product_247', 'product_45', 'product_198']"
order_237,ON-237-5608,2023-12-20,Shipped,1966.35,warehouse,warehouse_4,retailer_20,"['product_123', 'product_247']"
order_238,ON-238-4216,2024-03-19,Shipped,4863.15,warehouse,warehouse_29,retailer_5,['product_77']
order_239,ON-239-3768,2023-04-27,Shipped,13574.79,warehouse,warehouse_0,retailer_30,"['product_126', 'product_8', 'product_190', 'product_246']"
order_240,ON-240-4064,2023-04-17,Delivered,1717.6,manufacturer,manufacturer_1,retailer_31,['product_249']
order_241,ON-241-3556,2024-06-20,Pending,4761.64,warehouse,warehouse_39,retailer_1,"['product_93', 'product_91', 'product_145']"
order_242,ON-242-8996,2023-03-25,Delivered,12261.12,warehouse,warehouse_3,retailer_7,"['product_239', 'product_101', 'product_201', 'product_196', 'product_156']"
order_243,ON-243-9156,2024-11-24,Cancelled,10865.03,warehouse,warehouse_12,retailer_10,"['product_65', 'product_124', 'product_137']"
order_244,ON-244-8927,2023-12-17,Cancelled,2342.34,warehouse,warehouse_24,retailer_24,['product_186']
order_245,ON-245-9214,2024-10-30,Cancelled,3217.04,warehouse,warehouse_33,retailer_11,"['product_4', 'product_29', 'product_140', 'product_154']"
order_246,ON-246-2201,2025-01-01,Cancelled,6620.08,warehouse,warehouse_28,retailer_23,"['product_57', 'product_214']"
order_247,ON-247-5671,2023-12-10,Pending,11797.23,manufacturer,manufacturer_5,retailer_13,"['product_69', 'product_32', 'product_239', 'product_2']"
order_248,ON-248-3398,2023-12-17,Shipped,8669.66,warehouse,warehouse_6,retailer_42,"['product_158', 'product_24']"
order_249,ON-249-3634,2023-04-07,Pending,676.2,warehouse,warehouse_16,retailer_13,['product_176']
order_250,ON-250-1734,2024-04-10,Pending,22425.06,manufacturer,manufacturer_0,retailer_38,"['product_208', 'product_38', 'product_65', 'product_249', 'product_70']"
order_251,ON-251-2969,2023-12-29,Shipped,10953.84,warehouse,warehouse_21,retailer_41,"['product_208', 'product_11', 'product_102']"
order_252,ON-252-2459,2024-11-17,Delivered,2768.22,warehouse,warehouse_18,retailer_0,['product_186']
order_253,ON-253-6003,2025-01-09,Pending,12957.84,warehouse,warehouse_7,retailer_2,"['product_67', 'product_1', 'product_24', 'product_111', 'product_202']"
order_254,ON-254-9045,2024-04-29,Pending,12775.22,warehouse,warehouse_39,retailer_13,"['product_22', 'product_241', 'product_9', 'product_97']"
order_255,ON-255-5768,2024-08-17,Cancelled,14723.66,warehouse,warehouse_26,retailer_14,"['product_113', 'product_2', 'product_28', 'product_175']"
order_256,ON-256-4268,2024-11-23,Shipped,8701.82,warehouse,warehouse_23,retailer_46,"['product_221', 'product_171', 'product_210', 'product_96']"
order_257,ON-257-3786,2024-03-20,Delivered,5975.61,warehouse,warehouse_36,retailer_7,"['product_81', 'product_198', 'product_247']"
order_258,ON-258-7400,2024-05-17,Pending,12693.21,warehouse,warehouse_8,retailer_36,"['product_91', 'product_221', 'product_249']"
order_259,ON-259-9699,2024-03-06,Cancelled,1226.82,warehouse,warehouse_11,retailer_27,['product_59']
order_260,ON-260-2687,2023-10-06,Shipped,13305.36,manufacturer,manufacturer_11,retailer_14,"['product_69', 'product_104', 'product_202', 'product_103']"
order_261,ON-261-5024,2023-12-22,Pending,14523.98,warehouse,warehouse_35,retailer_37,"['product_249', 'product_7', 'product_196', 'product_51']"
order_262,ON-262-2951,2024-11-21,Shipped,10872.98,warehouse,warehouse_5,retailer_30,"['product_16', 'product_70', 'product_233', 'product_2']"
order_263,ON-263-3090,2024-08-15,Shipped,14707.89,warehouse,warehouse_29,retailer_31,"['product_220', 'product_9', 'product_246', 'product_243', 'product_1']"
order_264,ON-264-6295,2025-01-05,Pending,9368.8,warehouse,warehouse_1,retailer_20,"['product_208', 'product_77', 'product_232', 'product_199']"
order_265,ON-265-5316,2024-01-18,Cancelled,3421.44,manufacturer,manufacturer_4,retailer_28,['product_241']
order_266,ON-266-4678,2023-10-12,Shipped,13253.99,warehouse,warehouse_10,retailer_10,"['product_213', 'product_228', 'product_24', 'product_76', 'product_44']"
order_267,ON-267-5719,2023-12-17,Cancelled,6853.1,manufacturer,manufacturer_14,retailer_14,"['product_7', 'product_60', 'product_40', 'product_188', 'product_133']"
order_268,ON-268-8931,2024-12-11,Shipped,2736.39,warehouse,warehouse_34,retailer_20,"['product_135', 'product_116']"
order_269,ON-269-3184,2023-08-06,Cancelled,6049.96,warehouse,warehouse_35,retailer_11,['product_8']
order_270,ON-270-6269,2023-04-16,Cancelled,250.0,manufacturer,manufacturer_14,retailer_47,['product_133']
order_271,ON-271-5588,2023-04-05,Pending,2072.83,warehouse,warehouse_35,retailer_44,"['product_57', 'product_222']"
order_272,ON-272-1137,2024-09-21,Pending,10507.6,warehouse,warehouse_39,retailer_9,"['product_158', 'product_52', 'product_135']"
order_273,ON-273-1125,2023-05-20,Cancelled,1724.07,manufacturer,manufacturer_11,retailer_41,"['product_221', 'product_103']"
order_274,ON-274-5633,2023-11-16,Cancelled,9098.39,warehouse,warehouse_4,retailer_30,"['product_23', 'product_59', 'product_191']"
order_275,ON-275-6235,2025-02-15,Pending,8635.29,warehouse,warehouse_7,retailer_28,"['product_111', 'product_185', 'product_67']"
order_276,ON-276-1337,2023-08-02,Cancelled,8225.47,manufacturer,manufacturer_3,retailer_41,"['product_178', 'product_187', 'product_158', 'product_221']"
order_277,ON-277-4116,2024-04-16,Cancelled,1728.84,warehouse,warehouse_27,retailer_33,"['product_55', 'product_238']"
order_278,ON-278-4454,2024-05-05,Cancelled,3952.39,warehouse,warehouse_39,retailer_18,"['product_38', 'product_97']"
order_279,ON-279-5991,2024-04-28,Pending,10035.01,manufacturer,manufacturer_12,retailer_12,"['product_202', 'product_185', 'product_11']"
order_280,ON-280-5196,2024-04-02,Shipped,2295.3,warehouse,warehouse_20,retailer_33,['product_16']
order_281,ON-281-5610,2024-09-19,Cancelled,17021.28,warehouse,warehouse_14,retailer_19,"['product_185', 'product_248', 'product_186', 'product_106', 'product_178']"
order_282,ON-282-4271,2024-04-26,Shipped,7269.56,warehouse,warehouse_20,retailer_18,"['product_52', 'product_190']"
order_283,ON-283-7485,2025-01-07,Delivered,4026.81,manufacturer,manufacturer_10,retailer_41,"['product_86', 'product_222']"
order_284,ON-284-9010,2024-02-28,Shipped,5202.56,warehouse,warehouse_3,retailer_29,['product_196']
order_285,ON-285-1373,2023-10-27,Shipped,9967.23,warehouse,warehouse_39,retailer_42,"['product_241', 'product_91', 'product_32', 'product_38']"
order_286,ON-286-8823,2023-11-02,Cancelled,5024.13,warehouse,warehouse_21,retailer_23,"['product_102', 'product_12', 'product_133']"
order_287,ON-287-8776,2023-03-11,Shipped,8207.21,manufacturer,manufacturer_17,retailer_23,"['product_104', 'product_211', 'product_51', 'product_196', 'product_87']"
order_288,ON-288-6681,2024-06-30,Cancelled,6620.96,warehouse,warehouse_26,retailer_6,"['product_17', 'product_175', 'product_59', 'product_18', 'product_28']"
order_289,ON-289-2599,2024-01-02,Pending,5642.21,warehouse,warehouse_36,retailer_27,"['product_213', 'product_122', 'product_247', 'product_165']"
order_290,ON-290-3983,2023-04-05,Shipped,10439.12,warehouse,warehouse_5,retailer_11,"['product_237', 'product_158', 'product_131', 'product_27', 'product_51']"
order_291,ON-291-3050,2024-04-29,Shipped,16752.53,warehouse,warehouse_7,retailer_45,"['product_111', 'product_243', 'product_86', 'product_245', 'product_1']"
order_292,ON-292-8927,2024-06-06,Cancelled,1532.58,warehouse,warehouse_17,retailer_22,['product_160']
order_293,ON-293-3981,2024-12-24,Shipped,12097.0,warehouse,warehouse_8,retailer_40,"['product_202', 'product_221']"
order_294,ON-294-3890,2023-04-04,Shipped,2489.09,warehouse,warehouse_31,retailer_13,"['product_111', 'product_138']"
order_295,ON-295-6447,2023-03-06,Pending,789.94,manufacturer,manufacturer_4,retailer_19,"['product_20', 'product_146']"
order_296,ON-296-1550,2024-10-15,Delivered,3024.04,manufacturer,manufacturer_16,retailer_42,['product_240']
order_297,ON-297-2098,2023-03-01,Pending,14538.8,manufacturer,manufacturer_15,retailer_8,"['product_137', 'product_28', 'product_4', 'product_118', 'product_22']"
order_298,ON-298-7999,2024-06-04,Pending,18270.02,warehouse,warehouse_21,retailer_0,"['product_124', 'product_160', 'product_102', 'product_187', 'product_87']"
order_299,ON-299-9258,2023-12-01,Cancelled,9363.81,manufacturer,manufacturer_6,retailer_38,['product_185']
order_300,ON-300-6916,2024-01-11,Cancelled,14706.01,warehouse,warehouse_29,retailer_43,"['product_77', 'product_51', 'product_185', 'product_242', 'product_199']"
order_301,ON-301-9504,2024-07-01,Delivered,7062.37,warehouse,warehouse_8,retailer_46,"['product_202', 'product_7', 'product_86', 'product_185', 'product_221']"
order_302,ON-302-2164,2023-03-04,Cancelled,10642.04,manufacturer,manufacturer_9,retailer_0,"['product_204', 'product_145', 'product_188', 'product_60', 'product_149']"
order_303,ON-303-3228,2023-10-19,Delivered,1734.93,warehouse,warehouse_26,retailer_30,"['product_232', 'product_247']"
order_304,ON-304-5929,2023-12-12,Shipped,9653.27,warehouse,warehouse_8,retailer_14,"['product_118', 'product_138', 'product_245', 'product_249']"
order_305,ON-305-2037,2024-07-10,Delivered,7373.66,warehouse,warehouse_33,retailer_4,"['product_31', 'product_146', 'product_122', 'product_221', 'product_4']"
order_306,ON-306-7749,2024-08-26,Cancelled,293.37,warehouse,warehouse_4,retailer_39,['product_59']
order_307,ON-307-8677,2024-07-07,Pending,8355.66,manufacturer,manufacturer_11,retailer_17,"['product_202', 'product_103']"
order_308,ON-308-8311,2024-10-17,Cancelled,12004.92,manufacturer,manufacturer_14,retailer_11,"['product_149', 'product_158', 'product_7']"
order_309,ON-309-8649,2023-04-20,Shipped,18246.97,manufacturer,manufacturer_6,retailer_24,"['product_101', 'product_116', 'product_58', 'product_51', 'product_233']"
order_310,ON-310-1005,2024-07-28,Cancelled,6112.84,manufacturer,manufacturer_13,retailer_22,"['product_165', 'product_12', 'product_191']"
order_311,ON-311-9063,2024-09-30,Cancelled,403.56,warehouse,warehouse_29,retailer_17,['product_234']
order_312,ON-312-3624,2023-12-06,Delivered,1599.5,warehouse,warehouse_36,retailer_30,['product_165']
order_313,ON-313-8245,2025-01-09,Pending,6651.08,warehouse,warehouse_25,retailer_36,"['product_58', 'product_65', 'product_200']"
order_314,ON-314-5415,2024-05-08,Delivered,2656.08,manufacturer,manufacturer_19,retailer_24,['product_8']
order_315,ON-315-6888,2023-02-25,Delivered,3636.03,warehouse,warehouse_7,retailer_27,"['product_1', 'product_67', 'product_243', 'product_185']"
order_316,ON-316-8611,2025-01-06,Delivered,2923.61,warehouse,warehouse_39,retailer_21,['product_38']
order_317,ON-317-6754,2024-04-05,Cancelled,1016.57,manufacturer,manufacturer_6,retailer_19,"['product_147', 'product_101']"
order_318,ON-318-6752,2024-08-14,Delivered,4392.66,warehouse,warehouse_34,retailer_12,"['product_116', 'product_201']"
order_319,ON-319-5500,2024-09-14,Shipped,5064.54,manufacturer,manufacturer_15,retailer_49,['product_129']
order_320,ON-320-5792,2024-01-11,Pending,15448.01,manufacturer,manufacturer_3,retailer_30,"['product_155', 'product_65', 'product_187', 'product_221']"
order_321,ON-321-5964,2024-01-28,Cancelled,8348.24,manufacturer,manufacturer_8,retailer_16,"['product_164', 'product_103', 'product_173', 'product_195']"
order_322,ON-322-6077,2023-04-01,Cancelled,5411.01,warehouse,warehouse_27,retailer_48,"['product_75', 'product_215', 'product_188']"
order_323,ON-323-3224,2024-02-14,Delivered,4758.52,warehouse,warehouse_14,retailer_32,['product_208']
order_324,ON-324-2890,2025-01-12,Shipped,3487.55,warehouse,warehouse_0,retailer_33,"['product_133', 'product_151', 'product_103', 'product_238']"
order_325,ON-325-5095,2023-12-23,Delivered,13187.5,warehouse,warehouse_30,retailer_36,"['product_4', 'product_20', 'product_131', 'product_232', 'product_37']"
order_326,ON-326-7049,2024-01-10,Cancelled,7515.14,warehouse,warehouse_2,retailer_0,"['product_222', 'product_217', 'product_47', 'product_213', 'product_232']"
order_327,ON-327-6368,2024-10-08,Cancelled,10992.24,manufacturer,manufacturer_16,retailer_32,"['product_105', 'product_198']"
order_328,ON-328-1865,2023-12-24,Delivered,11394.97,warehouse,warehouse_31,retailer_37,"['product_168', 'product_45', 'product_243', 'product_187', 'product_111']"
order_329,ON-329-8932,2024-05-20,Pending,23878.64,warehouse,warehouse_0,retailer_16,"['product_169', 'product_214', 'product_246', 'product_126']"
order_330,ON-330-2915,2024-09-17,Cancelled,5599.38,manufacturer,manufacturer_10,retailer_24,"['product_222', 'product_86', 'product_215', 'product_16']"
order_331,ON-331-7533,2023-05-15,Shipped,9859.2,manufacturer,manufacturer_17,retailer_4,"['product_196', 'product_104', 'product_87', 'product_165']"
order_332,ON-332-2273,2023-06-01,Delivered,5448.7,warehouse,warehouse_4,retailer_1,['product_99']
order_333,ON-333-6051,2023-10-30,Pending,6506.1,warehouse,warehouse_0,retailer_29,"['product_2', 'product_176']"
order_334,ON-334-6283,2024-08-20,Shipped,11029.31,manufacturer,manufacturer_15,retailer_4,"['product_75', 'product_218', 'product_28', 'product_137']"
order_335,ON-335-6071,2023-03-11,Cancelled,10497.04,warehouse,warehouse_38,retailer_21,"['product_34', 'product_185', 'product_180', 'product_137']"
order_336,ON-336-2412,2023-03-22,Delivered,4754.22,warehouse,warehouse_16,retailer_27,['product_86']
order_337,ON-337-7520,2024-11-19,Pending,2713.95,warehouse,warehouse_1,retailer_48,"['product_186', 'product_47', 'product_156']"
