id,shipmentID,shipDate,carrier,trackingNumber,orderID,shipperID
shipment_1180,SHIP-1180-8369,2024-08-14,FedEx,TRK-8126909,order_316,manufacturer_1
shipment_1181,SHIP-1181-2371,2023-07-25,DHL,TRK-1724107,order_112,manufacturer_7
shipment_1182,SHIP-1182-7144,2024-12-11,DHL,TRK-3284765,order_1428,warehouse_9
shipment_1183,SHIP-1183-6599,2024-03-29,FedEx,TRK-7432569,order_1145,warehouse_36
shipment_1184,SHIP-1184-5887,2024-12-25,FedEx,TRK-6056117,order_24,manufacturer_8
shipment_1185,SHIP-1185-1680,2025-01-16,UPS,TRK-9671960,order_341,warehouse_12
shipment_1186,SHIP-1186-1274,2024-09-13,USPS,TRK-7305844,order_197,warehouse_5
shipment_1187,SHIP-1187-3413,2024-08-16,DHL,TRK-1807195,order_82,manufacturer_1
shipment_1188,SHIP-1188-4961,2024-10-30,DHL,TRK-7925157,order_118,warehouse_30
shipment_1189,SHIP-1189-5252,2024-02-27,UPS,TRK-3829616,order_1080,manufacturer_7
shipment_1190,SHIP-1190-9269,2024-03-23,USPS,TRK-2338090,order_519,warehouse_21
shipment_1191,SHIP-1191-6944,2025-01-08,UPS,TRK-7942175,order_1077,warehouse_38
shipment_1192,SHIP-1192-5174,2024-07-07,UPS,TRK-8326637,order_1275,warehouse_24
shipment_1193,SHIP-1193-2325,2025-01-29,FedEx,TRK-9306833,order_982,warehouse_0
shipment_1194,SHIP-1194-9177,2025-02-13,USPS,TRK-6603588,order_286,warehouse_3
shipment_1195,SHIP-1195-6693,2025-01-29,USPS,TRK-2934829,order_31,manufacturer_12
shipment_1196,SHIP-1196-2828,2024-11-23,USPS,TRK-2956880,order_20,warehouse_5
shipment_1197,SHIP-1197-3820,2024-06-12,USPS,TRK-7793169,order_493,warehouse_14
shipment_1198,SHIP-1198-2843,2024-10-24,DHL,TRK-5407039,order_719,warehouse_19
shipment_1199,SHIP-1199-3333,2024-10-21,DHL,TRK-5389702,order_390,warehouse_39
