id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_165,PN-8521-165,Landlord,2022-10-27,2022-12-31,877.42,Cancelled,holder_13,insurer_4,underwriter_15,"['coverage_11', 'coverage_9']",agent_12
policy_166,PN-9273-166,Home,2023-03-18,2024-05-22,1203.37,Expired,holder_377,insurer_5,underwriter_3,"['coverage_14', 'coverage_6', 'coverage_7', 'coverage_1']",agent_14
policy_167,PN-6481-167,Home,2023-09-23,2026-07-24,1842.52,Cancelled,holder_302,insurer_8,underwriter_12,['coverage_9'],agent_15
policy_168,PN-4175-168,Renter,2024-03-31,2026-06-17,389.67,Cancelled,holder_499,insurer_9,underwriter_14,"['coverage_11', 'coverage_1']",agent_5
policy_169,PN-1832-169,Condo,2023-03-13,2023-06-12,1085.19,Lapsed,holder_599,insurer_9,underwriter_10,"['coverage_10', 'coverage_11', 'coverage_14']",agent_16
policy_170,PN-2650-170,Landlord,2022-03-23,2025-01-25,840.99,Cancelled,holder_589,insurer_9,underwriter_11,['coverage_7'],agent_10
policy_171,PN-4994-171,Auto,2024-07-20,2027-02-28,1918.92,Active,holder_342,insurer_0,underwriter_4,"['coverage_7', 'coverage_8', 'coverage_5', 'coverage_2']",agent_14
policy_172,PN-8259-172,Umbrella,2022-05-07,2022-11-18,1554.82,Lapsed,holder_203,insurer_6,underwriter_0,['coverage_10'],agent_10
policy_173,PN-9371-173,Landlord,2023-04-08,2025-04-22,1344.87,Expired,holder_103,insurer_3,underwriter_8,"['coverage_6', 'coverage_3', 'coverage_2']",agent_1
policy_174,PN-6457-174,Umbrella,2022-09-03,2025-06-16,1605.21,Cancelled,holder_344,insurer_6,underwriter_8,"['coverage_8', 'coverage_10']",agent_18
policy_175,PN-8456-175,Auto,2023-04-15,2023-08-27,873.96,Expired,holder_198,insurer_0,underwriter_14,"['coverage_6', 'coverage_11', 'coverage_4']",agent_2
policy_176,PN-8973-176,Condo,2022-10-10,2023-06-21,294.63,Active,holder_375,insurer_6,underwriter_10,['coverage_5'],agent_19
policy_177,PN-4250-177,Home,2022-03-19,2023-10-10,1678.72,Active,holder_259,insurer_0,underwriter_18,"['coverage_10', 'coverage_8', 'coverage_14']",agent_17
policy_178,PN-9561-178,Home,2022-12-31,2023-09-07,1666.03,Expired,holder_23,insurer_3,underwriter_11,"['coverage_1', 'coverage_7', 'coverage_6', 'coverage_4']",agent_2
policy_179,PN-7092-179,Condo,2023-05-14,2023-09-14,1416.16,Lapsed,holder_242,insurer_6,underwriter_9,['coverage_3'],agent_8
policy_180,PN-3107-180,Renter,2022-10-15,2025-07-13,1875.79,Active,holder_565,insurer_7,underwriter_7,"['coverage_10', 'coverage_8']",agent_14
policy_181,PN-8432-181,Condo,2023-04-20,2025-12-18,1198.88,Cancelled,holder_291,insurer_9,underwriter_14,"['coverage_12', 'coverage_1', 'coverage_7']",agent_19
policy_182,PN-9269-182,Auto,2023-04-14,2025-02-11,1920.33,Expired,holder_520,insurer_2,underwriter_1,"['coverage_3', 'coverage_6']",agent_3
policy_183,PN-8935-183,Renter,2024-02-15,2025-08-04,446.88,Cancelled,holder_464,insurer_7,underwriter_14,"['coverage_1', 'coverage_6', 'coverage_3', 'coverage_4']",agent_12
policy_184,PN-1387-184,Umbrella,2022-03-30,2024-01-27,594.67,Active,holder_103,insurer_2,underwriter_7,['coverage_3'],agent_5
policy_185,PN-9204-185,Auto,2022-12-20,2025-06-27,1986.11,Expired,holder_117,insurer_6,underwriter_6,"['coverage_11', 'coverage_2', 'coverage_4', 'coverage_10']",agent_1
policy_186,PN-8331-186,Auto,2024-10-17,2026-02-20,1658.01,Expired,holder_54,insurer_1,underwriter_8,"['coverage_5', 'coverage_14', 'coverage_12', 'coverage_0']",agent_8
policy_187,PN-3842-187,Condo,2025-01-28,2025-12-09,1416.17,Expired,holder_555,insurer_7,underwriter_19,"['coverage_0', 'coverage_3']",agent_14
policy_188,PN-9719-188,Renter,2023-04-30,2023-09-12,1570.83,Cancelled,holder_424,insurer_2,underwriter_14,"['coverage_3', 'coverage_8']",agent_18
policy_189,PN-5154-189,Home,2025-01-28,2025-10-12,423.69,Expired,holder_199,insurer_7,underwriter_15,"['coverage_0', 'coverage_4', 'coverage_2', 'coverage_14']",agent_16
policy_190,PN-4443-190,Umbrella,2022-06-21,2024-11-30,208.56,Cancelled,holder_315,insurer_1,underwriter_1,"['coverage_14', 'coverage_7', 'coverage_11']",agent_3
policy_191,PN-7317-191,Umbrella,2024-05-30,2025-09-26,1454.9,Expired,holder_275,insurer_6,underwriter_4,"['coverage_0', 'coverage_13']",agent_8
policy_192,PN-1254-192,Landlord,2023-02-22,2025-03-20,366.76,Active,holder_561,insurer_1,underwriter_3,"['coverage_6', 'coverage_7', 'coverage_8', 'coverage_14']",agent_15
policy_193,PN-9325-193,Auto,2022-06-24,2022-09-01,1455.61,Cancelled,holder_338,insurer_7,underwriter_2,"['coverage_1', 'coverage_11', 'coverage_8', 'coverage_5']",agent_1
policy_194,PN-4248-194,Landlord,2023-08-12,2025-12-26,847.53,Expired,holder_199,insurer_1,underwriter_15,"['coverage_3', 'coverage_4']",agent_11
policy_195,PN-2528-195,Home,2023-12-22,2026-01-31,831.81,Expired,holder_142,insurer_4,underwriter_2,"['coverage_6', 'coverage_4', 'coverage_9']",agent_7
policy_196,PN-8554-196,Landlord,2024-12-21,2025-02-09,803.77,Cancelled,holder_60,insurer_6,underwriter_2,['coverage_6'],agent_4
policy_197,PN-6166-197,Landlord,2024-06-15,2024-09-26,1776.71,Active,holder_376,insurer_2,underwriter_19,"['coverage_3', 'coverage_6', 'coverage_8']",agent_3
policy_198,PN-2459-198,Umbrella,2022-10-28,2025-01-11,916.28,Active,holder_329,insurer_1,underwriter_8,"['coverage_12', 'coverage_13', 'coverage_3']",agent_19
policy_199,PN-6262-199,Home,2024-03-23,2026-05-08,1269.24,Lapsed,holder_105,insurer_1,underwriter_1,"['coverage_7', 'coverage_12', 'coverage_8']",agent_3
policy_200,PN-3940-200,Renter,2023-12-01,2025-01-12,346.65,Active,holder_513,insurer_9,underwriter_6,"['coverage_3', 'coverage_5', 'coverage_6']",agent_19
policy_201,PN-8023-201,Auto,2023-02-28,2024-01-08,1736.72,Active,holder_326,insurer_9,underwriter_11,"['coverage_10', 'coverage_12', 'coverage_6']",agent_2
policy_202,PN-5278-202,Condo,2023-01-08,2023-04-13,850.59,Expired,holder_570,insurer_0,underwriter_16,"['coverage_10', 'coverage_0', 'coverage_2', 'coverage_12']",agent_16
policy_203,PN-8256-203,Condo,2023-05-13,2024-09-18,1642.17,Expired,holder_569,insurer_8,underwriter_8,['coverage_10'],agent_13
policy_204,PN-6007-204,Landlord,2024-10-17,2027-04-08,1933.65,Lapsed,holder_340,insurer_7,underwriter_12,['coverage_14'],agent_7
policy_205,PN-3994-205,Landlord,2025-02-07,2025-05-20,697.73,Expired,holder_296,insurer_6,underwriter_14,"['coverage_2', 'coverage_12']",agent_13
policy_206,PN-7857-206,Landlord,2023-04-03,2025-06-19,441.61,Cancelled,holder_219,insurer_5,underwriter_11,"['coverage_7', 'coverage_11', 'coverage_0', 'coverage_14']",agent_16
policy_207,PN-6556-207,Condo,2024-03-26,2024-11-23,1272.7,Cancelled,holder_336,insurer_4,underwriter_6,"['coverage_10', 'coverage_4', 'coverage_8', 'coverage_2']",agent_10
policy_208,PN-2689-208,Renter,2024-01-08,2025-01-17,1228.54,Active,holder_242,insurer_9,underwriter_16,"['coverage_1', 'coverage_6', 'coverage_5']",agent_1
policy_209,PN-4077-209,Landlord,2024-03-02,2024-07-18,948.85,Cancelled,holder_462,insurer_2,underwriter_0,"['coverage_11', 'coverage_4', 'coverage_3']",agent_1
policy_210,PN-1900-210,Umbrella,2024-11-22,2025-05-18,1584.23,Lapsed,holder_121,insurer_5,underwriter_16,"['coverage_14', 'coverage_7']",agent_12
policy_211,PN-5461-211,Home,2022-09-25,2023-10-07,640.98,Active,holder_468,insurer_9,underwriter_4,"['coverage_2', 'coverage_0', 'coverage_7', 'coverage_10']",agent_18
policy_212,PN-6704-212,Landlord,2025-02-02,2027-02-07,551.65,Expired,holder_249,insurer_7,underwriter_11,"['coverage_6', 'coverage_8']",agent_19
policy_213,PN-7523-213,Auto,2023-03-31,2023-12-21,1061.54,Expired,holder_578,insurer_6,underwriter_15,['coverage_5'],agent_4
policy_214,PN-9561-214,Auto,2024-09-07,2025-11-04,361.63,Active,holder_86,insurer_0,underwriter_10,['coverage_14'],agent_8
policy_215,PN-5231-215,Auto,2022-07-26,2024-02-14,479.97,Lapsed,holder_573,insurer_3,underwriter_3,"['coverage_12', 'coverage_13', 'coverage_7']",agent_8
policy_216,PN-8739-216,Umbrella,2023-04-26,2025-10-06,1446.57,Cancelled,holder_138,insurer_3,underwriter_6,"['coverage_2', 'coverage_7']",agent_8
policy_217,PN-4680-217,Auto,2024-03-16,2027-02-06,982.42,Active,holder_473,insurer_7,underwriter_18,"['coverage_0', 'coverage_4']",agent_9
policy_218,PN-3933-218,Auto,2024-03-11,2024-05-07,896.37,Active,holder_289,insurer_4,underwriter_5,['coverage_1'],agent_9
policy_219,PN-6548-219,Condo,2024-08-17,2025-07-28,1581.38,Active,holder_571,insurer_8,underwriter_10,"['coverage_2', 'coverage_9', 'coverage_6', 'coverage_8']",agent_10
policy_220,PN-4863-220,Auto,2022-07-21,2024-06-22,371.17,Cancelled,holder_267,insurer_1,underwriter_4,"['coverage_3', 'coverage_12']",agent_17
policy_221,PN-7579-221,Condo,2024-12-06,2027-05-10,221.13,Active,holder_234,insurer_9,underwriter_3,"['coverage_12', 'coverage_3', 'coverage_4', 'coverage_9']",agent_3
policy_222,PN-1362-222,Umbrella,2022-06-14,2022-09-08,452.76,Cancelled,holder_269,insurer_1,underwriter_3,"['coverage_7', 'coverage_10', 'coverage_6']",agent_16
policy_223,PN-4513-223,Condo,2023-04-29,2024-09-30,685.72,Expired,holder_487,insurer_6,underwriter_6,"['coverage_8', 'coverage_11', 'coverage_1']",agent_0
policy_224,PN-8700-224,Auto,2023-07-04,2023-11-16,288.51,Lapsed,holder_209,insurer_7,underwriter_3,['coverage_0'],agent_5
policy_225,PN-1975-225,Condo,2024-06-16,2024-12-28,1773.93,Lapsed,holder_49,insurer_8,underwriter_0,"['coverage_7', 'coverage_14']",agent_17
policy_226,PN-8575-226,Umbrella,2022-05-31,2023-07-25,1928.37,Lapsed,holder_2,insurer_6,underwriter_10,"['coverage_1', 'coverage_10', 'coverage_11', 'coverage_14']",agent_8
policy_227,PN-1008-227,Umbrella,2022-04-23,2022-12-18,205.39,Expired,holder_178,insurer_9,underwriter_16,"['coverage_9', 'coverage_6', 'coverage_10', 'coverage_1']",agent_2
policy_228,PN-4142-228,Umbrella,2022-12-11,2025-09-03,234.32,Lapsed,holder_31,insurer_6,underwriter_5,['coverage_10'],agent_18
policy_229,PN-2730-229,Condo,2022-12-26,2025-09-16,269.59,Active,holder_239,insurer_1,underwriter_4,"['coverage_5', 'coverage_11', 'coverage_2', 'coverage_1']",agent_12
policy_230,PN-5112-230,Auto,2022-11-23,2023-04-27,1168.6,Expired,holder_355,insurer_0,underwriter_10,['coverage_11'],agent_11
policy_231,PN-6597-231,Renter,2022-05-08,2022-07-11,989.92,Lapsed,holder_484,insurer_7,underwriter_11,"['coverage_12', 'coverage_7']",agent_18
policy_232,PN-3936-232,Renter,2022-05-29,2022-12-06,426.23,Lapsed,holder_441,insurer_8,underwriter_10,['coverage_8'],agent_16
policy_233,PN-5874-233,Condo,2023-05-13,2025-05-22,1540.94,Lapsed,holder_144,insurer_6,underwriter_12,['coverage_8'],agent_14
policy_234,PN-3992-234,Landlord,2024-06-18,2027-02-21,872.89,Active,holder_281,insurer_2,underwriter_4,"['coverage_12', 'coverage_14', 'coverage_11']",agent_3
policy_235,PN-3563-235,Landlord,2024-05-31,2026-10-31,1639.67,Active,holder_82,insurer_5,underwriter_1,"['coverage_5', 'coverage_14']",agent_18
policy_236,PN-8619-236,Condo,2022-05-16,2024-11-14,1138.85,Expired,holder_147,insurer_7,underwriter_9,"['coverage_14', 'coverage_5', 'coverage_11', 'coverage_1']",agent_14
policy_237,PN-6638-237,Renter,2022-11-20,2024-04-27,1751.53,Cancelled,holder_419,insurer_7,underwriter_16,"['coverage_4', 'coverage_11']",agent_4
policy_238,PN-6487-238,Condo,2023-06-11,2024-02-15,705.01,Expired,holder_158,insurer_3,underwriter_18,"['coverage_14', 'coverage_0', 'coverage_13']",agent_12
policy_239,PN-3254-239,Auto,2024-06-30,2026-06-10,1618.09,Lapsed,holder_364,insurer_2,underwriter_16,['coverage_6'],agent_15
policy_240,PN-4916-240,Home,2024-01-31,2025-05-17,1198.85,Active,holder_301,insurer_6,underwriter_0,"['coverage_10', 'coverage_6']",agent_1
policy_241,PN-1673-241,Auto,2024-07-17,2026-06-04,646.74,Cancelled,holder_33,insurer_6,underwriter_11,"['coverage_8', 'coverage_7']",agent_19
policy_242,PN-6047-242,Renter,2023-02-21,2026-01-09,1306.23,Active,holder_142,insurer_8,underwriter_13,"['coverage_10', 'coverage_0']",agent_0
policy_243,PN-1191-243,Home,2024-12-25,2025-06-16,791.93,Expired,holder_421,insurer_2,underwriter_6,"['coverage_14', 'coverage_8', 'coverage_6']",agent_3
policy_244,PN-5024-244,Auto,2022-08-05,2025-01-29,1209.94,Cancelled,holder_138,insurer_0,underwriter_7,"['coverage_14', 'coverage_6']",agent_15
policy_245,PN-9319-245,Landlord,2023-01-13,2024-06-19,1467.41,Cancelled,holder_413,insurer_2,underwriter_18,"['coverage_13', 'coverage_5', 'coverage_1']",agent_1
policy_246,PN-2554-246,Umbrella,2024-09-29,2026-04-14,367.66,Expired,holder_194,insurer_9,underwriter_3,"['coverage_0', 'coverage_8']",agent_9
policy_247,PN-1614-247,Landlord,2024-09-23,2027-02-04,390.49,Cancelled,holder_119,insurer_4,underwriter_7,"['coverage_3', 'coverage_6', 'coverage_7', 'coverage_11']",agent_9
policy_248,PN-3374-248,Umbrella,2022-03-16,2024-06-05,1628.78,Lapsed,holder_260,insurer_8,underwriter_17,"['coverage_11', 'coverage_4', 'coverage_12', 'coverage_10']",agent_12
policy_249,PN-3819-249,Umbrella,2024-09-08,2025-06-09,823.7,Cancelled,holder_73,insurer_0,underwriter_3,"['coverage_2', 'coverage_9', 'coverage_5', 'coverage_0']",agent_10
policy_250,PN-3895-250,Landlord,2024-06-30,2025-06-25,1787.82,Expired,holder_570,insurer_0,underwriter_17,['coverage_0'],agent_12
policy_251,PN-2864-251,Renter,2023-05-28,2026-02-26,1572.45,Active,holder_405,insurer_5,underwriter_4,"['coverage_6', 'coverage_2', 'coverage_12', 'coverage_5']",agent_10
policy_252,PN-7777-252,Auto,2024-09-26,2027-08-01,819.39,Expired,holder_404,insurer_6,underwriter_3,"['coverage_13', 'coverage_3', 'coverage_14', 'coverage_5']",agent_8
policy_253,PN-7776-253,Condo,2023-06-01,2024-04-24,504.77,Cancelled,holder_52,insurer_3,underwriter_8,"['coverage_7', 'coverage_1', 'coverage_6']",agent_16
policy_254,PN-6924-254,Renter,2024-08-06,2026-01-25,1397.4,Cancelled,holder_159,insurer_8,underwriter_4,"['coverage_5', 'coverage_10', 'coverage_1', 'coverage_11']",agent_2
policy_255,PN-4455-255,Condo,2025-01-05,2025-03-02,677.49,Active,holder_98,insurer_0,underwriter_1,['coverage_3'],agent_4
policy_256,PN-3765-256,Umbrella,2023-09-07,2024-02-28,1026.33,Active,holder_14,insurer_1,underwriter_15,['coverage_6'],agent_4
policy_257,PN-3271-257,Umbrella,2024-08-08,2026-04-09,1171.35,Active,holder_551,insurer_2,underwriter_14,"['coverage_13', 'coverage_2', 'coverage_0']",agent_8
policy_258,PN-2943-258,Umbrella,2023-07-04,2024-07-09,1625.18,Expired,holder_48,insurer_9,underwriter_4,"['coverage_9', 'coverage_3', 'coverage_6', 'coverage_14']",agent_18
policy_259,PN-3958-259,Landlord,2023-10-23,2026-08-30,375.72,Cancelled,holder_363,insurer_6,underwriter_15,['coverage_10'],agent_10
policy_260,PN-4056-260,Condo,2024-09-05,2025-07-06,1282.13,Expired,holder_554,insurer_6,underwriter_14,"['coverage_10', 'coverage_5', 'coverage_14']",agent_6
policy_261,PN-1653-261,Auto,2023-08-28,2024-10-27,1085.97,Lapsed,holder_411,insurer_6,underwriter_10,"['coverage_5', 'coverage_13']",agent_15
policy_262,PN-8407-262,Renter,2023-08-14,2025-12-19,1408.47,Expired,holder_144,insurer_8,underwriter_3,"['coverage_10', 'coverage_6', 'coverage_13']",agent_7
policy_263,PN-6561-263,Umbrella,2022-09-20,2024-05-27,911.86,Active,holder_477,insurer_3,underwriter_9,"['coverage_13', 'coverage_0']",agent_18
policy_264,PN-5513-264,Renter,2022-10-10,2025-05-13,1671.39,Expired,holder_160,insurer_4,underwriter_7,"['coverage_5', 'coverage_7', 'coverage_9']",agent_8
policy_265,PN-6640-265,Condo,2022-06-02,2023-05-04,1345.96,Cancelled,holder_376,insurer_0,underwriter_11,"['coverage_12', 'coverage_4', 'coverage_5', 'coverage_13']",agent_1
policy_266,PN-5184-266,Auto,2024-10-15,2025-08-13,1543.5,Cancelled,holder_356,insurer_0,underwriter_15,"['coverage_0', 'coverage_8', 'coverage_5']",agent_6
policy_267,PN-5269-267,Condo,2022-09-09,2024-06-07,1936.33,Active,holder_45,insurer_7,underwriter_14,"['coverage_14', 'coverage_1']",agent_13
policy_268,PN-3466-268,Umbrella,2023-03-24,2023-09-24,495.03,Lapsed,holder_324,insurer_6,underwriter_13,['coverage_1'],agent_16
policy_269,PN-7817-269,Renter,2024-11-05,2027-10-26,1357.75,Expired,holder_240,insurer_1,underwriter_7,"['coverage_9', 'coverage_12']",agent_19
policy_270,PN-7879-270,Renter,2023-04-23,2025-12-16,263.72,Lapsed,holder_473,insurer_5,underwriter_13,"['coverage_14', 'coverage_11', 'coverage_3']",agent_16
policy_271,PN-1052-271,Condo,2024-03-02,2025-07-06,576.33,Expired,holder_292,insurer_6,underwriter_19,"['coverage_3', 'coverage_4']",agent_7
policy_272,PN-6587-272,Umbrella,2022-05-09,2024-02-07,970.73,Cancelled,holder_232,insurer_3,underwriter_5,"['coverage_11', 'coverage_8', 'coverage_6']",agent_13
policy_273,PN-3323-273,Home,2024-05-12,2024-11-18,482.97,Cancelled,holder_212,insurer_0,underwriter_0,"['coverage_13', 'coverage_4', 'coverage_5']",agent_6
policy_274,PN-3020-274,Home,2022-06-30,2024-05-29,1612.6,Expired,holder_549,insurer_6,underwriter_19,"['coverage_0', 'coverage_12', 'coverage_10']",agent_13
policy_275,PN-6827-275,Umbrella,2024-07-31,2025-01-24,1340.6,Cancelled,holder_325,insurer_8,underwriter_5,"['coverage_12', 'coverage_7', 'coverage_13']",agent_0
policy_276,PN-4388-276,Home,2023-01-19,2024-12-11,1885.66,Expired,holder_552,insurer_0,underwriter_18,"['coverage_12', 'coverage_14', 'coverage_8', 'coverage_13']",agent_16
policy_277,PN-7195-277,Umbrella,2023-11-05,2026-07-05,1677.39,Expired,holder_203,insurer_8,underwriter_17,"['coverage_5', 'coverage_6', 'coverage_3', 'coverage_10']",agent_1
policy_278,PN-8885-278,Landlord,2023-09-22,2023-12-10,1905.27,Lapsed,holder_385,insurer_3,underwriter_2,"['coverage_14', 'coverage_13', 'coverage_1', 'coverage_7']",agent_16
policy_279,PN-9730-279,Condo,2024-02-18,2024-06-09,1077.98,Cancelled,holder_80,insurer_7,underwriter_13,"['coverage_11', 'coverage_9', 'coverage_12']",agent_8
policy_280,PN-8608-280,Landlord,2024-08-15,2027-06-10,1516.56,Active,holder_446,insurer_2,underwriter_15,"['coverage_4', 'coverage_1', 'coverage_10']",agent_12
policy_281,PN-9143-281,Umbrella,2023-05-17,2025-07-14,1000.42,Expired,holder_127,insurer_0,underwriter_0,"['coverage_4', 'coverage_13']",agent_17
policy_282,PN-5598-282,Umbrella,2023-05-05,2023-11-05,1982.12,Lapsed,holder_230,insurer_8,underwriter_17,['coverage_10'],agent_6
policy_283,PN-4807-283,Condo,2023-09-02,2024-08-19,1954.5,Active,holder_96,insurer_7,underwriter_18,"['coverage_0', 'coverage_2', 'coverage_4', 'coverage_5']",agent_15
policy_284,PN-2072-284,Umbrella,2024-06-24,2027-01-29,1061.19,Active,holder_142,insurer_1,underwriter_7,"['coverage_2', 'coverage_0', 'coverage_8']",agent_9
policy_285,PN-7367-285,Umbrella,2022-02-21,2024-05-09,1259.6,Lapsed,holder_96,insurer_6,underwriter_3,['coverage_3'],agent_3
policy_286,PN-7255-286,Auto,2024-07-02,2026-12-20,1564.47,Lapsed,holder_44,insurer_9,underwriter_1,"['coverage_5', 'coverage_14']",agent_17
policy_287,PN-4647-287,Renter,2023-12-19,2024-10-08,1098.24,Lapsed,holder_41,insurer_8,underwriter_10,"['coverage_0', 'coverage_5']",agent_17
policy_288,PN-3842-288,Umbrella,2024-04-23,2025-12-23,1839.62,Cancelled,holder_536,insurer_4,underwriter_14,"['coverage_10', 'coverage_5', 'coverage_14']",agent_3
policy_289,PN-2017-289,Condo,2022-07-07,2024-05-23,806.94,Lapsed,holder_195,insurer_4,underwriter_3,['coverage_4'],agent_19
policy_290,PN-4312-290,Landlord,2023-02-27,2023-06-15,1182.61,Cancelled,holder_59,insurer_4,underwriter_10,['coverage_2'],agent_13
policy_291,PN-2091-291,Auto,2024-08-02,2025-03-23,886.87,Expired,holder_469,insurer_6,underwriter_15,"['coverage_7', 'coverage_4']",agent_14
policy_292,PN-1826-292,Landlord,2023-12-03,2025-10-20,936.33,Expired,holder_410,insurer_7,underwriter_11,"['coverage_4', 'coverage_5', 'coverage_14', 'coverage_10']",agent_15
policy_293,PN-5105-293,Condo,2024-12-15,2025-09-13,1174.33,Cancelled,holder_115,insurer_0,underwriter_17,"['coverage_10', 'coverage_6', 'coverage_9', 'coverage_0']",agent_5
policy_294,PN-9472-294,Home,2025-01-18,2027-09-07,258.69,Lapsed,holder_220,insurer_8,underwriter_2,['coverage_12'],agent_17
policy_295,PN-3765-295,Home,2023-11-07,2026-06-22,1605.36,Expired,holder_52,insurer_5,underwriter_11,"['coverage_12', 'coverage_6']",agent_8
policy_296,PN-4781-296,Landlord,2023-08-10,2023-11-02,1837.15,Expired,holder_218,insurer_3,underwriter_11,"['coverage_14', 'coverage_9', 'coverage_3', 'coverage_5']",agent_18
policy_297,PN-1045-297,Auto,2024-01-05,2026-01-10,848.4,Lapsed,holder_530,insurer_4,underwriter_4,"['coverage_5', 'coverage_11', 'coverage_7', 'coverage_13']",agent_6
policy_298,PN-2973-298,Auto,2022-07-15,2022-10-31,1503.36,Lapsed,holder_233,insurer_0,underwriter_7,"['coverage_6', 'coverage_13', 'coverage_3']",agent_5
policy_299,PN-9191-299,Home,2023-06-14,2025-02-13,1012.64,Active,holder_375,insurer_9,underwriter_9,"['coverage_3', 'coverage_0', 'coverage_14', 'coverage_5']",agent_19
